month,date,deep-subprime_yoy,subprime_yoy,near-prime_yoy,prime_yoy,super-prime_yoy
169,2014-02,.4763573588420542,.3552441864763944,.3476110053243743,.2137456505068451,.0331949814344261
170,2014-03,.5150962631387763,.4713404326026948,.3962580634944095,.2077358719329376,-.0025502625399263
171,2014-04,.5151375092839466,.4969107224386513,.4218881343325412,.2659800362580935,.0680597590920728
172,2014-05,.623970108028631,.4557333820158618,.3976143821609184,.1909389749074734,.0672020060245689
173,2014-06,.532631194158809,.4092777641717746,.3245691010138153,.1419956197371291,-.0086611051312637
174,2014-07,.6558958318898531,.5727945553394979,.3427229993460469,.229941636477819,.1218989103226162
175,2014-08,.5971917829270428,.4159075624006368,.2239803064565112,.057143881601389,-.0443526078796454
176,2014-09,.3813120987856238,.2639837139641937,.1710828095945262,.0355760837754954,-.0668834821119207
177,2014-10,.394908896585034,.2056653262685988,.0888220804528145,.0115344945649546,-.0645868591540929
178,2014-11,.3131541670330102,.199211206755475,.1204487019988386,.0247454131435322,-.0742261939217973
179,2014-12,.4648274230945195,.2607188751142039,.1757602946376835,.048962951234959,-.1104199656727605
180,2015-01,.4812688079592212,.2937879600629849,.1241522100640663,.0611109191724538,-.0192834838008013
181,2015-02,.3662491442949917,.1969812182879582,.1267213787905208,.0302301823368879,-.0492143746436846
182,2015-03,.3083602997135269,.159188282992663,.1079248956753109,.0481474170921915,.0245032752418109
183,2015-04,.3748648872635198,.3175966215763603,.1447809216018572,-.0122457234202317,-.0257064758915687
184,2015-05,.1583152411226026,.222582497052931,.1018354040119133,.024210182122082,-.0156270593290352
185,2015-06,.2568281467554011,.3157113886527115,.2022156349791764,.1363395172063719,.1090013299624973
186,2015-07,.1988391658970615,.2224089360215076,.1710741676912223,.002239363986639,-.0457656829718373
187,2015-08,.1397355414472841,.1979318035456623,.1434902498082714,.1215363686448708,.0917383058444743
188,2015-09,.2053518437664194,.1873302298297138,.1481714296095784,.1266443666159787,.1337174300735366
189,2015-10,.0382379116863529,.1475789871591627,.2390491209891408,.3689670008234929,.1993911812719782
190,2015-11,.1473042381102586,.2346498872925267,.2114525393631263,.2137305275523921,.1490418200346758
191,2015-12,.0491107055461957,.1055684782839253,.0979480111634343,.0976781322145642,.0830287676523487
192,2016-01,-.0312847044329871,.0441705352330439,.1245209064167385,.1095521015770336,.116026096053707
193,2016-02,.0969430315636669,.167896613266901,.2015931513264115,.2003821411269908,.2140904808474214
194,2016-03,.1026820865559916,.1509631711245938,.1475704649204594,.1236699168115296,.1147785092846393
195,2016-04,.0090738631699906,.0187319354782884,.0935355599755251,.1354075910811249,.0943454676691357
196,2016-05,.109934345717709,.2091141906608272,.3389105064543108,.309238294570406,.1437399106751186
197,2016-06,.0144288354898336,.0391750619205697,.1046569412051643,.1241037867369919,.1559973620967356
198,2016-07,-.1418143379969879,-.0449475773284719,.1576627686243824,.3284571506085335,.2503017927190802
199,2016-08,-.0708625011364081,-.0224471365285651,.1113647307591734,.1614326354579647,.1157241983788051
200,2016-09,-.1742775680806291,-.0852853410867122,.052351468698773,.1040676963505642,.036440855944329
201,2016-10,-.1559415460466097,-.1026606299150852,-.0958506057012404,-.1496964069839219,-.0902105917892386
202,2016-11,-.0914881972885277,-.0770036163112818,-.0299437786212647,-.0174100195881593,-.0338525707776275
203,2016-12,-.0780603678282141,-.0173231737017746,.0176292780942482,-.0019883729015635,-.0277741451498281
204,2017-01,-.1129088468981285,-.0390780805898152,.0036391995943574,.0191251577265994,.082384596173752
205,2017-02,-.1989047332756403,-.1161930733702712,-.0611530279864389,-.0271769518525601,-.0515919373043688
206,2017-03,-.0877969648949383,-.0923504157119894,.0291326372069304,.1793407252244886,.0302132581379087
207,2017-04,-.1391876073193888,-.1143057674767283,-.0587987807495818,-.0596208748646103,-.0685965660063911
208,2017-05,-.081315797286465,-.1714777759553885,-.184887919228329,-.1464249229670357,-.0707955623504831
209,2017-06,.0037305228684336,-.0540725077496296,-.0682079744323587,-.0373776960896523,-.0616305732055471
210,2017-07,.1021534895070765,.0010568414273197,-.1381971143766079,-.2007943727866403,-8.43740290729e-06
211,2017-08,.0926184778476057,-.0631730628363266,-.1254299761796759,-.0803325084195046,.0382826750703655
212,2017-09,.0396642229393138,-.1085159139386626,-.1456237543669988,-.1445027369558982,-.0817836840832116
213,2017-10,.0616787419103719,-.0737528171256262,-.0819534845932955,-.0253316929502,.1040266834139862
214,2017-11,.0514140358690625,-.0335431503911486,-.0747838172768167,-.0031040854785295,.0693752625018006
215,2017-12,.0780744580120082,-.0281451674132567,-.0798739405255288,-.0345272726703378,.0120998237931935
216,2018-01,.2267627694274664,.0941283107396595,-.0501250072143682,-.0227393645595622,-.0481533661250568
217,2018-02,.1703173928051877,.049486246077503,-.044706977765112,-.0241246712505415,.0231995751698351
218,2018-03,.1971499731428927,.0399575065570584,-.0976829492048956,-.1909621658009341,-.0341445069742159
219,2018-04,.1833019330376388,.0563916895447955,-.0339713122356325,.0139042625893784,.0523226582377401
220,2018-05,.1209951900269003,.0502217959613687,-.0177492628415405,.0085290883792436,.0651991197258466
221,2018-06,.1296763808878347,.0048694898973355,-.0411469733634664,-.0565433437636798,-.0209352476999665
222,2018-07,.2117560388669901,.0676927428034155,.011477340893873,-.0120331317648245,-.0755458342618696
223,2018-08,.1769881842419042,.0892948837643547,.0472209817275135,.0203851753223035,-.0124841727710758
224,2018-09,.2470968027999998,.1510789052509674,.0725384224151427,.0605974533412777,.0924687231584466
225,2018-10,.2801959374495188,.2340719512129377,.1547161976337325,.0955572813034111,.0637657766569892
226,2018-11,.1630403792735479,.0629974565369703,.0550252600561071,.0019310907818223,.0226877268654961
227,2018-12,.1612807420353439,-.0024887809549106,.0081424924507852,-.0057597922955738,.0181401076490129
228,2019-01,.1022272537653476,.0218353219805412,.050319433253641,.032853440094847,.0617841610151898
229,2019-02,.0231514827509471,.0118759754749011,.0133091332247482,.0068178007581573,.0607383419174083
230,2019-03,.0163362244166621,.022155928094884,.0215111610663194,.0820189165534512,.1415537128148324
231,2019-04,.1138938037638105,.0859484230021971,.0730051828965987,.0048184063605856,.058572295903537
232,2019-05,.1517902959284052,.1288706364613306,.0950342510131644,.000809265374595,.0138863114023798
233,2019-06,.1081956956554814,.1057995999513752,.1266144004052804,.0327341871943976,.0210400793644322
234,2019-07,.0249828162249641,.1009012360906947,.113093400383981,-.0095484491026151,-.0426595015702885
235,2019-08,.1452684415671937,.2109160644743119,.2260737654307272,.1225628015211694,.1591603444098922
236,2019-09,.2004830834764124,.2484605423735142,.2965873644864723,.2012371564996428,.1972595467800536
237,2019-10,.2310982013956852,.2212492039686333,.187510132615674,.0405928131127577,.0426219557150682
238,2019-11,.1944934722922634,.2715565337456157,.1887955468923706,.0431227258805962,.0148736250065442
239,2019-12,.1547437150120544,.2580815873062049,.2484282602890489,.1119812426729184,.1263729365339651
240,2020-01,.1223089607433856,.16572180711989,.1535403957919026,.0721220290834969,.0714676970002782
