month,date,younger-than-30_yoy,30-44_yoy,45-64_yoy,65-and-older_yoy
152,2012-09,-.0262399384119801,-.0603947212637124,-.0648796550826859,-.0707294366106983
153,2012-10,-.0125520607263185,-.0592233208291242,-.0126557409764207,.0560566788169029
154,2012-11,-.0451453590024858,-.0718134171497192,-.0342132786633925,.0096104724244966
155,2012-12,.0186193326845413,.0106912114091877,.0305111399508029,.0737101461282084
156,2013-01,.0888415844250052,.0177282982471866,.0241198217590528,.1068926961098199
157,2013-02,-.0150787532896993,-.040749914081067,-.0314258159594288,.0092838521932838
158,2013-03,.0314156451213914,.0094810983950568,.0230711574327455,.0761605285308173
159,2013-04,.0323948202522547,.0318430843763056,.0517746487798939,.1304258636251741
160,2013-05,.069801399506532,.0343920851330884,.0452283104342437,.1089832519213131
161,2013-06,.0527333202536244,.0252662353074271,.0431984806114616,.1142083394470281
162,2013-07,.0918801080430384,.072989216673207,.1110021762120689,.1713562236625786
163,2013-08,.0563993692983446,.0853748365105592,.086716750207691,.1167546540705753
164,2013-09,.1272217788801744,.1621809791387232,.1404998535452271,.1618617934625935
165,2013-10,.1805379395967582,.1560986512376631,.0847273519316865,.1280114202106271
166,2013-11,.1946063024714734,.1375813629812298,.1062634768761616,.1285034668958814
167,2013-12,.2800564230274799,.1896571932984231,.1405324149493484,.1511298963473397
168,2014-01,.1945850176664049,.1817334997592663,.1262670668149933,.0915273330343263
169,2014-02,.2207318080984688,.2083036673498927,.1224176464292412,.0968971048145711
170,2014-03,.2465731205103981,.2032634248039979,.1148212737196494,.0711801200072019
171,2014-04,.2703641322670317,.2677736268935696,.1758026217068812,.0905847767190931
172,2014-05,.227146639847454,.2481151519882203,.1569617478167805,.1270511777854255
173,2014-06,.2282700700718171,.191932041809241,.0788101724761701,.016924664916907
174,2014-07,.2169561290513635,.2265860138431219,.2148123902561586,.2638808430506692
175,2014-08,.1621958747389325,.1168915641697017,.0485635451599824,-.0025370866897718
176,2014-09,.1785252635509723,.0778964264375028,-.0058045569221068,-.0212640210882379
177,2014-10,.0707324749356981,.0722737674162493,.0134355922831854,-.0585522239426224
178,2014-11,.0663833785649416,.0600111826268655,-.0057109171848193,-.0523382642902866
179,2014-12,.083849036228238,.0596190061381245,-.0140310219675827,-.0219590479320951
180,2015-01,.1122318513747016,.1121734410179891,.0742406370270716,.0077380287322186
181,2015-02,.1229775309982488,.0986877914712338,.0402856419501481,-.0280699688119954
182,2015-03,.100968384996288,.0981613872297999,.074799394759712,.0733020646557632
183,2015-04,.0827165065935344,.0755614932322796,.0525758732548738,.0438931858090054
