month,date,vol,vol_unadj,age_group
124,2010-05,2561780023.461725,2586608856.565657,Age 65 and older
124,2010-05,3986792768.526328,4014947676.262625,Age 30-44
124,2010-05,6534187142.342143,6558374228.787875,Age 45-64
125,2010-06,1527454243.8656,1566638120.20202,Younger than 30
125,2010-06,2593006971.890874,2579545256.060605,Age 65 and older
125,2010-06,3957289990.044259,3873613066.666667,Age 30-44
125,2010-06,6445107677.499341,6291064976.767679,Age 45-64
126,2010-07,1574910014.803407,1700676366.161616,Younger than 30
126,2010-07,2763189641.927256,2817015276.767677,Age 65 and older
126,2010-07,4115031138.57231,4331660979.79798,Age 30-44
126,2010-07,6812380159.723627,7012381872.727273,Age 45-64
127,2010-08,1602544722.26836,1822842833.838383,Younger than 30
127,2010-08,2776841278.157759,2789037311.111111,Age 65 and older
127,2010-08,4197360014.044495,4436170360.101009,Age 30-44
127,2010-08,6921121991.348669,7136432586.868689,Age 45-64
128,2010-09,1628130734.421839,1638609046.969697,Younger than 30
128,2010-09,2724609507.209759,2664952462.121212,Age 65 and older
128,2010-09,4238131518.283268,4156061266.161616,Age 30-44
128,2010-09,6899641859.212454,6670323983.838385,Age 45-64
129,2010-10,1687282321.736507,1762701085.858586,Younger than 30
129,2010-10,2756325394.281039,2986184528.787878,Age 65 and older
129,2010-10,4436894630.136725,4594830244.444444,Age 30-44
129,2010-10,7291368684.897226,7585132208.080808,Age 45-64
130,2010-11,1805573075.809661,1979811172.222222,Younger than 30
130,2010-11,2964870284.490636,3119844401.515153,Age 65 and older
130,2010-11,4671567191.591904,5143731769.191918,Age 30-44
130,2010-11,7848775120.218528,8595647987.373737,Age 45-64
131,2010-12,1841377701.695818,1840667189.89899,Younger than 30
131,2010-12,3247483571.011434,3174925456.565655,Age 65 and older
131,2010-12,4858282636.638167,4996925054.040402,Age 30-44
131,2010-12,8031471135.595949,8483301644.949495,Age 45-64
132,2011-01,1780932816.926551,1572579334.848485,Younger than 30
132,2011-01,3018308926.327983,2769486200,Age 65 and older
132,2011-01,4741078553.582393,4378302935.858585,Age 30-44
132,2011-01,7779283883.543827,7091166918.686869,Age 45-64
133,2011-02,1891499904.246819,1516325965.151515,Younger than 30
133,2011-02,3171699956.490444,2928091743.939394,Age 65 and older
133,2011-02,4822308424.766518,4218147903.535354,Age 30-44
133,2011-02,8039154838.500917,7226479474.747473,Age 45-64
134,2011-03,1942794094.456718,1857967753.030303,Younger than 30
134,2011-03,3323706034.565132,3472295914.141415,Age 65 and older
134,2011-03,5154569392.310579,5131142135.353536,Age 30-44
134,2011-03,8391029165.153297,8628043540.404039,Age 45-64
135,2011-04,1776386868.663719,1719608347.979798,Younger than 30
135,2011-04,2985481552.108754,3026205402.020201,Age 65 and older
135,2011-04,4873662416.557931,4773470594.444444,Age 30-44
135,2011-04,7956761890.140391,7782777881.313131,Age 45-64
136,2011-05,1928962583.174843,1939558421.212121,Younger than 30
136,2011-05,3325616071.157122,3356045881.818182,Age 65 and older
136,2011-05,5114032842.051187,5150614588.38384,Age 30-44
136,2011-05,8348868808.778129,8370452531.818183,Age 45-64
137,2011-06,1917380118.280734,1954653180.30303,Younger than 30
137,2011-06,3413835943.883259,3362397603.030303,Age 65 and older
137,2011-06,4960761847.749783,4818330168.181818,Age 30-44
137,2011-06,8412961797.823328,8145775497.9798,Age 45-64
138,2011-07,1899870213.394794,2053657240.40404,Younger than 30
138,2011-07,3111006735.91322,3137190787.878787,Age 65 and older
138,2011-07,4862125471.153256,5102285192.92929,Age 30-44
138,2011-07,8026648838.047648,8203650126.262623,Age 45-64
139,2011-08,1967231663.047712,2229164530.303031,Younger than 30
139,2011-08,3692505085.835915,3695456994.949493,Age 65 and older
139,2011-08,5289116865.553554,5563842895.454545,Age 30-44
139,2011-08,8926885965.842907,9132231550,Age 45-64
140,2011-09,2019871587.09596,2020315220.20202,Younger than 30
140,2011-09,4439256388.057905,4325266941.414139,Age 65 and older
140,2011-09,5278309267.330811,5135517203.535351,Age 30-44
140,2011-09,9418510010.622087,9077639303.535355,Age 45-64
141,2011-10,1969220251.027204,2050969923.232322,Younger than 30
141,2011-10,3760932050.782464,4034156184.848485,Age 65 and older
141,2011-10,5316418926.102309,5441152827.777779,Age 30-44
141,2011-10,8782971734.062439,9038136568.686869,Age 45-64
142,2011-11,1986167889.235073,2184232206.565657,Younger than 30
142,2011-11,3795712660.423892,3997141247.979798,Age 65 and older
142,2011-11,5372451432.755349,5929238273.232323,Age 30-44
142,2011-11,8820670684.71541,9696018226.262627,Age 45-64
143,2011-12,1937779354.099451,1955501838.888888,Younger than 30
143,2011-12,3812320102.899983,3764712066.161617,Age 65 and older
143,2011-12,5235233517.834291,5409673481.313132,Age 30-44
143,2011-12,8925438104.783279,9557406199.999998,Age 45-64
144,2012-01,1894548141.288624,1687581573.232324,Younger than 30
144,2012-01,3637012475.54247,3371046098.989899,Age 65 and older
144,2012-01,5065127093.81502,4757218938.38384,Age 30-44
144,2012-01,8413333962.742401,7755838480.808084,Age 45-64
145,2012-02,2068051953.320437,1664373743.939394,Younger than 30
145,2012-02,3812395551.973085,3549977160.606061,Age 65 and older
145,2012-02,5236999729.446671,4594772480.808082,Age 30-44
145,2012-02,8818555614.532829,7928747307.575758,Age 45-64
146,2012-03,1939776200.356083,1857896041.414141,Younger than 30
146,2012-03,3788578991.750165,3967554545.959594,Age 65 and older
146,2012-03,5154795057.548394,5164732671.212122,Age 30-44
146,2012-03,8656465575.08042,8926343492.424244,Age 45-64
147,2012-04,1978661746.157763,1899163396.464646,Younger than 30
147,2012-04,3692974813.793925,3777257775.252525,Age 65 and older
147,2012-04,5099975124.478462,5006620569.69697,Age 30-44
147,2012-04,8517059024.71659,8358702200.50505,Age 45-64
148,2012-05,2040147477.010917,2052055273.737374,Younger than 30
148,2012-05,3691124864.85477,3716199748.484849,Age 65 and older
148,2012-05,5083183033.510414,5109887082.323231,Age 30-44
148,2012-05,8562523877.16459,8554548785.353536,Age 45-64
149,2012-06,1987856627.804245,2026422569.191919,Younger than 30
149,2012-06,3661126068.354808,3582730098.989898,Age 65 and older
149,2012-06,5169350445.954862,5008334138.38384,Age 30-44
149,2012-06,8495101379.834021,8210795076.767678,Age 45-64
150,2012-07,2054584371.072099,2222316220.707071,Younger than 30
150,2012-07,3578170142.807641,3566154681.313132,Age 65 and older
150,2012-07,5076735039.17944,5312819894.444443,Age 30-44
150,2012-07,8252155532.350309,8410714644.949492,Age 45-64
151,2012-08,2117099090.545501,2383371477.272727,Younger than 30
151,2012-08,3750832344.475961,3732107232.323233,Age 65 and older
151,2012-08,5024598316.205576,5257409711.111112,Age 30-44
151,2012-08,8389341114.208529,8537938588.383842,Age 45-64
152,2012-09,2046253902.129267,2043036512.121212,Younger than 30
152,2012-09,3766378943.922271,3672241590.909091,Age 65 and older
152,2012-09,5092702571.079797,4926699000.505049,Age 30-44
152,2012-09,8559293465.705709,8242309818.686872,Age 45-64
153,2012-10,2160635588.30791,2239521893.434343,Younger than 30
153,2012-10,3919341795.909634,4196865522.222223,Age 65 and older
153,2012-10,5148462955.554669,5231947492.929294,Age 30-44
153,2012-10,8809681069.955421,8984802723.232323,Age 45-64
154,2012-11,2106757069.755221,2313217097.979798,Younger than 30
154,2012-11,3950255153.670955,4135224743.434343,Age 65 and older
154,2012-11,5140772384.127811,5661221386.363637,Age 30-44
154,2012-11,8689352827.165323,9521215001.515154,Age 45-64
155,2012-12,2115893862.796586,2151073076.262627,Younger than 30
155,2012-12,3932279033.663265,3908746445.454548,Age 65 and older
155,2012-12,5185569430.100618,5353744787.373739,Age 30-44
155,2012-12,8808457810.496531,9488708544.444447,Age 45-64
156,2013-01,2258753066.373213,2030583322.222222,Younger than 30
156,2013-01,4436949843.255685,4151106685.858586,Age 65 and older
156,2013-01,5507073762.099277,5249367134.848487,Age 30-44
156,2013-01,9122768150.365274,8500068033.838384,Age 45-64
157,2013-02,2185843646.852832,1771200868.686868,Younger than 30
157,2013-02,4280462251.952596,3994127265.656566,Age 65 and older
157,2013-02,5414035118.271265,4774107129.79798,Age 30-44
157,2013-02,9077095514.506168,8147242171.717173,Age 45-64
158,2013-03,2229969178.060975,2130951511.11111,Younger than 30
158,2013-03,4100031497.567847,4274221574.747474,Age 65 and older
158,2013-03,5466590733.983613,5490414584.848484,Age 30-44
158,2013-03,9048585449.316824,9286160601.515154,Age 45-64
159,2013-04,2175169407.165442,2070977883.838385,Younger than 30
159,2013-04,4327056684.148467,4444079516.666666,Age 65 and older
159,2013-04,5413722203.294863,5310919035.858585,Age 30-44
159,2013-04,9061334360.099709,8923857867.171719,Age 45-64
160,2013-05,2235019581.234836,2246941587.373737,Younger than 30
160,2013-05,4134149650.560141,4178074580.808081,Age 65 and older
160,2013-05,5308421008.892534,5328380354.545455,Age 30-44
160,2013-05,8646966625.052181,8640460426.262625,Age 45-64
161,2013-06,2250533709.964076,2306321722.727273,Younger than 30
161,2013-06,4183090886.575761,4108145595.959596,Age 65 and older
161,2013-06,5382064241.161845,5249629715.151516,Age 30-44
161,2013-06,8974085984.441942,8774581806.565657,Age 45-64
162,2013-07,2378483595.100399,2578767072.727273,Younger than 30
162,2013-07,4276503491.313369,4263307607.070707,Age 65 and older
162,2013-07,5584269358.311544,5852268437.373737,Age 30-44
162,2013-07,9202327579.184822,9437499492.424246,Age 45-64
163,2013-08,2406440105.553172,2697020835.858585,Younger than 30
163,2013-08,4549084929.310421,4512774684.848486,Age 65 and older
163,2013-08,5903422988.857377,6153387501.0101,Age 30-44
163,2013-08,9640503747.679138,9769310312.12121,Age 45-64
164,2013-09,10178281161.65631,9792980698.989897,Age 45-64
164,2013-09,2443302168.653397,2442779216.666667,Younger than 30
164,2013-09,4711678451.663771,4599087963.636364,Age 65 and older
164,2013-09,6111697847.225802,5890977122.222221,Age 30-44
165,2013-10,10019743227.68992,10121964645.45455,Age 45-64
165,2013-10,2615749393.387036,2692070001.515152,Younger than 30
165,2013-10,4795152289.854453,5109324558.585857,Age 65 and older
165,2013-10,6134556946.896359,6200655382.828283,Age 30-44
166,2013-11,10401463765.03802,11284070605.55556,Age 45-64
166,2013-11,2704789311.2381,2950172035.858585,Younger than 30
166,2013-11,4978441089.39501,5153013090.40404,Age 65 and older
166,2013-11,6313935456.722526,6897936182.323233,Age 30-44
167,2013-12,11043892808.76116,11814123138.38384,Age 45-64
167,2013-12,2947607002.524047,3005168068.686869,Younger than 30
167,2013-12,5132384342.18589,5083264166.666668,Age 65 and older
167,2013-12,6818784541.542857,6982729622.222222,Age 30-44
168,2014-01,10615752455.73727,10021313805.55556,Age 45-64
168,2014-01,2901517410.818872,2635150655.555555,Younger than 30
168,2014-01,5122580349.814211,4839933257.575758,Age 65 and older
168,2014-01,6631262065.276191,6418327037.373736,Age 30-44
169,2014-02,10468240037.978,9353736714.141413,Age 45-64
169,2014-02,2881240614.193937,2341868682.828283,Younger than 30
169,2014-02,5042006969.257814,4694916138.888888,Age 65 and older
169,2014-02,6636928998.306071,5856520488.38384,Age 30-44
170,2014-03,10265358197.70342,10518699931.81818,Age 45-64
170,2014-03,2809844765.266165,2698987099.494948,Younger than 30
170,2014-03,4879135493.422276,5077231190.404042,Age 65 and older
170,2014-03,6605399153.630286,6671490164.646465,Age 30-44
171,2014-04,10969110684.04632,10813426471.21212,Age 45-64
171,2014-04,2986853211.285861,2817627552.020202,Younger than 30
171,2014-04,5153636300.783,5284511227.272728,Age 65 and older
171,2014-04,6966968725.63972,6814551074.747475,Age 30-44
172,2014-05,10783590435.94136,10782945727.27273,Age 45-64
172,2014-05,3005920017.590602,3015865671.717171,Younger than 30
172,2014-05,5240422688.783278,5326254465.151516,Age 65 and older
172,2014-05,6926422615.005926,6947307854.040403,Age 30-44
173,2014-06,10142090393.33399,10102713875.75758,Age 45-64
173,2014-06,3037208747.410505,3136212500.505051,Younger than 30
173,2014-06,4747479115.979563,4712519306.060605,Age 65 and older
173,2014-06,6706113796.708542,6628276719.696969,Age 30-44
174,2014-07,11383337548.58493,11806851776.26263,Age 45-64
174,2014-07,3051187467.329982,3318286659.595959,Younger than 30
174,2014-07,5732869107.617323,5752166886.868688,Age 65 and older
174,2014-07,6962172083.380551,7313193304.040405,Age 30-44
175,2014-08,10424305690.50821,10550909010.60606,Age 45-64
175,2014-08,2995207657.193152,3337055275.252527,Younger than 30
175,2014-08,4846060718.664081,4811527588.38384,Age 65 and older
175,2014-08,6834874653.890752,7095841801.010103,Age 30-44
176,2014-09,10400150451.78399,9957968065.15152,Age 45-64
176,2014-09,3102052695.996478,3100469114.141415,Younger than 30
176,2014-09,4963513755.153305,4838745246.969697,Age 65 and older
176,2014-09,6806819308.260839,6523447629.292929,Age 30-44
177,2014-10,10315458486.73083,10328206345.45455,Age 45-64
177,2014-10,2941911674.578248,3011221589.898989,Younger than 30
177,2014-10,4796428155.027328,5091285442.424241,Age 65 and older
177,2014-10,6669541105.937624,6709664086.86869,Age 30-44
178,2014-11,10508794030.27005,11297616665.65656,Age 45-64
178,2014-11,3002551563.28158,3266933972.222223,Younger than 30
178,2014-11,4900468585.170522,5019759117.676766,Age 65 and older
178,2014-11,6826436609.94565,7428922814.646466,Age 30-44
179,2014-12,11056532043.61179,11642480422.72727,Age 45-64
179,2014-12,3202138640.195308,3255483917.676768,Younger than 30
179,2014-12,5228615622.936275,5113040918.181818,Age 65 and older
179,2014-12,7227577752.613646,7297869392.424242,Age 30-44
180,2015-01,10947666588.74141,10481677946.46465,Age 45-64
180,2015-01,3148154989.379293,2895205056.060606,Younger than 30
180,2015-01,5195651190.381269,4971460847.979797,Age 65 and older
180,2015-01,7136843500.251542,7012904066.666666,Age 30-44
181,2015-02,10836620980.52434,9657335447.979797,Age 45-64
181,2015-02,3204552877.602673,2612244773.232323,Younger than 30
181,2015-02,4945117050.250546,4578732740.40404,Age 65 and older
181,2015-02,7073948014.390717,6253892376.767676,Age 30-44
182,2015-03,11341471147.75484,11606740697.47475,Age 45-64
182,2015-03,3328004855.338244,3204648563.131312,Younger than 30
182,2015-03,5437562026.483741,5658115859.090909,Age 65 and older
182,2015-03,7318168256.955051,7423944226.767677,Age 30-44
183,2015-04,11775472977.07256,11586773597.9798,Age 45-64
183,2015-04,3414933153.58836,3204183620.70707,Younger than 30
183,2015-04,5747566084.428741,5831631850.505051,Age 65 and older
183,2015-04,7700819109.665926,7505759479.79798,Age 30-44
184,2015-05,11524859585.89382,11559642118.18182,Age 45-64
184,2015-05,3431852154.489266,3431022154.040404,Younger than 30
184,2015-05,5486515865.243903,5621353266.161617,Age 65 and older
184,2015-05,7671977478.329591,7704596051.515155,Age 30-44
185,2015-06,12059866557.37864,12184606445.95959,Age 45-64
185,2015-06,3623190254.254223,3751165472.727272,Younger than 30
185,2015-06,5721827489.472619,5736085870.20202,Age 65 and older
185,2015-06,8140621126.628143,8113616138.888891,Age 30-44
