month,date,vol,vol_unadj,income_level_group
149,2012-06,9032959803.40313,8604878515.65657,High
150,2012-07,2384091668.1622,2489890103.53535,Moderate
150,2012-07,405860898.518118,420807640.909091,Low
150,2012-07,7370300807.97118,7579343856.56566,Middle
150,2012-07,8655204529.497601,8870695811.111111,High
151,2012-08,2500293889.99408,2604317345.9596,Moderate
151,2012-08,442658838.554839,459031096.464647,Low
151,2012-08,7518063170.82036,7752565890.90909,Middle
151,2012-08,8514177641.30091,8892981073.232321,High
152,2012-09,2470597888.19971,2441992178.78788,Moderate
152,2012-09,415454673.654953,405494204.040404,Low
152,2012-09,7529533098.76131,7361784082.32323,Middle
152,2012-09,8927532427.378201,8524002020.20202,High
153,2012-10,2626805153.78386,2744471986.36364,Moderate
153,2012-10,454514597.541624,475886321.212121,Low
153,2012-10,8032954566.62365,8344459139.89899,Middle
153,2012-10,8700800287.665779,8934210933.33333,High
154,2012-11,2572926439.85928,2832475940.40404,Moderate
154,2012-11,418077547.480238,463348670.20202,Low
154,2012-11,7808617129.02586,8704897702.02021,Middle
154,2012-11,8603303820.05689,9486422401.51515,High
155,2012-12,2650263379.05229,2705418284.84849,Moderate
155,2012-12,439032236.393187,451296880.808081,Low
155,2012-12,7782730786.0634,8280022687.87879,Middle
155,2012-12,8943915847.64348,9299573456.0606,High
156,2013-01,2759597764.54273,2513336548.9899,Moderate
156,2013-01,468326735.231165,418797890.40404,Low
156,2013-01,8292740618.70521,7683267666.66667,Middle
156,2013-01,9521966818.714661,9140747663.131321,High
157,2013-02,2738347943.10978,2349988553.0303,Moderate
157,2013-02,491741161.471871,405065246.969697,Low
157,2013-02,8297637868.51295,7295171192.42424,Middle
157,2013-02,9406423521.98554,8483827719.69697,High
158,2013-03,2667978928.87098,2658851062.62626,Moderate
158,2013-03,483327458.038357,491317702.020202,Low
158,2013-03,8113635578.43633,8195016543.93939,Middle
158,2013-03,9434715676.505871,9665180921.21212,High
159,2013-04,2753226518.97431,2745548371.21212,Moderate
159,2013-04,469402779.729871,474387373.737374,Low
159,2013-04,8262827096.44742,8160781172.22222,Middle
159,2013-04,9279710307.355761,9200579542.42425,High
160,2013-05,2636075438.51245,2694605755.05051,Moderate
160,2013-05,472211949.478797,490748010.10101,Low
160,2013-05,7919405422.17296,7888241208.08081,Middle
160,2013-05,9151884358.964081,9134205066.161619,High
161,2013-06,2655497665.58801,2651068214.14141,Moderate
161,2013-06,462229938.342113,468335983.333333,Low
161,2013-06,8078857121.71117,7837654742.42424,Middle
161,2013-06,9597612684.73629,9283448205.050501,High
162,2013-07,2841217659.87481,2984959593.93939,Moderate
162,2013-07,494844959.950686,520264028.787879,Low
162,2013-07,8316944081.3646,8593981131.81818,Middle
162,2013-07,9712175125.037001,9843682592.9293,High
163,2013-08,10005503266.2844,10430031123.2323,High
163,2013-08,2929440417.71068,3034886806.56566,Moderate
163,2013-08,503080371.660555,520185990.909091,Low
163,2013-08,8670600847.11203,8900220926.767679,Middle
164,2013-09,10277560099.823,10044887124.2424,High
164,2013-09,3085096921.55257,3038185404.0404,Moderate
164,2013-09,554083214.23937,539535464.141414,Low
164,2013-09,9107126780.34712,8877816243.9394,Middle
165,2013-10,10541247802.7474,10721926967.6768,High
165,2013-10,3082808687.74346,3191432521.21212,Moderate
165,2013-10,537488957.362263,553177625.252526,Low
165,2013-10,9137104354.458389,9446209823.232321,Middle
166,2013-11,11237641019.3814,11770050172.2222,High
166,2013-11,3140126295.70739,3391443856.06061,Moderate
166,2013-11,567848235.3988481,610829285.353536,Low
166,2013-11,9474109622.40489,10318240333.3333,Middle
167,2013-12,10173860800.4644,10593598399.495,Middle
167,2013-12,11512267104.2584,11973476045.9596,High
167,2013-12,3469099362.62569,3488963208.08081,Moderate
167,2013-12,583453676.696187,591793230.808081,Low
168,2014-01,11389783092.3795,11131887604.5455,High
168,2014-01,3203930909.59231,2957885060.10101,Moderate
168,2014-01,559332255.761492,511733554.040404,Low
168,2014-01,9694170968.456369,9096856929.797979,Middle
169,2014-02,11671128447.2865,10346104037.3737,High
169,2014-02,3263553353.72749,2828216404.0404,Moderate
169,2014-02,548677227.238588,451616919.69697,Low
169,2014-02,9555116633.473989,8425405891.91919,Middle
170,2014-03,11217739333.5502,11451349980.8081,High
170,2014-03,3242378246.40338,3242187821.71717,Moderate
170,2014-03,550103256.1467741,563096958.5858589,Low
170,2014-03,9353576114.635139,9485403746.464649,Middle
171,2014-04,10028234831.9633,9910286112.12121,Middle
171,2014-04,11643421018.5838,11537076618.1818,High
171,2014-04,3456501901.71068,3449084052.0202,Moderate
171,2014-04,621175246.386675,623592817.6767679,Low
172,2014-05,11672843733.515,11707677235.3535,High
172,2014-05,3453578110.66125,3529275410.10101,Moderate
172,2014-05,602154822.411467,623024922.727273,Low
172,2014-05,9949068022.545879,9959683814.14142,Middle
173,2014-06,10990605035.5132,11097948156.0606,High
173,2014-06,3276716037.61261,3313227082.82828,Moderate
173,2014-06,528468345.326427,541876795.454546,Low
173,2014-06,9478012536.94585,9391881468.18182,Middle
174,2014-07,10740218912.86,11129255250,Middle
174,2014-07,11789003353.9391,12111315711.1111,High
174,2014-07,3759537904.65999,3958910253.53535,Moderate
174,2014-07,688318344.087184,727489405.050505,Low
175,2014-08,11370282440.6966,11571315869.1919,High
175,2014-08,3294882062.84999,3411810350,Moderate
175,2014-08,585733701.770723,606090533.333334,Low
175,2014-08,9668843216.555281,9902514535.85858,Middle
176,2014-09,11096528276.0998,11045497084.8485,High
176,2014-09,3304457466.84178,3236326658.08081,Moderate
176,2014-09,576871173.827163,557813109.59596,Low
176,2014-09,9604421589.25696,9308296142.42425,Middle
177,2014-10,11165298159.5639,11269041237.8788,High
177,2014-10,3267680702.18362,3359358414.14141,Moderate
177,2014-10,621602061.800332,627534762.626263,Low
177,2014-10,9352547495.024929,9642862261.616159,Middle
178,2014-11,11472251057.5469,11910992299.495,High
178,2014-11,3368544113.19038,3617124513.63636,Moderate
178,2014-11,650165289.714743,690933216.666667,Low
178,2014-11,9704605476.07905,10531542460.101,Middle
179,2014-12,10397258540.3394,10672444191.4141,Middle
179,2014-12,11945231736.2291,12020273870.202,High
179,2014-12,3734691297.98925,3708982433.83839,Moderate
179,2014-12,665124604.835631,666882376.262627,Low
180,2015-01,10204409186.5633,9619951165.65657,Middle
180,2015-01,11763431444.0393,11602694970.7071,High
180,2015-01,3532830929.55527,3278551127.27273,Moderate
180,2015-01,640890193.48493,595551066.161616,Low
181,2015-02,10082497968.7018,8828199918.18182,Middle
181,2015-02,11734411292.6615,10483810313.1313,High
181,2015-02,3494165992.73214,3014334698.48485,Moderate
181,2015-02,619014999.128965,512997930.808081,Low
182,2015-03,10506342410.6382,10704586801.5152,Middle
182,2015-03,12257425527.5406,12568995938.3838,High
182,2015-03,3667197154.48966,3679487209.09091,Moderate
182,2015-03,654733687.862434,672815459.090909,Low
183,2015-04,11036850160.9386,10855780531.3131,Middle
183,2015-04,13020932367.3593,12605134015.6566,High
183,2015-04,3733523128.42308,3717336308.08081,Moderate
183,2015-04,677218030.0771689,675604474.747475,Low
184,2015-05,10723969480.4061,10808850858.5859,Middle
184,2015-05,12631795208.8811,12732910006.5657,High
184,2015-05,3724056632.60827,3825525610.10101,Moderate
184,2015-05,635584851.454926,662615057.575758,Low
185,2015-06,11253479577.7782,11304593535.8586,Middle
185,2015-06,13160000746.3647,13415933575.2525,High
185,2015-06,3939043352.26044,4011891947.47475,Moderate
185,2015-06,707096002.822027,725633830.808081,Low
186,2015-07,10994542752.9644,11525227425.7576,Middle
186,2015-07,12722678153.5539,13440699465.6566,High
186,2015-07,3794554079.59883,4054686768.68687,Moderate
186,2015-07,658503517.1531219,713296995.454546,Low
187,2015-08,11029238578.2035,11310847777.2727,Middle
187,2015-08,13168027308.0933,13406844968.1818,High
187,2015-08,3817917422.28235,3958225119.69697,Moderate
187,2015-08,673899864.53432,698926032.323233,Low
188,2015-09,11448848537.7253,11047879236.8687,Middle
188,2015-09,13319703771.3383,13002728290.404,High
188,2015-09,3967484397.46212,3860773107.57576,Moderate
188,2015-09,715802346.889449,688000905.5555561,Low
189,2015-10,12400382098.2173,12667875612.1212,Middle
189,2015-10,13957640398.1698,13961372597.4747,High
189,2015-10,4558694244.66376,4645625435.85859,Moderate
189,2015-10,800280750.598438,798690403.535354,Low
190,2015-11,11841200622.2888,12646383920.202,Middle
190,2015-11,13605633708.4797,14219762739.3939,High
190,2015-11,4206825155.81555,4448358905.0505,Moderate
190,2015-11,724130575.220726,758858069.191919,Low
191,2015-12,11958126381.4814,12041623121.7172,Middle
191,2015-12,13815408309.9412,13721238319.697,High
191,2015-12,4261610245.8279,4169986651.51515,Moderate
191,2015-12,705113990.336446,699320871.717172,Low
192,2016-01,11508287650.9144,10980566283.8384,Middle
192,2016-01,13905379224.4587,13603868978.7879,High
192,2016-01,4115255329.40752,3870262482.82828,Moderate
192,2016-01,679647980.5199209,638816713.636364,Low
193,2016-02,12300181513.8311,10932158830.303,Middle
193,2016-02,14182321006.2109,13052430546.9697,High
193,2016-02,4273456489.81652,3760883831.31313,Moderate
193,2016-02,797156501.465454,684786543.939394,Low
194,2016-03,12178591865.9096,12526106508.5859,Middle
194,2016-03,14362859247.1515,14799172101.5152,High
194,2016-03,4280466212.62384,4330234504.54545,Moderate
194,2016-03,768711405.409405,795927894.4444439,Low
195,2016-04,12241054396.7478,11968087244.9495,Middle
195,2016-04,14524198847.6598,14020200560.101,High
195,2016-04,4398654766.75938,4356758726.76768,Moderate
195,2016-04,744341716.766693,739589643.939394,Low
196,2016-05,13043743497.8782,13138293382.8283,Middle
196,2016-05,15033895273.8914,15071257810.101,High
196,2016-05,4571942443.15515,4680633976.76768,Moderate
196,2016-05,830235719.616678,860409721.717172,Low
197,2016-06,12917159825.6305,13060271112.6263,Middle
197,2016-06,15889100826.6532,16317043161.6162,High
197,2016-06,4543778752.8891,4636043264.14142,Moderate
197,2016-06,816726925.543826,838078176.7676769,Low
198,2016-07,13784416809.3337,14424398905.0505,Middle
198,2016-07,15434628957.5568,15628066032.8283,High
198,2016-07,4995166288.11479,5301667442.92929,Moderate
198,2016-07,882788967.533522,945496355.050505,Low
199,2016-08,12773535853.2244,13106914572.7273,Middle
199,2016-08,15156919226.1963,15731122093.4343,High
199,2016-08,4530874038.64936,4698771587.87879,Moderate
199,2016-08,833592645.787882,864605503.030303,Low
200,2016-09,12413913967.3356,11978464093.9394,Middle
200,2016-09,15101255485.0855,15079085223.7374,High
200,2016-09,4483064088.43141,4358551504.54545,Moderate
200,2016-09,826051687.0497119,792295067.171717,Low
201,2016-10,11255903388.3116,11527438981.8182,Middle
201,2016-10,14167361467.075,13844644612.6263,High
201,2016-10,3953440576.21714,4044643788.38384,Moderate
201,2016-10,765970083.226452,762152819.191919,Low
202,2016-11,11939843888.5806,12733042061.6162,Middle
202,2016-11,13349039196.986,14021130395.9596,High
202,2016-11,4236955509.06314,4478164889.39394,Moderate
202,2016-11,727193006.030679,754372816.666667,Low
203,2016-12,12077791338.49,11966944153.5354,Middle
203,2016-12,13842472556.0226,13517488174.2424,High
203,2016-12,4240721770.14482,4092720559.59596,Moderate
203,2016-12,760116615.170662,746697808.5858589,Low
204,2017-01,13197280465.3141,12702308471.2121,Middle
204,2017-01,17337343708.6903,17311091445.4546,High
204,2017-01,4536403189.57527,4285099247.9798,Moderate
204,2017-01,787723566.742605,751567464.6464649,Low
205,2017-02,12229394086.3916,10801193776.2626,Middle
205,2017-02,14019847246.412,12685834744.9495,High
205,2017-02,4309549775.42518,3777087620.20202,Moderate
205,2017-02,755266500.581948,641237869.69697,Low
206,2017-03,12835663251.8824,13301152058.0808,Middle
206,2017-03,14734103885.5915,14932176713.1313,High
206,2017-03,4550394456.38276,4634562466.66666,Moderate
206,2017-03,794286442.616168,825694117.171717,Low
207,2017-04,11832193528.5542,11480999648.4849,Middle
207,2017-04,13499860004.5403,13185965118.1818,High
207,2017-04,4114978549.8742,4050377565.15152,Moderate
207,2017-04,720930119.477181,713536162.121212,Low
208,2017-05,11908006061.3667,12026759660.101,Middle
208,2017-05,13798257052.9871,13963137218.6869,High
208,2017-05,4127131304.5498,4237257560.60606,Moderate
208,2017-05,729296534.845397,764600960.10101,Low
209,2017-06,12723091254.9592,12880572948.9899,Middle
209,2017-06,14115852269.5264,14488780318.6869,High
209,2017-06,4321641961.19568,4416061190.90909,Moderate
209,2017-06,733717044.777629,755054391.919192,Low
210,2017-07,12682768917.5956,13359091504.5455,Middle
210,2017-07,14702696361.4301,15141743698.4849,High
210,2017-07,4352958116.97501,4675004488.38384,Moderate
210,2017-07,737696851.989063,800738941.919192,Low
211,2017-08,12304297316.3303,12707610896.4646,Middle
211,2017-08,13656704948.9941,14383086763.1313,High
211,2017-08,4284869114.20136,4483184868.18182,Moderate
211,2017-08,734762421.37476,771880499.494949,Low
212,2017-09,11311526531.4615,10889066093.9394,Middle
212,2017-09,12954613223.6895,12648292821.2121,High
212,2017-09,3910664007.33786,3789960555.55556,Moderate
212,2017-09,684056798.8475749,648029456.565657,Low
213,2017-10,12009271930.9801,12327298407.5758,Middle
213,2017-10,13514225511.8756,13486455053.0303,High
213,2017-10,4101360835.04264,4220326861.61616,Moderate
213,2017-10,678308877.792804,678465026.7676769,Low
214,2017-11,12792392304.1593,13559541887.8788,Middle
214,2017-11,14146482523.2934,14851393907.0707,High
214,2017-11,4342144928.94809,4582264861.61616,Moderate
214,2017-11,750647836.992594,770200548.484849,Low
215,2017-12,12119169929.5756,11840240934.3434,Middle
215,2017-12,13885142229.4833,13134170558.0808,High
215,2017-12,4334670769.51974,4130209536.86869,Moderate
215,2017-12,729192344.241467,709817902.020202,Low
216,2018-01,12409112742.7996,11941346491.9192,Middle
216,2018-01,14336378710.4346,14375547953.5354,High
216,2018-01,4298108027.3213,4041986993.43434,Moderate
216,2018-01,731730350.023329,697594994.4444439,Low
217,2018-02,12290546998.1157,10819678540.9091,Middle
217,2018-02,13896006193.3498,12778194022.2222,High
217,2018-02,4383848268.70274,3831771567.17172,Moderate
217,2018-02,751257576.3147629,636028481.313131,Low
218,2018-03,12049844907.3405,12626455594.9495,Middle
218,2018-03,14246387285.1641,14437675087.3737,High
218,2018-03,4343317391.8315,4461886547.9798,Moderate
218,2018-03,743819922.972791,776542842.929293,Low
219,2018-04,12388341793.3213,12002153894.4444,Middle
219,2018-04,14409595526.9686,14152306787.3737,High
219,2018-04,4480075352.38807,4396011206.06061,Moderate
219,2018-04,765666254.145625,757716582.828283,Low
220,2018-05,12633756528.2642,12723089600,Middle
220,2018-05,14333924293.2093,14490532014.6465,High
220,2018-05,4606807566.2824,4706161295.9596,Moderate
220,2018-05,775901244.6614341,816609507.575757,Low
221,2018-06,12087409967.8222,12226052356.0606,Middle
221,2018-06,14077647675.325,14089383502.5253,High
221,2018-06,4471876347.1353,4560810080.30303,Moderate
221,2018-06,751284679.056594,773057593.4343441,Low
222,2018-07,12271220190.7251,12966437679.798,Middle
222,2018-07,14150507399.3785,14875333178.7879,High
222,2018-07,4519460233.66728,4850571924.74748,Moderate
222,2018-07,783253494.9031529,841659752.5252531,Low
223,2018-08,12534671023.1645,12980862738.8889,Middle
223,2018-08,14411055143.5262,15207807734.8485,High
223,2018-08,4565114034.6425,4782239540.40404,Moderate
223,2018-08,757627826.178635,797537033.333333,Low
224,2018-09,12029275966.5934,11663151398.4849,Middle
224,2018-09,14126347561.2848,13517717079.2929,High
224,2018-09,4332370726.79851,4235336138.88889,Moderate
224,2018-09,754196494.78965,718605448.484849,Low
225,2018-10,12797335872.7241,13117205752.0202,Middle
225,2018-10,14648077944.4894,14752654408.5859,High
225,2018-10,4715375574.52864,4848143988.88889,Moderate
225,2018-10,805173995.277335,808723481.313131,Low
226,2018-11,12653856782.7805,13438812784.8485,Middle
226,2018-11,14429941163.5064,15154178057.0707,High
226,2018-11,4604450170.99862,4864024743.43435,Moderate
226,2018-11,748333098.6446,768988639.39394,Low
227,2018-12,12402935592.9679,12046371516.1616,Middle
227,2018-12,14335500482.6226,13741773572.2222,High
227,2018-12,4501256330.71306,4275032311.11111,Moderate
227,2018-12,782456242.328053,761450114.6464649,Low
228,2019-01,13267119181.3727,12777619447.9798,Middle
228,2019-01,15481451578.1442,15537434428.7879,High
228,2019-01,4788285263.62434,4502670743.93939,Moderate
228,2019-01,794013451.565293,754615755.5555561,Low
229,2019-02,13053417851.113,11525145481.8182,Middle
229,2019-02,15199520413.7964,13740514940.4041,High
229,2019-02,4786809797.60349,4195177616.66667,Moderate
229,2019-02,771481580.569326,653547546.969697,Low
230,2019-03,13342872602.8487,13957357728.7879,Middle
230,2019-03,15072749786.1522,15464031386.8687,High
230,2019-03,4859297805.94018,4986879997.9798,Moderate
230,2019-03,793380022.746242,821835837.878788,Low
231,2019-04,13164005317.3126,12815096536.3636,Middle
231,2019-04,14670476721.6497,14503224237.8788,High
231,2019-04,4785091605.56333,4702028073.73737,Moderate
231,2019-04,810645935.276668,804843688.888889,Low
232,2019-05,12932324862.1019,13034233214.1414,Middle
232,2019-05,14367717990.1196,14547190654.5455,High
232,2019-05,4666640781.8143,4776933800.50505,Moderate
232,2019-05,737568177.3762521,788042087.3737381,Low
233,2019-06,12339168552.8994,12439800298.4849,Middle
233,2019-06,13850698170.793,13754295854.0404,High
233,2019-06,4499612103.55843,4591734955.05051,Moderate
233,2019-06,744744750.690006,767540335.3535351,Low
234,2019-07,12101635239.8357,12825679509.0909,Middle
234,2019-07,13633592993.6728,14323588486.8687,High
234,2019-07,4379259491.41246,4719267676.26263,Moderate
234,2019-07,729888388.985438,782833038.383839,Low
235,2019-08,14350037340.4462,14839578778.7879,Middle
235,2019-08,17062009833.0724,17808424946.4646,High
235,2019-08,5139691820.03156,5374129506.56566,Moderate
235,2019-08,912003542.843084,950908186.363636,Low
236,2019-09,13746951573.3294,13387750661.1111,Middle
236,2019-09,15827072631.6886,15339010594.9495,High
236,2019-09,4960538777.13275,4874851710.60606,Moderate
236,2019-09,841304042.4467731,807628042.929293,Low
237,2019-10,13376648559.8682,13646053833.3333,Middle
237,2019-10,14975774777.5631,15207491501.0101,High
237,2019-10,4815298367.32784,4945665360.60606,Moderate
237,2019-10,784276961.203707,791694072.222222,Low
238,2019-11,12981698480.6036,13798708501.5152,Middle
238,2019-11,14652722424.1426,15117910659.0909,High
238,2019-11,4698271511.58577,4983991196.46465,Moderate
238,2019-11,744494571.753301,769672976.7676769,Low
239,2019-12,13768500868.2988,13372141931.3131,Middle
239,2019-12,15417220810.4011,15016496488.8889,High
239,2019-12,4910880066.61891,4656652379.79798,Moderate
239,2019-12,799329238.274556,777170975.252525,Low
240,2020-01,13716061056.4148,13180561452.0202,Middle
240,2020-01,15252642508.2985,15253192555.5556,High
240,2020-01,4932849900.29958,4618771869.69697,Moderate
240,2020-01,841615991.23616,791160813.636364,Low
241,2020-02,13809168257.4292,12221948916.6667,Middle
241,2020-02,15446193481.5712,13670523346.9697,High
241,2020-02,5003688931.55431,4365822156.06061,Moderate
241,2020-02,820191847.823926,699498120.20202,Low
242,2020-03,3417068355.59515,3548709323.23232,Moderate
242,2020-03,526957420.518387,550428240.4040411,Low
242,2020-03,8790261810.58672,9435385796.9697,Middle
242,2020-03,9393912441.49095,9798352846.46464,High
243,2020-04,2060080140.3203,1991850429.29293,Moderate
243,2020-04,306034748.255039,305642427.272727,Low
243,2020-04,5361848779.41877,5273517355.55556,High
243,2020-04,5501099706.26069,5230427892.42424,Middle
244,2020-05,2038439854.5339,2177657652.52525,Moderate
244,2020-05,269164033.998923,329420726.262626,Low
244,2020-05,5543992278.58406,5693343894.44444,Middle
244,2020-05,5819287988.0368,5751728802.0202,High
245,2020-06,2363047218.03916,2475504233.33333,Moderate
245,2020-06,387021934.327225,412591665.656566,Low
245,2020-06,6245353985.50108,6335216461.11111,Middle
245,2020-06,6317225071.15245,6449130013.13131,High
246,2020-07,2371252372.5432,2733707830.80808,Moderate
246,2020-07,388291823.794253,436125066.666667,Low
246,2020-07,5950356766.59139,7170114095.45455,High
246,2020-07,6084009267.54532,6881675567.17172,Middle
247,2020-08,2788251104.62467,3023849922.22222,Moderate
247,2020-08,474675996.514281,513269320.707071,Low
247,2020-08,7304621310.61911,7791243028.78788,Middle
247,2020-08,7592908359.49795,7898260446.46465,High
248,2020-09,3228108405.44685,3141128883.33333,Moderate
248,2020-09,549012137.3244489,517580482.828283,Low
248,2020-09,8375575503.21827,7970334965.65657,Middle
248,2020-09,8838478793.53977,8216577604.0404,High
249,2020-10,3437914981.46806,3531640672.22222,Moderate
249,2020-10,628675044.0516649,634638409.090909,Low
249,2020-10,8970190680.25457,9118139575.252529,Middle
249,2020-10,9211889700.505619,9452551514.14142,High
250,2020-11,3566894511.91782,3878401906.56566,Moderate
250,2020-11,614075139.3926539,644241501.515152,Low
250,2020-11,9141926726.371309,9995063937.37373,Middle
250,2020-11,9536986395.13735,10183082537.8788,High
251,2020-12,10028818164.8562,9461496265.15151,High
251,2020-12,3700327243.36508,3435197538.38384,Moderate
251,2020-12,604026839.732681,579080966.161616,Low
251,2020-12,9537915597.300631,9150943577.27273,Middle
252,2021-01,3757184020.76134,3407099789.39394,Moderate
252,2021-01,606268255.569494,544644913.636364,Low
252,2021-01,9488580909.18049,8878891374.74748,Middle
252,2021-01,9716620592.46044,9293239429.797979,High
253,2021-02,10389052272.7216,8759866403.0303,Middle
253,2021-02,10404121191.4423,9077131766.161619,High
253,2021-02,4031177784.87397,3348649986.36364,Moderate
253,2021-02,657174925.191607,539294565.151515,Low
254,2021-03,10603637609.1427,11257325394.9495,Middle
254,2021-03,10988821671.1381,11557511809.596,High
254,2021-03,4207548854.48333,4330627143.93939,Moderate
254,2021-03,650436352.361353,668557302.020202,Low
255,2021-04,11397090002.2452,11207529136.3636,Middle
255,2021-04,11960396480.1199,11594568945.4546,High
255,2021-04,4380957714.50508,4341211455.55556,Moderate
255,2021-04,716509172.940657,718447896.969697,Low
256,2021-05,12081902766.2057,12335053555.0505,Middle
256,2021-05,12455114435.8473,12833174016.1616,High
256,2021-05,4726087206.56828,4911405239.39394,Moderate
256,2021-05,797076568.979874,865848932.323233,Low
