month,date,vol,vol_unadj,income_level_group
188,2015-09,4729422709.101002,9415632958.080816,Middle
188,2015-09,563835123.2499539,1114432494.444445,Low
189,2015-10,2105603373.405681,2119519296.464648,Moderate
189,2015-10,4054821460.711399,3524230128.282829,High
189,2015-10,4669882427.927087,4315010113.636364,Middle
189,2015-10,524591634.7145815,547168169.1919193,Low
190,2015-11,2010030414.270005,1379489234.848485,Moderate
190,2015-11,3909448922.056531,2282871060.10101,High
190,2015-11,4387837396.573936,2752618672.222223,Middle
190,2015-11,451103888.7261122,301553680.8080809,Low
191,2015-12,2408403460.92137,1570251986.868687,Moderate
191,2015-12,4759022308.625,2747997500,High
191,2015-12,5851760316.64221,3556577055.555554,Middle
191,2015-12,596064163.9996145,389483789.89899,Low
192,2016-01,2015746210.927547,1763059591.919193,Moderate
192,2016-01,3927782707.526895,3212061292.929293,High
192,2016-01,4539135372.899096,3794778933.333335,Middle
192,2016-01,519663790.6315397,447244666.6666667,Low
193,2016-02,2239282904.745462,1529979426.767677,Moderate
193,2016-02,3965938300.894701,2159613623.737373,High
193,2016-02,4726897836.578105,3091323195.454545,Middle
193,2016-02,614441881.7802165,425878622.2222222,Low
194,2016-03,2253946202.785976,1471061192.424242,Moderate
194,2016-03,4297987275.289018,2398429429.797979,High
194,2016-03,4741953007.207156,3030217790.909091,Middle
194,2016-03,617461404.3514056,422568236.3636363,Low
195,2016-04,2062214219.205578,1315972239.89899,Moderate
195,2016-04,3974415457.751042,2060187441.919193,High
195,2016-04,4759250794.721319,2867655825.252526,Middle
195,2016-04,508916319.7039007,312690185.3535353,Low
196,2016-05,2302014147.37625,1863012499.999999,Moderate
196,2016-05,4046838412.627085,2844210942.424242,High
196,2016-05,4728358781.626557,3598638872.727272,Middle
196,2016-05,563700883.6238139,430364061.6161616,Low
197,2016-06,2284964981.936975,1829778873.232323,Moderate
197,2016-06,4017820054.015445,2884965877.777777,High
197,2016-06,4759827408.425308,3554967971.212121,Middle
197,2016-06,639292802.0783736,492597206.5656565,Low
198,2016-07,2003465406.544338,1797350873.737373,Moderate
198,2016-07,3952550392.796146,3672936615.656568,High
198,2016-07,4464000262.345638,3984216232.323233,Middle
198,2016-07,454619727.6681867,398427713.6363637,Low
199,2016-08,2193174549.947274,5314519564.646465,Moderate
199,2016-08,4144152720.06834,13361008760.60607,High
199,2016-08,4814345134.40009,13165249321.71717,Middle
199,2016-08,562186263.2203399,1355643042.424243,Low
200,2016-09,2219115155.664993,4154239297.474746,Moderate
200,2016-09,4121340048.278396,7813437922.222219,High
200,2016-09,4772234763.103053,9309822837.87879,Middle
200,2016-09,546866038.0832223,1066650991.919192,Low
201,2016-10,1943289429.642067,1925001013.636365,Moderate
201,2016-10,3787967748.674822,3291509248.484847,High
201,2016-10,4383904429.530451,4001628393.939393,Middle
201,2016-10,552575648.0565202,573193357.5757575,Low
202,2016-11,2472953273.944643,1709233667.171717,Moderate
202,2016-11,5140284300.478513,3041855369.69697,High
202,2016-11,5156976839.394043,3262623116.161614,Middle
202,2016-11,625456427.6804183,423991995.959596,Low
203,2016-12,2424734822.13979,1616529438.888889,Moderate
203,2016-12,4586924880.764189,2726217855.050504,High
203,2016-12,5564600881.34069,3466843334.848485,Middle
203,2016-12,568231758.4674088,371557171.2121211,Low
204,2017-01,2373353582.728261,2093069609.09091,Moderate
204,2017-01,4356316491.744731,3689224418.686868,High
204,2017-01,4773180276.606063,4068254879.29293,Middle
204,2017-01,604483717.5242832,530451583.3333331,Low
205,2017-02,2375479744.018549,1611076414.141415,Moderate
205,2017-02,4397749743.936244,2465993719.69697,High
205,2017-02,501324983.1973262,342028586.3636364,Low
205,2017-02,5160882344.743068,3384122268.181818,Middle
206,2017-03,2854884817.785987,1856589428.787879,Moderate
206,2017-03,5001037922.251206,2781580962.626264,High
206,2017-03,5392173013.340855,3456725788.888889,Middle
206,2017-03,573627977.528549,389694910.6060604,Low
207,2017-04,2192607035.725713,1373617262.121213,Moderate
207,2017-04,3892479555.435084,2033198046.464647,High
207,2017-04,4325796796.710879,2591707138.88889,Middle
207,2017-04,573250890.8377773,348217624.7474747,Low
208,2017-05,2359453647.940799,1939760217.676768,Moderate
208,2017-05,4429776982.888265,3169192297.979797,High
208,2017-05,5507995601.645217,4229256282.323234,Middle
208,2017-05,575675228.4428217,440902679.2929293,Low
209,2017-06,2191760502.199588,1727232411.616161,Moderate
209,2017-06,4667505606.954755,3360521913.131314,High
209,2017-06,5663898455.0968,4168533462.626264,Middle
209,2017-06,626783284.2033895,479978476.2626264,Low
210,2017-07,2186652723.69067,1980376770.707072,Moderate
210,2017-07,4237023344.053689,4007659654.040404,High
210,2017-07,4452222773.977119,4032330981.313132,Middle
210,2017-07,576568929.4039692,513148196.969697,Low
211,2017-08,2173182038.791019,5353700114.646465,Moderate
211,2017-08,4409534347.753095,14197735777.27272,High
211,2017-08,4876690893.636518,13423661611.11111,Middle
211,2017-08,513102892.9196913,1255581386.868686,Low
212,2017-09,2099116477.248572,3881233391.919193,Moderate
212,2017-09,4270436184.380821,7772905945.454547,High
212,2017-09,4783216784.102711,9129966329.292927,Middle
212,2017-09,500743252.6376929,960353017.1717173,Low
213,2017-10,2225265336.120979,2169291219.19192,Moderate
213,2017-10,4197051030.00574,3627007729.292928,High
213,2017-10,4709369781.701307,4250159667.171718,Middle
213,2017-10,479783650.7523046,497334029.7979798,Low
214,2017-11,2213728336.020204,1533200753.535353,Moderate
214,2017-11,4438904110.238045,2670667133.838384,High
214,2017-11,4748165810.984258,3031607091.414141,Middle
214,2017-11,518502310.8531705,354061466.6666667,Low
215,2017-12,2186370468.465152,1455411651.010101,Moderate
215,2017-12,4171438285.545503,2504093429.797978,High
215,2017-12,4878626111.579574,3062995151.010101,Middle
215,2017-12,518512938.4739226,336333240.9090908,Low
216,2018-01,2187142153.019111,1945330372.727273,Moderate
216,2018-01,4394133558.424396,3831063307.070707,High
216,2018-01,5003231507.493596,4366383388.383839,Middle
216,2018-01,509489733.1800258,458758568.1818182,Low
217,2018-02,2076068518.218238,1398081043.939394,Moderate
217,2018-02,4500332974.395999,2582477821.212121,High
217,2018-02,461122540.9212996,306931954.0404041,Low
217,2018-02,4673951175.237918,3072962274.242424,Middle
218,2018-03,2162209085.336357,1395444953.535354,Moderate
218,2018-03,4230456038.42087,2331129780.80808,High
218,2018-03,4551250610.158363,2893004834.343435,Middle
218,2018-03,480634559.7243846,316817984.8484849,Low
219,2018-04,2277815194.662588,1394006262.626263,Moderate
219,2018-04,4392551391.300488,2318783385.858586,High
219,2018-04,4701936428.353499,2764127350.000001,Middle
219,2018-04,554940080.0519912,329734725.2525253,Low
220,2018-05,2188197882.558529,1813292610.606061,Moderate
220,2018-05,4603843730.156679,3263789092.424242,High
220,2018-05,4983974373.870988,3808591505.050505,Middle
220,2018-05,502492325.2235572,380702684.3434343,Low
221,2018-06,2108157132.265168,1636291299.49495,Moderate
221,2018-06,466073365.6402654,351508264.6464646,Low
221,2018-06,4682358344.05425,3306580296.969698,High
221,2018-06,4987232137.49475,3600949856.060605,Middle
222,2018-07,2326507608.424907,2114920517.676767,Moderate
222,2018-07,4560868582.362352,4436222122.222222,High
222,2018-07,464850809.4107277,422425130.3030302,Low
222,2018-07,4970567610.038575,4554928570.20202,Middle
223,2018-08,2182700126.832539,5490605789.898988,Moderate
223,2018-08,4450748644.36223,14288896940.40404,High
223,2018-08,4832174245.434366,13442262432.82828,Middle
223,2018-08,511299641.5456171,1284349918.181818,Low
224,2018-09,1946382292.717887,3603796916.666667,Moderate
224,2018-09,4155815418.238106,7463206289.393941,High
224,2018-09,4373202985.586978,8286808645.454545,Middle
224,2018-09,471585328.3564376,899085541.919192,Low
225,2018-10,2081877805.901364,1995224899.49495,Moderate
225,2018-10,4502530874.970701,3889711402.020202,High
225,2018-10,488640510.1674873,503823355.5555557,Low
225,2018-10,4924321417.244109,4394514953.030304,Middle
226,2018-11,2225785160.717609,1534646538.383838,Moderate
226,2018-11,4215763797.761484,2532280970.707071,High
226,2018-11,472835137.5203758,321475334.8484848,Low
226,2018-11,4848852585.85785,3128450306.060607,Middle
227,2018-12,2114831571.831612,1380792084.343435,Moderate
227,2018-12,422744247.3476374,271525489.8989899,Low
227,2018-12,4353384626.268866,2631404576.262627,High
227,2018-12,4573285925.620022,2872158339.393937,Middle
228,2019-01,2151482574.25446,1925557644.949497,Moderate
228,2019-01,4443948759.447701,3948287934.343434,High
228,2019-01,4700835525.751606,4200179870.707072,Middle
228,2019-01,497614582.2788994,456312931.3131312,Low
229,2019-02,2000338144.17673,1333395375.757576,Moderate
229,2019-02,4280493196.353079,2494710571.212121,High
229,2019-02,4693616644.617843,3073881813.131313,Middle
229,2019-02,572953452.6866062,372197806.5656566,Low
230,2019-03,1943064125.844352,1244909001.515151,Moderate
230,2019-03,4349169458.633894,2389392802.525252,High
230,2019-03,459287645.3496999,291381420.2020202,Low
230,2019-03,4924569428.072994,3047022998.484849,Middle
231,2019-04,2143068961.199409,1276247087.878789,Moderate
231,2019-04,4568553729.424665,2400164351.010102,High
231,2019-04,5181635370.351686,2956443280.303031,Middle
231,2019-04,626760217.5124458,360560183.8383837,Low
232,2019-05,2135643360.887604,1764929679.292929,Moderate
232,2019-05,4580775147.607491,3148808317.676768,High
232,2019-05,4941958349.033766,3712773213.636365,Middle
232,2019-05,512716127.248151,379731576.7676768,Low
233,2019-06,2117774584.614502,1612048834.848485,Moderate
233,2019-06,4088889641.440339,2808226590.404038,High
233,2019-06,4598672986.421105,3256001633.838385,Middle
233,2019-06,464083090.8933079,339161570.2020203,Low
234,2019-07,2191585345.027804,1995447530.808081,Moderate
234,2019-07,4579951024.529772,4523942518.181819,High
234,2019-07,4975276474.826616,4612780443.939394,Middle
234,2019-07,587652062.4172591,539596847.4747474,Low
235,2019-08,2174905921.65366,5583802635.353535,Moderate
235,2019-08,4457466051.869253,14244571759.59595,High
235,2019-08,449029512.9580876,1168400491.919192,Low
235,2019-08,4845798190.774499,13628604710.10101,Middle
236,2019-09,2117499723.324177,3964072455.050503,Moderate
236,2019-09,4537795913.209265,8324464852.0202,High
236,2019-09,4643356787.24509,8853142048.989899,Middle
236,2019-09,464637717.3260963,890696678.7878785,Low
237,2019-10,2163037651.557378,2062202479.797979,Moderate
237,2019-10,4514801697.176354,3870137872.22222,High
237,2019-10,502490202.0162909,518787085.8585859,Low
237,2019-10,5117603207.841624,4541978174.242425,Middle
238,2019-11,1987142512.204269,1369388152.020202,Moderate
238,2019-11,4683099048.724869,2843545763.636364,High
238,2019-11,4707374756.962096,3086440757.575758,Middle
238,2019-11,489014881.7933099,327275318.6868687,Low
239,2019-12,2251699480.242247,1418139930.303031,Moderate
239,2019-12,419544225.9206468,266480346.4646464,Low
239,2019-12,4685804132.268373,2862965069.191918,High
239,2019-12,4757080977.70138,2975936990.90909,Middle
240,2020-01,2098082298.646492,1893787383.333333,Moderate
240,2020-01,383299915.9054467,355188930.3030303,Low
240,2020-01,4594019300.983656,4075122369.191919,High
240,2020-01,4781387662.047642,4357391572.727273,Middle
241,2020-02,2242364311.545105,1462127013.131313,Moderate
241,2020-02,403965719.919553,255676027.7777778,Low
241,2020-02,4513757673.322253,2644993218.181818,High
241,2020-02,4870308994.515218,3132759297.979798,Middle
242,2020-03,2047521544.896292,1307338710.10101,Moderate
242,2020-03,445937801.8746062,272185830.3030303,Low
242,2020-03,4792287911.033824,2607640579.797981,High
242,2020-03,5215317493.049598,3109431112.626262,Middle
243,2020-04,1979928442.356084,1133492819.191919,Moderate
243,2020-04,375061777.7920423,206062441.9191919,Low
243,2020-04,4468715515.328546,2262247891.414141,High
243,2020-04,4568513135.199233,2505622476.262627,Middle
244,2020-05,1481810953.612188,1210448340.909091,Moderate
244,2020-05,299309416.6726316,216157799.4949495,Low
244,2020-05,3680152770.347886,2693055738.383839,Middle
244,2020-05,3823467492.974228,2519603670.202021,High
245,2020-06,1812082489.107389,1366233423.232323,Moderate
245,2020-06,3312070970.386818,2249856306.060605,High
245,2020-06,4004600708.029441,2809647289.89899,Middle
245,2020-06,535559117.7968224,379246158.5858585,Low
246,2020-07,1739746887.376981,1575059356.060607,Moderate
246,2020-07,358639577.5670712,334020701.5151515,Low
246,2020-07,4121084427.946431,4063950433.333333,High
246,2020-07,4277945563.122387,3981590767.171716,Middle
247,2020-08,1748155016.409899,4550709547.979799,Moderate
247,2020-08,369199463.3705401,985686238.3838383,Low
247,2020-08,3863396948.064884,12330254202.52525,High
247,2020-08,4012929692.271032,11392814505.05051,Middle
248,2020-09,1699626926.692513,3247652271.717172,Moderate
248,2020-09,358606459.6111856,701467779.2929292,Low
248,2020-09,3920666288.915644,7625177192.929295,Middle
248,2020-09,3937232695.047138,7475960192.929292,High
249,2020-10,1596898116.775944,1542164168.181818,Moderate
249,2020-10,3449687607.464948,3066164181.313131,Middle
249,2020-10,360499446.7457443,373337489.3939394,Low
249,2020-10,3735730569.094788,3233710908.585859,High
250,2020-11,1544437288.627752,1061670433.838384,Moderate
250,2020-11,324624260.9376144,214258743.9393939,Low
250,2020-11,3465626383.965126,2156799908.080808,High
250,2020-11,3515037278.405667,2346216135.858587,Middle
251,2020-12,1513816682.129469,918941666.161616,Moderate
251,2020-12,3544636970.464878,2172187393.434343,High
251,2020-12,3561538972.169234,2215671631.818181,Middle
251,2020-12,429347069.6035218,271022203.5353536,Low
252,2021-01,1572110297.07792,1422213651.010101,Moderate
252,2021-01,3765806179.685755,3294790382.828283,High
252,2021-01,3797823364.497817,3487158246.464647,Middle
252,2021-01,408254432.6823999,374877558.080808,Low
253,2021-02,1781979231.733112,1129536400,Moderate
253,2021-02,362584174.9191647,221744145.959596,Low
253,2021-02,4092708166.915659,2551510338.88889,Middle
253,2021-02,4115570382.624176,2351898778.78788,High
254,2021-03,1888536970.459857,1208531296.969697,Moderate
254,2021-03,341591184.4591194,202768919.1919192,Low
254,2021-03,3982004194.911083,2273099835.353534,Middle
