month,date,yoy_num,yoy_vol
200,2016-09,-.058959642386925,-.0266071694898216
201,2016-10,-.0856361955788378,-.0712637062364689
202,2016-11,.0522624292678965,.2435756604690184
203,2016-12,-.0470871603496132,-.0099237090377497
204,2017-01,.0095432404330077,.1263978257034234
205,2017-02,-.0512647898066365,.0810940718497655
206,2017-03,-.0501599678668522,.1569373170809933
207,2017-04,-.0928681295818305,-.0326356200545745
208,2017-05,.0665988661116126,.1173668685557324
209,2017-06,-.0438853238539312,.1090556839975461
210,2017-07,.010717412313513,.0678562566892299
211,2017-08,.0263261668569982,.0294512119845629
212,2017-09,-.0547447105853296,-.0274902228950583
213,2017-10,.041144788365054,.0746615132667521
214,2017-11,-.1068512595092786,-.1011565479434318
215,2017-12,-.0611074648832098,-.1014359977288797
