month,date,vol,vol_unadj,credit_score_group
104,2008-09,1046831792.376541,2207130062.121213,Subprime
104,2008-09,1271769107.862993,3096585513.636363,Near-prime
104,2008-09,2348993891.263038,5486702734.343433,Prime
104,2008-09,2624188100.588822,4283256421.212121,Deep subprime
104,2008-09,2879075164.796439,6683398831.81818,Super-prime
105,2008-10,1041193004.158936,1246953484.343434,Subprime
105,2008-10,1360525435.962943,1457850583.333334,Near-prime
105,2008-10,2500846527.99023,2392508336.868686,Prime
105,2008-10,2650860031.276762,3254246719.69697,Deep subprime
105,2008-10,3079756499.155394,2672469937.373737,Super-prime
106,2008-11,1199796825.543907,734367348.4848487,Near-prime
106,2008-11,2036709894.615345,1141721183.838384,Prime
106,2008-11,2399036682.91711,2017765787.373737,Deep subprime
106,2008-11,2657441633.591846,1264729075.757575,Super-prime
106,2008-11,962921960.60115,656858648.9898988,Subprime
107,2008-12,1068179904.260551,619083357.5757576,Subprime
107,2008-12,1365789856.226999,700230486.8686869,Near-prime
107,2008-12,2181346608.821394,1095890452.020202,Prime
107,2008-12,2819382229.621404,1393842681.313131,Super-prime
107,2008-12,2949514292.575077,2162816711.111111,Deep subprime
108,2009-01,1053224938.879269,951728820.2020204,Subprime
108,2009-01,1282277756.420713,1041648116.161616,Near-prime
108,2009-01,2255230990.670725,1760790023.737374,Prime
108,2009-01,2702027080.851084,1997049682.323232,Super-prime
108,2009-01,2866074462.62132,2748705542.424242,Deep subprime
109,2009-02,1109693826.730325,718629821.2121212,Subprime
109,2009-02,1226673229.593366,678921729.7979798,Near-prime
109,2009-02,2156286298.822336,1067465083.838384,Prime
109,2009-02,2573351986.445693,1144606029.797981,Super-prime
109,2009-02,2624487738.891521,2266037818.181818,Deep subprime
110,2009-03,1030311008.416378,635599920.7070706,Subprime
110,2009-03,1371425750.575957,646129952.0202022,Near-prime
110,2009-03,2291024508.308218,958650241.4141417,Prime
110,2009-03,2619833330.56351,1011416504.040404,Super-prime
110,2009-03,2830450149.284676,2381480735.858586,Deep subprime
111,2009-04,1244558186.62717,616073783.8383839,Near-prime
111,2009-04,2152744150.990947,894911897.4747479,Prime
111,2009-04,2658684750.087201,1018164770.707071,Super-prime
111,2009-04,2725949696.087234,2183075648.48485,Deep subprime
111,2009-04,997844026.1026115,629247223.2323229,Subprime
112,2009-05,1032341001.765479,739448157.5757576,Subprime
112,2009-05,1345689364.468508,804711262.6262624,Near-prime
112,2009-05,2189098908.999493,1246075879.29293,Prime
112,2009-05,2763216595.872753,2272069132.323232,Deep subprime
112,2009-05,2776264245.933908,1540217336.363636,Super-prime
113,2009-06,1129810555.582456,679073441.4141414,Near-prime
113,2009-06,1704694648.955712,1108457836.868687,Prime
113,2009-06,2443533558.292284,2030851360.606061,Deep subprime
113,2009-06,2650521588.011342,1734154186.363636,Super-prime
113,2009-06,922931941.1101884,670821465.1515154,Subprime
114,2009-07,1069447067.436501,963966191.4141414,Subprime
114,2009-07,1291508970.519903,1056264446.464647,Near-prime
114,2009-07,2322159820.162511,1909125010.101011,Prime
114,2009-07,2880978088.034251,2604117068.181819,Super-prime
114,2009-07,2947513450.331383,2738503612.626263,Deep subprime
115,2009-08,1010169766.98327,2352728343.939395,Subprime
115,2009-08,1247977012.012623,3833673764.646463,Near-prime
115,2009-08,2142567536.783749,7535191312.626265,Prime
115,2009-08,2759274863.098298,10543383783.83838,Super-prime
115,2009-08,2777024706.476106,4253825015.151516,Deep subprime
116,2009-09,1086386990.283388,2272966707.575757,Subprime
116,2009-09,1237295635.357918,2986977415.151515,Near-prime
116,2009-09,2124766334.688277,4990440982.323233,Prime
116,2009-09,2725268945.404897,4446108630.30303,Deep subprime
116,2009-09,2746655605.764184,6264514107.070705,Super-prime
117,2009-10,1079549913.207981,1273452022.727273,Subprime
117,2009-10,1255025339.751859,1340030972.727273,Near-prime
117,2009-10,2129322920.375031,2003501623.737374,Prime
117,2009-10,2579026660.834311,2205883607.575757,Super-prime
117,2009-10,2860293948.071676,3490464684.343433,Deep subprime
118,2009-11,1092006480.296639,741418456.5656567,Subprime
118,2009-11,1323111288.414543,809239056.5656565,Near-prime
118,2009-11,2203396267.620916,1233623250.505051,Prime
118,2009-11,2587915331.308336,1265055913.131313,Super-prime
118,2009-11,3020747060.081598,2524812564.646464,Deep subprime
119,2009-12,1083128604.359287,612208900,Subprime
119,2009-12,1292775955.085407,640915474.2424241,Near-prime
119,2009-12,2294623626.45318,1133970569.69697,Prime
119,2009-12,2726464429.345701,1346887490.909091,Super-prime
119,2009-12,3050156143.240116,2216252658.080808,Deep subprime
120,2010-01,1104598384.532795,992381433.3333333,Subprime
120,2010-01,1283435933.752707,1029727419.191919,Near-prime
120,2010-01,2157320121.248532,1666303750,Prime
120,2010-01,2702428831.190991,1985598326.262627,Super-prime
120,2010-01,2967699378.037629,2830952030.303031,Deep subprime
121,2010-02,1097385279.013292,706749949.9999999,Subprime
121,2010-02,1338538981.424471,721265389.393939,Near-prime
121,2010-02,2111034822.249418,1019642516.666666,Prime
121,2010-02,2756515009.698897,1187967234.848485,Super-prime
121,2010-02,3068202256.301122,2627177833.333334,Deep subprime
122,2010-03,1187245009.415699,738285978.2828282,Subprime
122,2010-03,1310566881.038868,610495836.3636365,Near-prime
122,2010-03,2249677952.428136,924838352.020202,Prime
122,2010-03,2801692539.152609,1090758593.434343,Super-prime
122,2010-03,3247585842.663466,2729801624.242424,Deep subprime
123,2010-04,1106805519.485517,717102624.7474747,Subprime
123,2010-04,1325758006.488149,654937048.989899,Near-prime
123,2010-04,2246587644.662354,928099755.5555558,Prime
123,2010-04,2544533305.994191,964682298.9898987,Super-prime
123,2010-04,2883759890.963171,2341966340.909091,Deep subprime
124,2010-05,1090667500.412127,807515969.1919193,Subprime
124,2010-05,1286647930.211465,795352272.7272727,Near-prime
124,2010-05,2010855238.099473,1176080137.878788,Prime
124,2010-05,2377992491.916623,1387269476.262626,Super-prime
124,2010-05,2685778882.760499,2276521236.363636,Deep subprime
125,2010-06,1212067277.601959,891454420.7070706,Subprime
125,2010-06,1358904274.834497,831123488.3838388,Near-prime
125,2010-06,2175068919.258097,1397354337.878788,Prime
125,2010-06,2543264781.936387,1717501650.505051,Super-prime
125,2010-06,3072486510.75652,2610074424.747475,Deep subprime
126,2010-07,1130506659.083701,1010997295.454545,Subprime
126,2010-07,1202169278.944002,970423402.5252519,Near-prime
126,2010-07,1895653016.04229,1559901615.656565,Prime
126,2010-07,2422637450.214041,2202052440.404041,Super-prime
126,2010-07,2688324113.053727,2475690314.141414,Deep subprime
127,2010-08,1196924275.322682,2808622251.515152,Subprime
127,2010-08,1339316786.47216,4215426983.333335,Near-prime
127,2010-08,2198554259.869011,7876561209.595956,Prime
127,2010-08,2764460512.149577,10635588747.9798,Super-prime
127,2010-08,2882555310.770814,4391789848.989898,Deep subprime
128,2010-09,1179446769.870698,2444610076.767675,Subprime
128,2010-09,1400346575.986189,3339645585.858586,Near-prime
128,2010-09,2320630085.426146,5437200146.464649,Prime
128,2010-09,2887467558.969839,4695448073.737373,Deep subprime
128,2010-09,2933640389.13114,6440011609.59596,Super-prime
129,2010-10,1244642561.198446,1432730565.656565,Subprime
129,2010-10,1435382315.842915,1504044451.515151,Near-prime
129,2010-10,2476254925.765513,2256636581.81818,Prime
129,2010-10,2786202786.234408,3367929420.20202,Deep subprime
129,2010-10,3037139149.772336,2574287906.565656,Super-prime
130,2010-11,1325101611.470989,902405493.4343435,Subprime
130,2010-11,1418370410.097785,867266932.3232323,Near-prime
130,2010-11,2533259480.493469,1410772666.666666,Prime
130,2010-11,2829138172.646054,2348346729.292929,Deep subprime
130,2010-11,2948064314.902501,1508958292.424242,Super-prime
131,2010-12,1210020144.296268,666745306.060606,Subprime
131,2010-12,1296812445.179903,622207123.2323232,Near-prime
131,2010-12,2073215780.778888,1012711021.212121,Prime
131,2010-12,2653450247.966506,1904830030.808081,Deep subprime
131,2010-12,2882068693.26095,1420790046.969697,Super-prime
132,2011-01,1159663588.082345,1035702133.838384,Subprime
132,2011-01,1499058042.507167,1181009621.717171,Near-prime
132,2011-01,2396638120.074042,1826753737.878788,Prime
132,2011-01,2722908671.767514,2568594861.111112,Deep subprime
132,2011-01,3073239072.740582,2253097983.333333,Super-prime
133,2011-02,1166855197.036049,752789427.2727273,Subprime
133,2011-02,1501080098.817362,790906548.4848483,Near-prime
133,2011-02,2505164541.23505,2150625564.141414,Deep subprime
133,2011-02,2594599476.776679,1222281728.282828,Prime
133,2011-02,3164842966.108307,1334934403.535354,Super-prime
134,2011-03,1422246699.816668,894498397.4747473,Subprime
134,2011-03,1449540922.599602,673275991.4141417,Near-prime
134,2011-03,2527019654.190583,1028382390.909091,Prime
134,2011-03,2640239718.432109,2238855527.272727,Deep subprime
134,2011-03,2748585260.309014,1077646383.838383,Super-prime
135,2011-04,1522649870.609902,1020577127.777778,Subprime
135,2011-04,1894419314.57975,938448400,Near-prime
135,2011-04,3368978143.14962,1398163104.040404,Prime
135,2011-04,3484617786.854499,2887463833.838384,Deep subprime
135,2011-04,4803389429.760252,1817973107.575758,Super-prime
136,2011-05,1469629922.809655,1119039446.969697,Subprime
136,2011-05,1628946407.062901,1035125103.535354,Near-prime
136,2011-05,2937096566.853266,1744816061.111112,Prime
136,2011-05,3128285776.575572,2703751979.292929,Deep subprime
136,2011-05,3295730459.676998,2059502865.151515,Super-prime
137,2011-06,1451431299.450064,1084733787.373737,Subprime
137,2011-06,1670962408.280535,1044479650.50505,Near-prime
137,2011-06,2569741873.722277,1636013657.575758,Prime
137,2011-06,3041580940.925403,2636531730.808081,Deep subprime
137,2011-06,3228237815.167545,2270877327.272726,Super-prime
138,2011-07,1435054565.918625,1266005900.505051,Subprime
138,2011-07,1526727879.8013,1218992145.454545,Near-prime
138,2011-07,2383497745.075417,1976034698.9899,Prime
138,2011-07,2832062385.777109,2581316734.848485,Deep subprime
138,2011-07,2941523302.436774,2784002142.929294,Super-prime
139,2011-08,1409382886.155545,3311468798.989901,Subprime
139,2011-08,1579899641.274453,5076661604.545458,Near-prime
139,2011-08,2703743106.459391,9825838250.505051,Prime
139,2011-08,3058434736.101088,11729369291.9192,Super-prime
139,2011-08,3323278052.132226,5020414912.121211,Deep subprime
140,2011-09,1318387825.930406,2704231466.666667,Subprime
140,2011-09,1457931604.834644,3438849602.020202,Near-prime
140,2011-09,2487195430.697763,5810284549.494953,Prime
140,2011-09,2845142635.018701,4627797728.787877,Deep subprime
140,2011-09,2916117582.263946,6053264494.949494,Super-prime
141,2011-10,1108875855.062832,1245262985.858586,Subprime
141,2011-10,1135506910.253573,1162051038.888889,Near-prime
141,2011-10,2151120009.714393,1903608685.858587,Prime
141,2011-10,2285123089.023689,1875038472.727273,Super-prime
141,2011-10,2430513010.655104,2904488271.212121,Deep subprime
142,2011-11,1275488955.867244,875682633.8383843,Subprime
142,2011-11,1534050855.889044,927480596.4646462,Near-prime
142,2011-11,2556545997.594916,1402365033.333333,Prime
142,2011-11,2847177162.02448,2327561706.565656,Deep subprime
142,2011-11,3163713413.361405,1718653392.424243,Super-prime
143,2011-12,1060382329.32301,576100930.808081,Subprime
143,2011-12,1353859155.685134,637448795.4545454,Near-prime
143,2011-12,2268322490.619225,1103211304.545455,Prime
143,2011-12,2699867488.226313,1926009279.79798,Deep subprime
143,2011-12,3065176536.229042,1550353101.515151,Super-prime
144,2012-01,1318238683.948637,1171187078.787879,Subprime
144,2012-01,1446017984.469932,1119961343.939394,Near-prime
144,2012-01,2464537899.529946,1857667312.626263,Prime
144,2012-01,2680437239.049877,2493666318.181819,Deep subprime
144,2012-01,2819775149.582958,2093796856.565658,Super-prime
145,2012-02,1199127690.291396,782858311.1111112,Subprime
145,2012-02,1458649853.678078,753592087.8787878,Near-prime
145,2012-02,2338978075.680082,1092589187.878788,Prime
145,2012-02,2541570182.205715,1077486163.636364,Super-prime
145,2012-02,2764278709.755149,2389209892.929293,Deep subprime
146,2012-03,1275341769.160554,817170042.4242424,Subprime
146,2012-03,1502621079.282548,711851982.3232325,Near-prime
146,2012-03,2520786088.994787,2175896251.515152,Deep subprime
146,2012-03,2658964405.962877,1075268886.363637,Prime
146,2012-03,2864522071.331765,1133758894.949495,Super-prime
147,2012-04,1279377347.685608,889765533.8383837,Subprime
147,2012-04,1637393093.710767,819010708.080808,Near-prime
147,2012-04,2571246145.185489,2186240584.848485,Deep subprime
147,2012-04,2672904970.764644,1117861567.676768,Prime
147,2012-04,2765570434.159978,1059032252.525253,Super-prime
148,2012-05,1533230257.335043,1192473486.868687,Subprime
148,2012-05,1658679535.283251,1081289333.838384,Near-prime
148,2012-05,2837100199.802673,2495405271.717173,Deep subprime
148,2012-05,2921128941.353986,1758282957.575758,Prime
148,2012-05,3184700745.994678,2109591797.474747,Super-prime
149,2012-06,1537224733.668478,1166043227.272727,Subprime
149,2012-06,1738804404.40953,1107419550,Near-prime
149,2012-06,2845109052.903035,2489144367.676767,Deep subprime
149,2012-06,3062589840.748217,1941759055.050505,Prime
149,2012-06,3553075856.35161,2554929950.000001,Super-prime
150,2012-07,1811484950.899109,1571638426.262626,Subprime
150,2012-07,2130985320.432238,1710457885.353535,Near-prime
150,2012-07,2807357788.970869,2520309875.757576,Deep subprime
150,2012-07,3130759326.315898,2617552547.474747,Prime
150,2012-07,3504081975.639973,3476315146.969696,Super-prime
151,2012-08,1403532627.159826,3260235171.717172,Subprime
151,2012-08,1626246872.38734,5270117353.535354,Near-prime
151,2012-08,2477093693.861746,3720587491.919193,Deep subprime
151,2012-08,2676652353.860828,9847607025.75757,Prime
151,2012-08,3001761435.11303,11333998317.17172,Super-prime
152,2012-09,1312783767.554154,2670107569.191919,Subprime
152,2012-09,1388500307.100932,3237949849.999999,Near-prime
152,2012-09,2190472109.358833,5076238552.020201,Prime
152,2012-09,2490968600.122738,4035647740.909089,Deep subprime
152,2012-09,2705988569.620745,5382686416.161616,Super-prime
153,2012-10,1339628149.84972,1464957296.464646,Subprime
153,2012-10,1588755980.456191,1571172177.777778,Near-prime
153,2012-10,2550836845.145217,3006361708.585859,Deep subprime
153,2012-10,2737356980.217846,2335733111.616162,Prime
153,2012-10,2961139938.239929,2363871540.90909,Super-prime
154,2012-11,1172276522.137962,817583887.878788,Subprime
154,2012-11,1233746515.955472,737407747.9797981,Near-prime
154,2012-11,2431238996.205427,1953136892.929293,Deep subprime
154,2012-11,2497331908.736341,1342425229.292929,Prime
154,2012-11,2806356683.60068,1565340281.313131,Super-prime
155,2012-12,1245873546.415982,686624532.3232324,Subprime
155,2012-12,1437979626.577571,684213646.969697,Near-prime
155,2012-12,2141733895.040902,1532495379.292929,Deep subprime
155,2012-12,2497892260.854156,1316144085.858587,Super-prime
155,2012-12,2589024683.614589,1272870834.848485,Prime
156,2013-01,1315150077.637872,1170689825.757576,Subprime
156,2013-01,1406566608.051957,1081331353.030303,Near-prime
156,2013-01,2494799997.619269,1877019886.363635,Prime
156,2013-01,2517064241.562811,2309132555.050506,Deep subprime
156,2013-01,2867149779.42105,2175174067.171718,Super-prime
157,2013-02,1238004685.628612,824115149.4949496,Subprime
157,2013-02,1326766850.968221,686823870.7070706,Near-prime
157,2013-02,2429624196.758347,2140374444.444444,Deep subprime
157,2013-02,2507254410.46728,1175056145.959596,Prime
157,2013-02,2795791869.13608,1235444225.757576,Super-prime
158,2013-03,1164654167.001096,762397424.7474748,Subprime
158,2013-03,1325717584.813676,645586637.3737376,Near-prime
158,2013-03,1997138731.308845,818756808.5858589,Prime
158,2013-03,2101150972.41073,855953592.4242423,Super-prime
158,2013-03,2301964133.946618,2041422976.262626,Deep subprime
159,2013-04,1142258428.083085,584316058.0808083,Near-prime
159,2013-04,1200626423.000478,852321814.1414143,Subprime
159,2013-04,2067299179.894668,876845480.8080809,Prime
159,2013-04,2174889481.403515,873948171.7171718,Super-prime
159,2013-04,2371744233.179274,2055578605.050505,Deep subprime
160,2013-05,1121683963.223993,888458714.6464648,Subprime
160,2013-05,1319352691.237764,875115849.4949496,Near-prime
160,2013-05,2199599505.660339,1333663318.181818,Prime
160,2013-05,2221514690.469064,1521716929.79798,Super-prime
160,2013-05,2516066835.275058,2223054028.787879,Deep subprime
161,2013-06,1182041658.185042,767509300.5050508,Near-prime
161,2013-06,1796034737.36309,1148446139.393939,Prime
161,2013-06,1959083359.770967,1721809416.161617,Deep subprime
161,2013-06,2070053258.142291,1480273875.757576,Super-prime
161,2013-06,999345601.5559938,772885419.191919,Subprime
162,2013-07,1072545187.859322,910351818.1818185,Subprime
162,2013-07,1332481753.006406,1073425787.373737,Near-prime
162,2013-07,2008386656.939162,1785305958.080808,Deep subprime
162,2013-07,2223487603.836059,2261576250.50505,Super-prime
162,2013-07,2254004599.408968,1906052896.969696,Prime
163,2013-08,1215199518.175005,2773372030.808082,Subprime
163,2013-08,1406374358.741316,4539436418.18182,Near-prime
163,2013-08,2255258939.894032,3360062707.070707,Deep subprime
163,2013-08,2466603282.324191,9109414631.313135,Super-prime
163,2013-08,2482809402.302189,9116850975.252529,Prime
164,2013-09,1215144303.395346,2450357668.181818,Subprime
164,2013-09,1400728384.123681,3229601017.676768,Near-prime
164,2013-09,2286530204.01464,3680783347.474747,Deep subprime
164,2013-09,2342967079.940088,5388893824.747475,Prime
164,2013-09,2486623777.851205,4843083635.858585,Super-prime
165,2013-10,1158643924.579581,1234760016.161616,Subprime
165,2013-10,1333947369.899297,1282709369.191919,Near-prime
165,2013-10,2273717679.786246,2637944642.929293,Deep subprime
165,2013-10,2384174693.607678,1854358362.626262,Super-prime
165,2013-10,2395636266.81193,1993737272.727273,Prime
166,2013-11,1265513373.796009,895176471.7171715,Subprime
166,2013-11,1387399505.605616,820935949.4949497,Near-prime
166,2013-11,2313285120.593347,1825051825.252525,Deep subprime
166,2013-11,2346562976.332233,1230635998.989899,Prime
166,2013-11,2565390481.975769,1440085744.444444,Super-prime
167,2013-12,1114207597.246487,639697861.6161616,Subprime
167,2013-12,1209359369.296547,597940082.3232325,Near-prime
167,2013-12,1920201560.661621,973949707.5757577,Prime
167,2013-12,2230788657.95414,1625069553.535353,Deep subprime
167,2013-12,2475611901.667752,1396119517.171717,Super-prime
168,2014-01,1132490742.071625,1010967270.707071,Subprime
168,2014-01,1351267527.93385,1041725112.626263,Near-prime
168,2014-01,2234594349.85577,2032998085.353536,Deep subprime
168,2014-01,2302940512.838233,1753850699.494949,Prime
168,2014-01,2388083240.687418,1830837236.868686,Super-prime
169,2014-02,1289004257.155502,879991390.9090909,Subprime
169,2014-02,1419079634.335557,742046476.2626259,Near-prime
169,2014-02,2239535717.3303,1999968868.686869,Deep subprime
169,2014-02,2304450181.435055,1097503847.474747,Prime
169,2014-02,2351411180.680053,1081483350.50505,Super-prime
170,2014-03,1178707569.175532,795844630.8080808,Subprime
170,2014-03,1420779727.508533,717826993.4343433,Near-prime
170,2014-03,2273976174.122931,2086634908.585859,Deep subprime
170,2014-03,2442836321.443447,1066579707.575757,Super-prime
170,2014-03,2551586570.609542,1065697914.646465,Prime
171,2014-04,1340314091.389502,956201937.8787879,Subprime
171,2014-04,1414183611.186325,736731662.1212121,Near-prime
171,2014-04,2329703538.547967,2044851024.242424,Deep subprime
171,2014-04,2676835640.761106,1155208505.555556,Super-prime
171,2014-04,2745248426.394804,1174982593.434343,Prime
172,2014-05,1163081155.190189,940456922.2222222,Subprime
172,2014-05,1395178324.113169,947197022.222222,Near-prime
172,2014-05,2045107453.448822,1817057293.939394,Deep subprime
172,2014-05,2243020442.051089,1379373328.282829,Prime
172,2014-05,2694046129.362313,1889383583.333334,Super-prime
173,2014-06,1220426209.349969,958404974.242424,Subprime
173,2014-06,1484104525.948438,972802113.1313134,Near-prime
173,2014-06,2153207828.482923,1881851641.919192,Deep subprime
173,2014-06,2368338442.131763,1526838436.363636,Prime
173,2014-06,2676128545.627575,1942307670.202019,Super-prime
174,2014-07,1366180775.376756,1133289239.89899,Subprime
174,2014-07,1541232873.845961,1239677633.333333,Near-prime
174,2014-07,2413301195.135379,2115381361.616162,Deep subprime
174,2014-07,2586797595.59275,2204051483.333333,Prime
174,2014-07,2646613012.064168,2738440167.171718,Super-prime
175,2014-08,1302726888.948078,2914861686.868686,Subprime
175,2014-08,1569637705.607019,5019073117.676769,Near-prime
175,2014-08,2245291517.188861,3348340335.858586,Deep subprime
175,2014-08,2543531839.518732,9307146374.242424,Prime
175,2014-08,2790895153.659763,9907156944.949493,Super-prime
176,2014-09,1423777286.441471,2841911588.383839,Subprime
176,2014-09,1592126108.519834,3621668202.525254,Near-prime
176,2014-09,2410005063.136663,3827270083.838386,Deep subprime
176,2014-09,2626397800.911424,5957845690.909092,Prime
176,2014-09,2938992407.752609,5622823278.282828,Super-prime
177,2014-10,1494808153.479701,1552075743.434344,Subprime
177,2014-10,1603125660.773513,1504687529.797979,Near-prime
177,2014-10,2348927366.039187,2674795855.555556,Deep subprime
177,2014-10,2651143038.120112,2152297213.636362,Prime
177,2014-10,2819672674.554269,2179979531.313131,Super-prime
178,2014-11,1156650361.067424,833030286.3636364,Subprime
178,2014-11,1563112503.456792,926998301.5151517,Near-prime
178,2014-11,2240634424.246953,1754575970.707071,Deep subprime
178,2014-11,2645382712.457387,1374201930.30303,Prime
178,2014-11,2930639734.120294,1646794086.868687,Super-prime
179,2014-12,1838442833.625506,1107481816.666667,Subprime
179,2014-12,2047046568.140256,1058037808.585859,Near-prime
179,2014-12,3103353803.927099,2318058960.606061,Deep subprime
179,2014-12,3238239418.151698,1942193351.515151,Super-prime
179,2014-12,3361348257.697467,1767654754.040404,Prime
180,2015-01,1512159440.364235,1355168066.666667,Subprime
180,2015-01,1727352036.327053,1347157380.30303,Near-prime
180,2015-01,2344389887.96248,2116560366.161616,Deep subprime
180,2015-01,2845018974.574175,2201554833.838384,Prime
180,2015-01,3110452067.161083,2431153790.909091,Super-prime
181,2015-02,1438798385.448453,1004548247.979798,Subprime
181,2015-02,1654993106.074806,882473750,Near-prime
181,2015-02,2348880564.099292,2123706719.69697,Deep subprime
181,2015-02,2821855048.162929,1361775280.808081,Prime
