month,date,low_yoy,moderate_yoy,middle_yoy,high_yoy
201,2016-10,-.0960539735759254,-.1345466679643508,-.0860585806958912,-.0997740214598546
202,2016-11,.0121147833854399,.045612076686439,.0738442380727548,-.0064035474275641
203,2016-12,-.131014420823338,-.0358584424721954,-.0763506153132654,-.0226552546470212
204,2017-01,-.0004258834953111,.0184941710716438,-.0177000421221715,.0164826964608655
205,2017-02,-.0627870114578146,-.1076329605600137,-.0496872416452795,-.0136684485356347
206,2017-03,-.1023230465290553,-.093277765820762,-.0366455209755316,-.0193872147109304
207,2017-04,-.1606199519755517,-.1006482833487508,-.0943606576308681,-.0506862350400758
208,2017-05,.04650963780673,.0372010502347022,.0674851010573337,.0918640431293858
209,2017-06,-.1855729099860878,-.0876902452487984,-.0184341207893571,-.0053225794309024
210,2017-07,-.0254665429425717,.0122796573734172,.044841881938751,-.0215462943522994
