month,date,yoy_num,yoy_vol
178,2014-11,.0263781366488015,.0509703686972041
179,2014-12,.0856422482636872,.1112382838670976
180,2015-01,.0769006593268791,.1098837353081529
181,2015-02,.0409421197567499,.069373584058591
182,2015-03,.0485064314747913,.0710806414662986
183,2015-04,.0479712941434266,.0804228184849267
184,2015-05,.0338225066102857,.0605697040409423
185,2015-06,.104066455609288,.1348171904612426
186,2015-07,.0806489407129723,.1068993698160457
187,2015-08,.0640039506732845,.0886641674441344
188,2015-09,.0659389337782784,.1115292236485931
189,2015-10,.0646897819075536,.0893946214648939
190,2015-11,.0620489795526018,.0961823510569424
191,2015-12,.0387242269270313,.0690403671610757
192,2016-01,.0184078494928256,.0408036725889469
193,2016-02,.1345592293326552,.1571037997868187
194,2016-03,.0117441297404681,.026168206716853
195,2016-04,.0282765688629578,.0503635420796378
196,2016-05,.0071342980501168,.0204973066953431
197,2016-06,-.0130057485918755,.0079803675672556
198,2016-07,-.0295231323114083,.0061000393463985
199,2016-08,.0119844582709834,.0433560875623978
200,2016-09,.0006161551317817,.0321999159492859
201,2016-10,-.0147075075865708,.0220772605806035
202,2016-11,.0314669424538754,.0510783322870152
203,2016-12,.0557567193212262,.0834253511579648
204,2017-01,.018424870219034,.0280563812101578
205,2017-02,-.0796538009159491,-.0487072852222398
206,2017-03,.0215805229470626,.0375854100014579
207,2017-04,-.0432088140546993,-.0340593345436554
208,2017-05,.022681155126562,.0295611595696792
209,2017-06,-.0093834284138403,-.003441654010846
210,2017-07,-.0150246420826245,-.0183381514724873
211,2017-08,-.0596782608779834,-.0642334643233664
212,2017-09,-.0311862685022772,-.0257400058701571
213,2017-10,-.0063990792042334,.0050462886867551
214,2017-11,.0013303261481241,.0282485997785984
215,2017-12,-.0453769036956777,-.0163000171162162
216,2018-01,.0092144257800851,.0360699972843022
217,2018-02,-.0007080676229124,.0161097519307959
218,2018-03,.0086593041814947,.0307203921970599
219,2018-04,.0137863132469775,.0273900958420937
220,2018-05,.0118919954923605,.034879554623543
221,2018-06,.0168847789553773,.0418559564892871
222,2018-07,.0148375343273902,.0272235917662158
223,2018-08,.044696995432465,.0722603777834292
224,2018-09,-.0115279137361395,.0083657275750743
225,2018-10,.0387241981776204,.0498563388249588
226,2018-11,.0170316571031661,.0326353167841847
227,2018-12,.0273824431490264,.0340147796358343
228,2019-01,-.0025459477421665,.0125937913238976
229,2019-02,.0001464392226933,.0118388857067335
230,2019-03,.0168886248163921,.0341027639394295
231,2019-04,.0571545131632574,.0800081903731662
232,2019-05,.0182923760731993,.0463653417053154
233,2019-06,-.0058565312479347,.0201086897016553
234,2019-07,.0511355646361893,.0810709105601371
235,2019-08,.0438959576508864,.0691759641035572
236,2019-09,.0519808461036076,.0681248210212164
237,2019-10,.0284532338468383,.0535516118083219
238,2019-11,.0617915744925556,.0714867064013234
239,2019-12,.0375929698406259,.0552376070422538
240,2020-01,.0676072108603708,.0872925837105202
241,2020-02,.0858644391204923,.1174271345253702
242,2020-03,-.2461621570482511,-.2115699856668634
243,2020-04,-.3488161411768794,-.2636075513381449
244,2020-05,-.0687764720394757,-.0086924655812728
245,2020-06,.0860441386976517,.1268542210987061
246,2020-07,-.0024787821582981,.0448313398233224
247,2020-08,-.0581652803316633,.0015852815987199
248,2020-09,.0230306036791988,.0962503708403544
249,2020-10,.0145447718384199,.0933031194873762
250,2020-11,-.0855609046262577,-.0144238075653541
251,2020-12,-.0026805922429477,.069973615929251
252,2021-01,.0195981930953352,.1041596735003401
253,2021-02,-.0761334569724153,.0105773579745208
254,2021-03,.5872729969857217,.6784068111028353
255,2021-04,.8189609313104312,.833217772380126
256,2021-05,.1706781838209368,.2731954484038149
257,2021-06,.050048308507029,.1977432237090376
258,2021-07,.0310400054348948,.1784858427326281
259,2021-08,.0060553130365718,.1355889169928422
260,2021-09,-.032593366250872,.0946662878731341
261,2021-10,-.0442295250931088,.0835857325174334
262,2021-11,.0351656589576346,.1851418069812711
263,2021-12,-.0338198404674785,.1128537414862563
264,2022-01,-.0706949231334329,.1014205289265897
265,2022-02,.0154319375755989,.1989335455449202
266,2022-03,-.1572306486596248,-.0040376615386265
267,2022-04,-.1552912327135129,-.0230332688415707
268,2022-05,-.1534972626393785,-.039751052456491
269,2022-06,-.1637095813096718,-.0445977333979257
270,2022-07,-.1836418184004232,-.0738164980538875
271,2022-08,-.0910753845697132,.0240041733087824
272,2022-09,-.0946887074425337,.0125352407550157
273,2022-10,-.1086497434636907,-.0217374529054414
274,2022-11,-.1560487834481556,-.095648286050249
275,2022-12,-.1552169671167892,-.0946877349827667
276,2023-01,-.0890447684278023,-.0612455231587628
277,2023-02,-.119454978909513,-.1000151874135252
278,2023-03,-.154158178472458,-.1309311407905107
279,2023-04,-.165541375423887,-.1484560851147276
280,2023-05,-.0763141116463593,-.0646042324788697
281,2023-06,-.0726619856825934,-.08028494515652
282,2023-07,-.0367952752125163,-.0551257390093658
283,2023-08,-.0452540027387475,-.0720412629596417
284,2023-09,-.0421474151457911,-.0728689793546792
285,2023-10,-.0555618011940304,-.0884304367566584
286,2023-11,-.0120094993894466,-.0319711058291954
287,2023-12,.0370961133492952,.0088075672718807
288,2024-01,-.0410356139988974,-.0624518743314984
289,2024-02,.0347095882916934,.0032330223838182
290,2024-03,-.000372902479014,-.0271306564514844
291,2024-04,.0490087453141305,.0267930901662713
292,2024-05,.0247757371571005,.0009215105571769
293,2024-06,-.0419793852376598,-.0684201112258153
294,2024-07,.0595793700519688,.0319858383628818
295,2024-08,.0243481047954847,.0127752396230416
296,2024-09,-.0139141848841322,-.0237127096946929
297,2024-10,.0861628095666887,.0981479757179334
298,2024-11,.104450783678617,.126267548258698
299,2024-12,.0786704749196909,.1004363070205872
300,2025-01,.0491496607780211,.0684350806228862
301,2025-02,-.0151817886458843,.0128657990448444
302,2025-03,.1225600085641067,.1550110339525765
303,2025-04,.0973832107184839,.1387237338964035
