month,date,younger-than-30_yoy,30-44_yoy,45-64_yoy,65-and-older_yoy
226,2018-11,.0206936578141571,.0266495362052597,.012489603119762,.005997489333518
227,2018-12,.0244048438323725,.04447756656248,.016845610490954,.0286111973215213
228,2019-01,.0247015133517288,.0065359273144344,-.0223448994467002,.0019874515593279
229,2019-02,.0110067962699541,-.0067980583154047,-.0055045590219568,.0238595510029746
230,2019-03,.0343839393808153,.0345991953730974,-.0110506751416598,.0312235161926168
231,2019-04,.0383358302033706,.0744810051949656,.0438114668951245,.0857647480418422
232,2019-05,.0129987062484699,.0177565988761695,.011513105731762,.0503172972744796
233,2019-06,-.0282780423170416,-.0150542453762897,.0049055988391637,.0222710325991007
234,2019-07,.0409915406660953,.057121850876649,.0505496636828688,.0564958705296826
235,2019-08,.0349264178090268,.0706646837429004,.0233239103137899,.0615518855350356
236,2019-09,.0569529265127083,.0444937275159771,.0431264807135667,.0944573159864551
237,2019-10,.0500361144439863,.0110590737756174,.0225031980874009,.0637041495649099
238,2019-11,.0905607242995232,.0751483884647402,.0369460932172825,.060756097140856
239,2019-12,.0663760617241856,.0394987664400706,.0126993646909952,.0691644601138139
240,2020-01,.0435088979772299,.0756870600017674,.0493537353965981,.1346079115689985
241,2020-02,.0852272443032594,.0897539446003437,.0843038046243435,.0826763993908938
242,2020-03,-.2083595445577517,-.235567650324126,-.2631973660045875,-.2820556622589943
243,2020-04,-.2595589056520335,-.3169367584605207,-.375710333691901,-.4748981955745131
244,2020-05,.051183089840615,-.0401967920354667,-.1062376379907254,-.1965257775693841
245,2020-06,.1857294033967683,.1099508813255351,.0308326737253007,.0471781013963459
246,2020-07,.0982676131714163,.0294281034826444,-.0637058568320824,-.0415093286705486
247,2020-08,-.0096833093408384,-.0478281834570724,-.0778878404195452,-.0960021490839379
248,2020-09,.0587066199601807,.0368320162476021,.0008703289775006,.0028958647052011
249,2020-10,.0659525699069725,.0616734844951161,-.0159520051026299,-.0849236082655267
250,2020-11,-.0671929341566325,-.064600357784137,-.103562509173236,-.1161492050432659
251,2020-12,.0184893527240738,.0229230411976834,-.0185213434297319,-.0447424997306206
252,2021-01,.0673975504799735,.0737679460230315,-.0018067123024291,-.1047955900828809
253,2021-02,-.0896181513519245,-.0406411108432673,-.084108771925667,-.1237151165703958
254,2021-03,.5590930270631014,.6100609960705846,.5682321817101789,.626118160011833
255,2021-04,.7157285713626043,.835489072017198,.7863741959982162,1.079277235368415
256,2021-05,.0872763244037534,.2299888529470239,.162860179872144,.1757981985186503
257,2021-06,.0380995576623897,.1164999843245465,.0172017642450688,-.0057900293786189
