month,date,vol,vol_unadj,income_level_group
142,2011-11,13716440599.31544,12847078430.30303,High
142,2011-11,14497625032.55017,13240467619.19192,Middle
142,2011-11,5006846522.56878,4565516483.838383,Moderate
142,2011-11,832391256.1519698,747104770.2020203,Low
143,2011-12,14160339742.73924,14705524078.78788,High
143,2011-12,15275238744.01611,14538986929.29292,Middle
143,2011-12,5054216948.197813,4594053452.020199,Moderate
143,2011-12,940089893.1052539,818470072.2222223,Low
144,2012-01,13474792506.03142,11928384225.75757,High
144,2012-01,14817627297.78739,12926173808.58586,Middle
144,2012-01,4950944152.433582,4218520781.818182,Moderate
144,2012-01,793086634.3182424,673885063.1313132,Low
145,2012-02,14643001767.19864,12945943768.18182,High
145,2012-02,16063949878.35859,14857670713.63636,Middle
145,2012-02,5599916952.656441,5420630900.505051,Moderate
145,2012-02,976375532.4069771,967991759.5959597,Low
146,2012-03,14014406302.89682,15146995407.07072,High
146,2012-03,15600389194.98591,17453644482.32322,Middle
146,2012-03,5373027583.678267,6048231481.313133,Moderate
146,2012-03,908996520.100179,1084401013.636364,Low
147,2012-04,14101310168.92872,14208736506.06062,High
147,2012-04,15640962062.07652,16158474205.0505,Middle
147,2012-04,5145927350.527442,5346558814.646467,Moderate
147,2012-04,910347373.5335635,954568167.171717,Low
148,2012-05,14641775911.02923,15637248786.86868,High
148,2012-05,15718905234.24052,16804106551.01011,Middle
148,2012-05,5421291328.38601,5865180692.424245,Moderate
148,2012-05,952342538.6910247,1037695540.40404,Low
149,2012-06,14530271974.25478,14771991270.20202,High
