month,date,vol,vol_unadj,credit_score_group
106,2008-11,1452702750.539959,1282509180.30303,Subprime
106,2008-11,1672192492.060398,1426247240.909091,Deep subprime
106,2008-11,2500002595.717672,2185555948.989899,Near-prime
106,2008-11,4765312291.447605,4218998846.464647,Prime
107,2008-12,12069956649.1571,12068704700.50505,Super-prime
107,2008-12,1476293442.569655,1309652603.535354,Subprime
107,2008-12,1676483486.82326,1438825284.848485,Deep subprime
107,2008-12,2484072000.74909,2191523474.747474,Near-prime
107,2008-12,5014870938.343809,4628615654.040405,Prime
108,2009-01,13247004587.28878,10960167181.81817,Super-prime
108,2009-01,1414383498.993037,1241280108.585859,Subprime
108,2009-01,1623873405.555897,1504778585.858586,Deep subprime
108,2009-01,2439102030.146526,2108963002.0202,Near-prime
108,2009-01,5279420167.780959,4448631080.80808,Prime
109,2009-02,12268512848.85755,11010454792.42424,Super-prime
109,2009-02,1297640135.106855,1253818672.727273,Subprime
109,2009-02,1502581537.37235,1686181173.232323,Deep subprime
109,2009-02,2259410070.242327,2070323676.767677,Near-prime
109,2009-02,4623749812.966048,4107272542.929293,Prime
110,2009-03,12172081949.88318,13040588529.79798,Super-prime
110,2009-03,1221185602.14115,1399628762.626262,Subprime
110,2009-03,1449093993.877806,1729068761.616161,Deep subprime
110,2009-03,2207067228.405695,2462592269.69697,Near-prime
110,2009-03,4721086895.277954,5173322784.848486,Prime
111,2009-04,12041581403.44729,12420136884.84848,Super-prime
111,2009-04,1258317550.666844,1322427370.70707,Subprime
111,2009-04,1403808775.251248,1393698832.323232,Deep subprime
111,2009-04,2185857846.277127,2310490169.69697,Near-prime
111,2009-04,4607936857.157688,4853053424.242426,Prime
112,2009-05,1212910800.866833,1301127773.737374,Subprime
112,2009-05,12430064472.81033,13536594173.23232,Super-prime
112,2009-05,1335005931.707082,1399394243.939394,Deep subprime
112,2009-05,2242257052.605276,2493161082.323233,Near-prime
112,2009-05,4692470181.481013,5224065927.77778,Prime
113,2009-06,1304999271.485179,1377917074.747475,Subprime
113,2009-06,13330685925.28472,14013927457.57576,Super-prime
113,2009-06,1404751406.111866,1497198507.575757,Deep subprime
113,2009-06,2232600832.37954,2372328848.484849,Near-prime
113,2009-06,4913444549.114803,5238691786.363639,Prime
114,2009-07,1303657808.21668,1390191752.525252,Subprime
114,2009-07,13774453320.98337,15309799542.92929,Super-prime
114,2009-07,1407429637.325427,1416961298.989899,Deep subprime
114,2009-07,2280317164.722137,2489616306.060606,Near-prime
114,2009-07,4916711232.944958,5391463600.505054,Prime
115,2009-08,1484686840.521862,1527711844.444445,Deep subprime
115,2009-08,1507884418.198722,1616322285.858586,Subprime
115,2009-08,16104016495.1262,17952145068.68687,Super-prime
115,2009-08,2537343126.473668,2784404274.747475,Near-prime
115,2009-08,5774836676.361705,6347802025.757579,Prime
116,2009-09,1187398639.010144,1164429388.888889,Subprime
116,2009-09,12297976043.5048,12133622443.93939,Super-prime
116,2009-09,1261869247.605377,1226485011.111111,Deep subprime
116,2009-09,2182726300.393751,2158758961.111112,Near-prime
116,2009-09,4834449806.594634,4721278584.848482,Prime
117,2009-10,13274780352.30247,12394397533.83839,Super-prime
117,2009-10,1356630241.662437,1266041275.757576,Subprime
117,2009-10,1405834468.088411,1304732259.090909,Deep subprime
117,2009-10,2321007478.633947,2155219474.747475,Near-prime
117,2009-10,5008924658.796171,4762853873.23232,Prime
118,2009-11,13437477862.39027,11887123035.85859,Super-prime
118,2009-11,1348886951.61807,1195580733.333333,Subprime
118,2009-11,1398787425.188233,1199896538.888889,Deep subprime
118,2009-11,2323264608.316963,2042014316.161616,Near-prime
118,2009-11,5190581708.542271,4610721510.606062,Prime
119,2009-12,13773292048.36366,13939288430.80808,Super-prime
119,2009-12,1464132766.827638,1300484975.252525,Subprime
119,2009-12,1483456093.633558,1272085288.888889,Deep subprime
119,2009-12,2420545067.060106,2150027157.575757,Near-prime
119,2009-12,5262102912.149275,4892729643.434345,Prime
120,2010-01,13596600853.45186,11344845278.28284,Super-prime
120,2010-01,1499213515.23485,1313197690.40404,Subprime
120,2010-01,1600070200.145483,1452847624.747474,Deep subprime
120,2010-01,2463245988.254995,2139423422.222222,Near-prime
120,2010-01,5215651335.308415,4416041301.010101,Prime
121,2010-02,12766348903.21885,11434358916.66667,Super-prime
121,2010-02,1449336056.870499,1408778711.616161,Subprime
121,2010-02,1651633908.797763,1874800377.272727,Deep subprime
121,2010-02,2443000137.976918,2229496797.979798,Near-prime
121,2010-02,5280935160.923153,4705127761.111112,Prime
122,2010-03,15564663352.17799,16650569018.68687,Super-prime
122,2010-03,1715852895.680228,2066085769.696969,Deep subprime
122,2010-03,1740569923.093162,2006453678.282828,Subprime
122,2010-03,2708263296.827583,3047592307.070707,Near-prime
122,2010-03,5955143887.682235,6559058146.464644,Prime
123,2010-04,14917645332.64596,15328406097.47476,Super-prime
123,2010-04,1665606325.770042,1755309477.272727,Subprime
123,2010-04,1756447362.256747,1754688342.424243,Deep subprime
123,2010-04,2704023802.393241,2855179941.414141,Near-prime
123,2010-04,5654792425.370568,5948867840.404041,Prime
124,2010-05,14651169510.80239,15818685340.90909,Super-prime
124,2010-05,1683004569.969724,1807663293.434344,Subprime
124,2010-05,1745682704.973146,1830769945.454545,Deep subprime
124,2010-05,2716018955.365604,3003516839.89899,Near-prime
124,2010-05,5686526554.932526,6294452391.919193,Prime
125,2010-06,15108060521.59461,15737942149.49496,Super-prime
125,2010-06,1716208931.550224,1800509426.262627,Subprime
125,2010-06,1873957749.955772,1991073260.101011,Deep subprime
125,2010-06,2815631659.153351,2983961917.676766,Near-prime
125,2010-06,5818890722.301336,6163564966.161613,Prime
126,2010-07,15556557148.32191,17161090434.34343,Super-prime
126,2010-07,1730375363.859015,1839575067.171716,Subprime
126,2010-07,1901383220.873331,1901585698.989898,Deep subprime
126,2010-07,2831690710.189109,3077462859.090908,Near-prime
126,2010-07,5987804253.596375,6533176048.484847,Prime
127,2010-08,15131151194.69261,16811153407.57576,Super-prime
127,2010-08,1790124742.896795,1912141313.636364,Subprime
127,2010-08,1935993548.825858,1984212523.232323,Deep subprime
127,2010-08,2801627096.949715,3044636626.262628,Near-prime
127,2010-08,5830209399.178025,6388600753.535356,Prime
128,2010-09,15490186407.61025,15246566618.18183,Super-prime
128,2010-09,1882800339.850597,1839652958.080807,Subprime
128,2010-09,2062149937.928494,2002456962.626263,Deep subprime
128,2010-09,2999157162.869923,2969004114.141414,Near-prime
128,2010-09,6060913766.344007,5915084139.898991,Prime
129,2010-10,15983385474.2707,15041917215.65657,Super-prime
129,2010-10,1957610119.746388,1820610641.414142,Subprime
129,2010-10,2179891541.590418,2019514196.464647,Deep subprime
129,2010-10,3118080412.715689,2903855376.767678,Near-prime
129,2010-10,6397256602.187571,6087326123.737373,Prime
130,2010-11,16357182655.82533,14748092104.04041,Super-prime
130,2010-11,1991415460.847473,1780100445.454546,Subprime
130,2010-11,2181780849.387469,1886140445.454546,Deep subprime
130,2010-11,3049102540.9237,2705941564.141414,Near-prime
130,2010-11,6167559262.401211,5514878032.323236,Prime
131,2010-12,16182547953.94473,16569049103.03032,Super-prime
131,2010-12,2070481069.871385,1839795590.404041,Subprime
131,2010-12,2243367671.647101,1920023846.464647,Deep subprime
131,2010-12,3100157199.509678,2776643637.373737,Near-prime
131,2010-12,6465199025.590014,6053744516.666667,Prime
132,2011-01,16471066849.24049,13851415666.16162,Super-prime
132,2011-01,2082533902.600181,1819365765.656566,Subprime
132,2011-01,2165320948.779888,1921639301.515152,Deep subprime
132,2011-01,3163331429.107479,2758160524.242424,Near-prime
132,2011-01,6575165924.043741,5602820501.515151,Prime
133,2011-02,16090590742.20273,14345222124.24243,Super-prime
133,2011-02,2180887880.401912,2125999800,Subprime
133,2011-02,2414817562.033218,2766807952.525252,Deep subprime
133,2011-02,3277671073.160753,2976980394.949495,Near-prime
133,2011-02,6786295971.692364,6058072990.909093,Prime
134,2011-03,16324495937.86043,17403852065.65656,Super-prime
134,2011-03,2269921396.519997,2630887895.959596,Subprime
134,2011-03,2280908363.638692,2781076627.777778,Deep subprime
134,2011-03,3382255866.360508,3829442717.171718,Near-prime
134,2011-03,6702621615.381666,7399042842.929294,Prime
135,2011-04,16011744984.0975,16394523159.09092,Super-prime
135,2011-04,2228332284.827133,2347489111.111111,Subprime
135,2011-04,2351483011.813142,2367329422.727272,Deep subprime
135,2011-04,3360602357.511744,3531446216.161617,Near-prime
135,2011-04,6729604207.215245,7066569009.090912,Prime
136,2011-05,15743073156.24195,16901495079.29293,Super-prime
136,2011-05,2147801749.423886,2324471293.434344,Subprime
136,2011-05,2436988192.352402,2561121712.121212,Deep subprime
136,2011-05,3205368224.463603,3531800096.969696,Near-prime
136,2011-05,6278657753.260198,6922412367.171717,Prime
137,2011-06,15713976404.47552,16189296257.57577,Super-prime
137,2011-06,2214461756.990432,2302915913.636364,Subprime
137,2011-06,2490291736.746397,2625921549.494948,Deep subprime
137,2011-06,3347152319.512675,3535420726.767675,Near-prime
137,2011-06,6532281576.75561,6864351204.040403,Prime
138,2011-07,15573653127.05603,17044428957.57577,Super-prime
138,2011-07,2319075460.869554,2454258574.242424,Subprime
138,2011-07,2471624676.138356,2454503007.070707,Deep subprime
138,2011-07,3335212242.5742,3613291759.090909,Near-prime
138,2011-07,6743942351.722759,7330203201.515152,Prime
139,2011-08,15894186115.28739,17636284070.20202,Super-prime
139,2011-08,2362686416.9392,2517043494.949495,Subprime
139,2011-08,2645606973.156685,2701524183.333333,Deep subprime
139,2011-08,3467859540.339885,3736107184.343434,Near-prime
139,2011-08,6893346147.449546,7528716137.373736,Prime
140,2011-09,16807920256.45515,16517845895.9596,Super-prime
140,2011-09,2460700268.149802,2395217321.212122,Subprime
140,2011-09,2748655691.753062,2665680287.878788,Deep subprime
140,2011-09,3595130559.92752,3557599276.262628,Near-prime
140,2011-09,7090441047.78083,6913340434.343433,Prime
141,2011-10,17587404152.08051,16672061936.36363,Super-prime
141,2011-10,2477864617.162665,2305997987.373739,Subprime
141,2011-10,2771248078.705173,2572119505.555555,Deep subprime
141,2011-10,3589455396.326241,3363966384.343434,Near-prime
141,2011-10,7067562939.273181,6747553511.61616,Prime
142,2011-11,17125193410.23093,15735887618.18182,Super-prime
142,2011-11,2621773714.084301,2370238882.828284,Subprime
142,2011-11,2956237028.131025,2575972740.40404,Deep subprime
142,2011-11,3866872418.547573,3466250039.393939,Near-prime
142,2011-11,7321312952.048793,6586395891.414139,Prime
143,2011-12,17953418991.52479,18517650689.39395,Super-prime
143,2011-12,2685456298.599773,2385814411.111111,Subprime
143,2011-12,3012580058.362429,2575018999.999999,Deep subprime
143,2011-12,3910049877.448119,3532776894.444445,Near-prime
143,2011-12,7480383898.561304,7042087431.313131,Prime
144,2012-01,17029212101.18484,14500855735.85858,Super-prime
144,2012-01,2688832035.552149,2339509494.444444,Subprime
144,2012-01,2980833803.903566,2590642353.030303,Deep subprime
144,2012-01,3899533981.212781,3418009813.636365,Near-prime
144,2012-01,7253850521.233585,6251885668.18182,Prime
145,2012-02,17844606076.53413,15791271902.52525,Super-prime
145,2012-02,2918261954.198485,2839180775.757576,Subprime
145,2012-02,3264905699.266144,3757225141.919191,Deep subprime
145,2012-02,4246135708.430247,3832968308.080808,Near-prime
145,2012-02,7662831328.625175,6841396886.868686,Prime
146,2012-03,17210165222.61633,18263253514.64645,Super-prime
146,2012-03,2839215968.128438,3308090510.60606,Subprime
146,2012-03,3184132602.859971,3925495364.646464,Deep subprime
146,2012-03,4133804294.291943,4681439141.414143,Near-prime
146,2012-03,7691368732.657223,8467822419.191921,Prime
147,2012-04,17204833626.89771,17489297571.71716,Super-prime
147,2012-04,2858296740.149519,2994982856.060607,Subprime
147,2012-04,3151700896.923141,3192013746.969698,Deep subprime
147,2012-04,4036619335.32168,4215844190.404041,Near-prime
147,2012-04,7511535646.694255,7860125524.747475,Prime
148,2012-05,17507784273.70041,18737444301.0101,Super-prime
148,2012-05,2923229907.880279,3189533342.929293,Subprime
148,2012-05,3188702899.475864,3364077776.262626,Deep subprime
148,2012-05,4205235181.607936,4618538602.020205,Near-prime
148,2012-05,7733399885.199416,8498405611.616164,Prime
149,2012-06,17351172074.33571,17709289388.88889,Super-prime
149,2012-06,2961178170.016516,3057549274.242424,Subprime
149,2012-06,3164746588.526982,3305708281.818182,Deep subprime
149,2012-06,4229286170.643485,4455141562.121212,Near-prime
149,2012-06,7761880348.890261,8085944522.222221,Prime
150,2012-07,17213221304.01695,18727323128.28283,Super-prime
150,2012-07,2892218888.784327,3054107849.494948,Subprime
150,2012-07,3141714262.944275,3107840210.606061,Deep subprime
150,2012-07,4168968166.803887,4513819943.939395,Near-prime
150,2012-07,7560141430.342817,8193347760.10101,Prime
151,2012-08,18037472096.40903,20031841245.45455,Super-prime
151,2012-08,2919028077.886734,3103927201.010101,Subprime
151,2012-08,3213948373.23777,3275403736.868687,Deep subprime
151,2012-08,4222513861.452115,4522636214.141414,Near-prime
151,2012-08,7745059907.590817,8470204951.515152,Prime
152,2012-09,17515876493.04137,17246190589.39394,Super-prime
152,2012-09,2868270343.865619,2788538245.454545,Subprime
152,2012-09,3186770613.879555,3083174871.212123,Deep subprime
152,2012-09,4274806899.700435,4229905895.959596,Near-prime
152,2012-09,7768808035.96015,7585528286.363639,Prime
153,2012-10,17988812061.03588,17210835416.66666,Super-prime
153,2012-10,3001136636.630742,2798186418.686869,Subprime
153,2012-10,3253915114.542064,3030447890.909092,Deep subprime
153,2012-10,4285747653.273139,4040909496.464645,Near-prime
153,2012-10,8016514195.026083,7682280293.434344,Prime
154,2012-11,18709809139.26157,17414406568.68687,Super-prime
154,2012-11,3004719590.178905,2750602572.727274,Subprime
154,2012-11,3345245423.246433,2930051363.131313,Deep subprime
154,2012-11,4365235343.95335,3958153582.828282,Near-prime
154,2012-11,8159867322.893181,7389105451.010102,Prime
155,2012-12,18538281633.29211,19155796186.36364,Super-prime
155,2012-12,2958842600.28918,2633224214.646466,Subprime
155,2012-12,3304218850.348598,2831150887.878788,Deep subprime
155,2012-12,4536043508.38085,4127525966.161614,Near-prime
155,2012-12,8117039233.365737,7657270520.20202,Prime
156,2013-01,19336463729.33953,16610301066.66666,Super-prime
156,2013-01,3139509539.922781,2713841562.626263,Subprime
156,2013-01,3366860211.549227,2880846537.373738,Deep subprime
156,2013-01,4615978445.165417,4055831361.616161,Near-prime
156,2013-01,8432982299.325832,7336346022.727273,Prime
157,2013-02,18345536020.76609,16136757223.73737,Super-prime
157,2013-02,3158289639.539996,3053674163.131312,Subprime
157,2013-02,3500820258.760681,4026945088.88889,Deep subprime
157,2013-02,4423838791.082438,3981129788.383837,Near-prime
157,2013-02,8234039008.752121,7346059060.10101,Prime
158,2013-03,18038142528.07573,19019126498.9899,Super-prime
158,2013-03,3139671751.706971,3673195133.838386,Subprime
158,2013-03,3562812093.507956,4439059572.727273,Deep subprime
158,2013-03,4478410729.248425,5051004258.585857,Near-prime
158,2013-03,8065634019.049311,8812873993.434343,Prime
159,2013-04,19130769092.82681,19332288835.35353,Super-prime
159,2013-04,3202800274.265649,3334247895.454546,Subprime
159,2013-04,3737746699.197858,3798118763.636364,Deep subprime
159,2013-04,4789199291.514572,4959790418.181817,Near-prime
159,2013-04,8629679146.868668,9004634845.454546,Prime
160,2013-05,19372503379.34555,20715227744.94949,Super-prime
160,2013-05,3390817210.172068,3724350358.080809,Subprime
160,2013-05,3805554543.104365,4022501752.525253,Deep subprime
160,2013-05,4816125649.507654,5277196577.272727,Near-prime
160,2013-05,8596834196.96734,9436477413.636364,Prime
161,2013-06,19286613538.31118,19561529927.77778,Super-prime
161,2013-06,3275025806.346452,3363149755.555554,Subprime
161,2013-06,3759779663.87781,3891860060.60606,Deep subprime
161,2013-06,4730888135.04826,4977340088.888892,Near-prime
161,2013-06,8867853890.710262,9178549106.565657,Prime
162,2013-07,19832604890.02471,21447097295.45455,Super-prime
162,2013-07,3386975215.135564,3566542347.979798,Subprime
162,2013-07,3884590430.210762,3833029133.333333,Deep subprime
162,2013-07,4973478870.5321,5383265193.939394,Near-prime
162,2013-07,8869045110.9638,9602413658.080805,Prime
163,2013-08,19650589220.66378,21925062115.15152,Super-prime
163,2013-08,3402573403.857327,3620435194.949497,Subprime
163,2013-08,3818322041.544054,3892476906.060603,Deep subprime
163,2013-08,4857529569.947208,5207783001.0101,Near-prime
163,2013-08,9041728621.841957,9902222362.626263,Prime
164,2013-09,19230213184.78618,19051986918.18182,Super-prime
164,2013-09,3190344581.395115,3109232979.292929,Subprime
164,2013-09,3609976828.688735,3490333327.272729,Deep subprime
164,2013-09,4567258069.845301,4515651965.151517,Near-prime
164,2013-09,8425574687.583734,8260060348.484852,Prime
165,2013-10,19150936037.16298,18395578634.84849,Super-prime
165,2013-10,3341868125.928387,3126122395.959596,Subprime
165,2013-10,3819583381.67479,3559781463.636365,Deep subprime
165,2013-10,5116887655.937682,4843201109.090909,Near-prime
165,2013-10,8919193085.815763,8565507833.838393,Prime
166,2013-11,19791981072.00879,18556125203.53535,Super-prime
166,2013-11,3517769890.833909,3246516635.353533,Subprime
166,2013-11,3966561332.060911,3485444625.252523,Deep subprime
166,2013-11,5061648641.910543,4623018363.131315,Near-prime
166,2013-11,9046892799.455032,8238583890.404042,Prime
167,2013-12,19134175759.91081,19777048720.70707,Super-prime
167,2013-12,3400717615.083449,3040305339.39394,Subprime
167,2013-12,3818542219.459793,3293818693.939395,Deep subprime
167,2013-12,4907419421.910322,4503238114.141416,Near-prime
167,2013-12,8970346987.931486,8470532653.535353,Prime
168,2014-01,19794980163.76763,17165976956.56566,Super-prime
168,2014-01,3496939542.493855,3007971141.919191,Subprime
168,2014-01,3857302413.111952,3270658328.787879,Deep subprime
168,2014-01,5025414053.787238,4427474486.363638,Near-prime
168,2014-01,9175717119.896166,8061532230.808083,Prime
169,2014-02,19114758421.08702,16720968307.07071,Super-prime
169,2014-02,3416096648.427143,3266514556.060605,Subprime
169,2014-02,3810695025.266897,4352338612.626264,Deep subprime
169,2014-02,5114872351.64312,4586006181.818183,Near-prime
169,2014-02,9233474141.467701,8208675933.838383,Prime
170,2014-03,20521960429.41629,21491651232.82828,Super-prime
170,2014-03,3464745629.643176,4069205035.858587,Subprime
170,2014-03,3893865673.521701,4905106201.515152,Deep subprime
170,2014-03,5179434562.597106,5802874874.747474,Near-prime
170,2014-03,9316217214.172249,10092985817.67677,Prime
171,2014-04,20675251466.4322,20711145235.35354,Super-prime
171,2014-04,3529048322.068884,3649179775.757576,Subprime
171,2014-04,3905011539.7488,3967985731.313132,Deep subprime
171,2014-04,5107108508.306541,5254547476.262626,Near-prime
171,2014-04,9377655475.222179,9747481015.15151,Prime
172,2014-05,21064646209.57434,22473471681.81818,Super-prime
172,2014-05,3635704424.963246,4003521097.979801,Subprime
172,2014-05,3939578334.264074,4163117412.626265,Deep subprime
172,2014-05,5366111319.203414,5874131874.242427,Near-prime
172,2014-05,9618381346.302919,10534390097.9798,Prime
173,2014-06,20652099438.53281,20908757128.78786,Super-prime
173,2014-06,3554745940.789109,3652092174.242424,Subprime
173,2014-06,3825854855.003779,3943179461.111111,Deep subprime
173,2014-06,5016547308.692071,5270578943.434342,Near-prime
173,2014-06,9375031516.210274,9680657012.626263,Prime
174,2014-07,20832349055.48485,22508414535.35354,Super-prime
174,2014-07,3676659943.328874,3857202338.888889,Subprime
174,2014-07,3930105823.272028,3880623636.363639,Deep subprime
174,2014-07,5489135594.539381,5938775977.272729,Near-prime
174,2014-07,9733719749.869631,10531704911.11111,Prime
175,2014-08,20914348773.2624,23380199754.04041,Super-prime
175,2014-08,3742569741.291239,3977101654.545455,Subprime
175,2014-08,4034064082.490205,4107156574.242424,Deep subprime
175,2014-08,5580286515.533249,5994853075.252522,Near-prime
175,2014-08,9652006305.65629,10591818569.19192,Prime
176,2014-09,21045869284.69532,21023376809.0909,Super-prime
176,2014-09,3718202987.961026,3648810724.242426,Subprime
176,2014-09,4020703748.8334,3882144109.090909,Deep subprime
176,2014-09,5490963541.285745,5432219313.636366,Near-prime
176,2014-09,9630921057.837786,9484857611.111113,Prime
177,2014-10,20877595700.64021,20103867036.86869,Super-prime
177,2014-10,3882454116.324721,3634091338.888888,Subprime
177,2014-10,4146284151.6317,3856558351.515152,Deep subprime
177,2014-10,5631127652.930501,5337899867.676769,Near-prime
177,2014-10,9737388184.303467,9369731524.242422,Prime
178,2014-11,20508879203.05899,19332459781.31314,Super-prime
178,2014-11,3540203027.069597,3283817383.333334,Subprime
178,2014-11,3992585230.112125,3514797205.555556,Deep subprime
178,2014-11,5292751636.632886,4860854352.020201,Near-prime
178,2014-11,9777190646.962727,8949442359.090912,Prime
179,2014-12,21041283383.20811,21747352586.36364,Super-prime
179,2014-12,3798564754.046686,3423995659.59596,Subprime
179,2014-12,4037289834.545259,3515853386.363636,Deep subprime
179,2014-12,5690780492.498669,5260602408.585858,Near-prime
179,2014-12,9943852424.610518,9408509090.909092,Prime
180,2015-01,10056998687.48166,8887016537.373739,Prime
180,2015-01,21860011965.78793,19079503926.76768,Super-prime
180,2015-01,3787981905.938064,3246405370.707071,Subprime
180,2015-01,4224228600.431158,3564079897.474748,Deep subprime
180,2015-01,5790006150.796051,5094597557.575756,Near-prime
181,2015-02,20154113331.78403,17567160055.05051,Super-prime
181,2015-02,3797912339.134403,3593920608.585857,Subprime
