month,date,vol,vol_unadj,income_level_group
253,2021-02,48072759715.73561,38546373002.52524,Moderate
253,2021-02,5605701592.976131,4452055101.010103,Low
254,2021-03,155948086332.779,159875650940.4041,Middle
254,2021-03,233106827390.7077,243675026026.7677,High
254,2021-03,46074620693.00167,46864586501.51517,Moderate
254,2021-03,5209577708.727709,5117732906.060606,Low
255,2021-04,136123306791.5738,138470273221.2121,Middle
255,2021-04,201142773416.9893,199964568321.2121,High
255,2021-04,42493901675.02843,42463824485.35356,Moderate
255,2021-04,5270723371.499956,5260549142.424241,Low
256,2021-05,116266360218.1013,125893709012.1213,Middle
256,2021-05,159200244027.8658,172887226440.9092,High
256,2021-05,37912463599.82635,40568464684.34345,Moderate
256,2021-05,4227264439.310276,4665265632.828281,Low
257,2021-06,123282336177.6315,135002861948.9899,Middle
257,2021-06,170325389227.3363,190771986684.3433,High
257,2021-06,39024100519.7416,44360102527.77781,Moderate
257,2021-06,4547244058.287578,5171157882.323234,Low
258,2021-07,119368158128.6967,125509472787.3737,Middle
258,2021-07,162429997116.6916,169499479331.3131,High
258,2021-07,38008459208.21328,41530026589.39392,Moderate
258,2021-07,4496423992.957858,4880897117.171718,Low
259,2021-08,118548362005.5632,131607492557.5757,Middle
259,2021-08,169359846485.3762,186987381658.0808,High
259,2021-08,37287048271.41686,41726218750.50506,Moderate
259,2021-08,4423949342.767523,4800454789.393939,Low
260,2021-09,122836506576.0037,128928651091.9192,Middle
260,2021-09,170892145247.3367,184899250532.8282,High
260,2021-09,38111369315.61854,40419900577.27274,Moderate
260,2021-09,4881393888.871586,5393910031.31313,Low
261,2021-10,119584605165.499,125766534968.1818,Middle
261,2021-10,164577781924.7608,171372990339.394,High
261,2021-10,37891515430.52464,39253760660.101,Moderate
261,2021-10,4587505586.17092,4870426470.20202,Low
262,2021-11,125928422104.3191,116448871098.9899,Middle
262,2021-11,170978510256.3248,156750801467.6767,High
262,2021-11,41885165009.24392,38597023115.15157,Moderate
262,2021-11,4745424745.440718,4183891130.303028,Low
263,2021-12,115485484633.5474,110958548234.3435,Middle
263,2021-12,160909986712.3642,152814056160.101,High
263,2021-12,38655730229.36158,37487521299.49495,Moderate
263,2021-12,4489425156.184296,4257413462.626262,Low
264,2022-01,113051256007.024,87834959152.02023,Middle
264,2022-01,152007612097.5789,115482064177.2727,High
264,2022-01,36030825102.23053,27431417069.19191,Moderate
264,2022-01,4780505698.796784,3779209769.191919,Low
265,2022-02,100218034705.7336,83775954716.6667,Middle
265,2022-02,132114764997.9083,109736240745.4546,High
265,2022-02,33791640772.69036,27071814469.69697,Moderate
265,2022-02,4761739447.04308,3814183682.828282,Low
266,2022-03,118160109750.5481,124407860580.303,High
266,2022-03,31718073033.49149,32588894980.30304,Moderate
266,2022-03,4075345322.671038,4038086575.757575,Low
266,2022-03,93120960619.98087,96914039421.21213,Middle
267,2022-04,108930820353.7423,110090000352.0202,High
267,2022-04,28462698178.17148,28589750633.83838,Moderate
267,2022-04,4125991044.753594,4093870694.949496,Low
267,2022-04,85913615792.20436,87798110916.16162,Middle
268,2022-05,25741424846.79134,27816762499.49495,Moderate
268,2022-05,3695277854.712627,4138234825.757576,Low
268,2022-05,74644517934.77077,82608780289.89903,Middle
268,2022-05,89793433677.05038,99675345494.44441,High
269,2022-06,25232982485.56892,28734270451.01011,Moderate
269,2022-06,3213523298.861718,3687786970.707068,Low
269,2022-06,69043734001.48145,75681281139.39395,Middle
269,2022-06,83402933751.60905,95666794689.39397,High
270,2022-07,21213047383.90063,23095548265.65656,Moderate
270,2022-07,3244184373.787693,3554775236.868687,Low
270,2022-07,61421711225.29313,64124338841.41415,Middle
270,2022-07,73756262287.55136,76087864828.78787,High
271,2022-08,21446117708.73373,24051465600.50505,Moderate
271,2022-08,3185894629.57078,3459473628.787879,Low
271,2022-08,57941853749.667,65405201694.44443,Middle
271,2022-08,68358248003.80651,76118341106.06068,High
272,2022-09,20175385125.40908,21454716368.18182,Moderate
272,2022-09,2594327372.792006,2873529572.727272,Low
272,2022-09,60130182830.83726,61907389931.8182,Middle
272,2022-09,63487195539.6677,67635866430.80809,High
273,2022-10,18513487119.79344,18928463770.20202,Moderate
273,2022-10,2463963242.565015,2620635370.70707,Low
273,2022-10,49817844921.0472,52049132341.9192,Middle
273,2022-10,56315238186.9649,57710776673.7374,High
274,2022-11,17573997484.17739,16126509363.63636,Moderate
274,2022-11,2968631706.271371,2568183702.020203,Low
274,2022-11,45462934157.44313,41117030958.58584,Middle
274,2022-11,51450201951.78846,46264925913.13132,High
275,2022-12,16540319451.47641,16044444453.53536,Moderate
275,2022-12,2033819484.697233,1894803497.474747,Low
275,2022-12,44794016385.95968,42987242247.9798,Middle
275,2022-12,49716961319.4837,46532987937.8788,High
276,2023-01,15619746351.54703,11779912651.0101,Moderate
276,2023-01,1970759719.310951,1533648572.727273,Low
276,2023-01,40446742272.26566,30435770069.19192,Middle
276,2023-01,43994068926.54124,32467966928.28281,High
277,2023-02,15560836710.76537,12373470061.61617,Moderate
277,2023-02,1954090089.309758,1562964289.89899,Low
277,2023-02,42526942807.95551,35907557967.17172,Middle
277,2023-02,46627888740.49837,38887352362.12122,High
278,2023-03,18166199636.17817,18721472523.23232,Moderate
278,2023-03,2232310213.469512,2221873428.787879,Low
278,2023-03,44195714123.08885,46117563751.51514,Middle
278,2023-03,56406224877.68878,59153150023.23233,High
279,2023-04,17116479563.6187,17279576646.9697,Moderate
279,2023-04,2038634028.68363,2006377696.969697,Low
279,2023-04,43901220155.87316,44939499160.10101,Middle
279,2023-04,49655608148.94147,50737467435.85858,High
280,2023-05,17760443027.07895,19371722000.50505,Moderate
280,2023-05,2251972382.096657,2566383728.282829,Low
280,2023-05,49752560143.2874,56692233757.07072,Middle
280,2023-05,57192097019.55759,65708630480.80811,High
281,2023-06,17736258952.04107,20292476514.64647,Moderate
281,2023-06,2392513325.432098,2783016044.444445,Low
281,2023-06,52497581593.31394,57795628866.66669,Middle
281,2023-06,58039575252.89644,67985278467.17171,High
282,2023-07,17165012558.79546,18705254139.899,Moderate
282,2023-07,2240599136.44811,2481769370.70707,Low
282,2023-07,48134753801.59063,50504832713.13129,Middle
282,2023-07,55042904697.98786,57138547714.64647,High
283,2023-08,17456098538.0718,19690501644.9495,Moderate
283,2023-08,2838028654.521409,3089500795.454545,Low
283,2023-08,48123744957.78082,55304805035.35358,Middle
283,2023-08,54780614719.82899,61441134643.93938,High
284,2023-09,16444045174.01415,17466066975.75759,Moderate
284,2023-09,2388334412.222684,2627043917.171717,Low
284,2023-09,44417607193.25722,44887382852.52524,Middle
284,2023-09,50655747316.33928,52978465876.76767,High
285,2023-10,15934899165.63637,16145605043.43435,Moderate
285,2023-10,2208387028.972054,2357933062.626262,Low
285,2023-10,42933302761.71432,44747211775.25254,Middle
285,2023-10,47795276257.08829,48682752958.58588,High
286,2023-11,15980511504.45152,14647682455.55555,Moderate
286,2023-11,2098610425.577962,1793403591.919193,Low
286,2023-11,42678115903.64168,37893269931.81821,Middle
286,2023-11,49511349579.91075,43847830592.92928,High
287,2023-12,14436708137.21171,13962301282.82828,Moderate
287,2023-12,2216234184.056909,2035631984.848485,Low
287,2023-12,37873046527.81263,35953186994.44444,Middle
287,2023-12,45884964664.38933,41880772745.95959,High
288,2024-01,16333833175.11894,12173260926.76768,Moderate
288,2024-01,2705897648.253585,2082090158.585859,Low
288,2024-01,45516203370.04719,33452688168.68689,Middle
288,2024-01,52556277864.03751,38079398855.55556,High
289,2024-02,18555011845.99741,14646236412.12121,Moderate
289,2024-02,2276577616.216395,1799987137.373738,Low
289,2024-02,47488957688.4156,40272314330.80805,Middle
289,2024-02,54566076179.56249,45439213937.87878,High
290,2024-03,16540272625.3974,17074458676.26263,Moderate
290,2024-03,2150812263.808549,2146940006.565657,Low
290,2024-03,45897136345.07923,47646690120.20203,Middle
290,2024-03,52300474793.96289,54488050374.24246,High
291,2024-04,19174668469.93024,19414859037.37374,Moderate
291,2024-04,2117396135.43123,2078680931.818182,Low
291,2024-04,48959795479.25345,50628662608.58585,Middle
291,2024-04,56512429083.92516,58520205376.76768,High
292,2024-05,18145059469.96906,19917760240.40403,Moderate
292,2024-05,2518567975.200227,2906134049.49495,Low
292,2024-05,47904138390.80006,55394365639.89897,Middle
292,2024-05,57710386399.75984,67627015763.63636,High
293,2024-06,17426432303.21992,20056461785.35353,Moderate
293,2024-06,2357153187.878903,2766786011.616161,Low
293,2024-06,47203258191.3251,52160631848.98991,Middle
293,2024-06,52764067810.10693,62531648552.0202,High
294,2024-07,19357230681.02468,21074765874.74748,Moderate
294,2024-07,2338054368.669104,2605298220.707071,Low
294,2024-07,55260109138.07593,58485045800.00002,Middle
294,2024-07,65458056342.02007,68819265258.58582,High
295,2024-08,19405837525.83409,22014788448.98989,Moderate
295,2024-08,2107132001.023447,2307960380.80808,Low
295,2024-08,52092311773.20949,60341296731.81818,Middle
295,2024-08,59429699918.2374,66563220561.11111,High
296,2024-09,17676658759.62299,18741785700.64849,Moderate
296,2024-09,2232040700.319151,2436482804.277007,Low
296,2024-09,56290345363.0483,56089316040.6829,Middle
296,2024-09,61549921290.82871,63414264366.5155,High
297,2024-10,22948068180.39956,23146409964.02848,Moderate
297,2024-10,2610530524.857076,2780953839.118862,Low
297,2024-10,62851491144.43358,65854235575.54925,Middle
297,2024-10,76195850625.53627,78199756705.67543,High
298,2024-11,21464696655.54988,19669190053.86533,Moderate
298,2024-11,2538109366.985143,2162218511.297324,Low
298,2024-11,61692459413.41133,54202672080.77391,Middle
298,2024-11,71570562228.87958,62614086361.70071,High
299,2024-12,20295943984.35583,19576442724.69736,Moderate
299,2024-12,3110511919.162866,2838684463.354192,Low
299,2024-12,56664879419.40994,53351567737.69251,Middle
299,2024-12,68168678602.0126,61241173120.61841,High
300,2025-01,20147359916.85467,14916460032.03793,Moderate
300,2025-01,2663786505.134066,2042602307.417963,Low
300,2025-01,54004375470.2724,39266877312.86118,Middle
300,2025-01,64403013044.15331,46368928712.23682,High
301,2025-02,19409186485.16301,15240385957.1471,Moderate
301,2025-02,2587378778.124626,2025113840.840273,Low
301,2025-02,48926880171.8279,41589461096.92047,Middle
301,2025-02,57627218672.24456,48004428499.25299,High
