month,date,vol,vol_unadj,age_group
186,2015-07,12252057514.07966,14246615652.0202,Younger than 30
186,2015-07,13592137290.40397,13687844896.46465,Age 65 and older
186,2015-07,55343915922.51672,59459541045.95962,Age 45-64
186,2015-07,58033397100.50317,68325069722.22221,Age 30-44
187,2015-08,11474612424.83358,11787153965.65656,Age 65 and older
187,2015-08,11770294704.14659,13573153754.0404,Younger than 30
187,2015-08,51412731970.94768,55947296502.02022,Age 45-64
187,2015-08,53645708419.53561,60733092293.43433,Age 30-44
188,2015-09,12174615834.07506,12846165842.42424,Younger than 30
188,2015-09,12178495228.05243,12551228042.92929,Age 65 and older
188,2015-09,54312739960.74168,54925259008.58586,Age 45-64
188,2015-09,56557360237.25246,59218442677.27275,Age 30-44
189,2015-10,11825734689.67467,12552242076.76768,Younger than 30
189,2015-10,12136688768.98141,12189419305.0505,Age 65 and older
189,2015-10,51623108227.2349,54914175863.13132,Age 45-64
189,2015-10,56130654115.05965,56899100042.42426,Age 30-44
190,2015-11,11663867322.15004,11138863585.85859,Age 65 and older
190,2015-11,50658930028.02457,47936665246.46463,Age 45-64
190,2015-11,53049808707.32683,49171934686.86868,Age 30-44
190,2015-11,9948229759.219152,9621612360.101015,Younger than 30
191,2015-12,12524527169.67149,12949780682.82829,Younger than 30
191,2015-12,12569128617.04796,12637718064.64647,Age 65 and older
191,2015-12,53535279095.78616,54308592882.32324,Age 45-64
191,2015-12,57310946002.8461,56261570648.98989,Age 30-44
192,2016-01,11646448975.514,7151244006.060606,Younger than 30
192,2016-01,11875249246.65897,10947982264.64646,Age 65 and older
192,2016-01,53796192530.61687,45330372646.9697,Age 45-64
192,2016-01,57707830812.78374,41428273129.79798,Age 30-44
193,2016-02,12681567822.38988,8681012765.656565,Younger than 30
193,2016-02,12799573391.34831,11655967890.40404,Age 65 and older
193,2016-02,57217155673.57206,46599530141.9192,Age 45-64
193,2016-02,60044282074.61719,43428024439.39394,Age 30-44
194,2016-03,13380843887.0449,12472306333.33334,Younger than 30
194,2016-03,14010181597.8053,14207535487.87879,Age 65 and older
194,2016-03,64799359984.68217,64837823014.14142,Age 45-64
194,2016-03,73607930994.67615,68759610146.96968,Age 30-44
195,2016-04,13833174307.2581,13822016635.85858,Younger than 30
195,2016-04,14453084209.98949,14648318336.86868,Age 65 and older
195,2016-04,63952223786.57655,62893955203.53538,Age 45-64
195,2016-04,69844237511.17992,68985337861.11113,Age 30-44
196,2016-05,13412622379.10363,15247199488.8889,Younger than 30
196,2016-05,14993804258.78353,15655519568.68687,Age 65 and older
196,2016-05,64230899231.26074,66831511696.46462,Age 45-64
196,2016-05,67498144409.31749,75534549203.53535,Age 30-44
197,2016-06,13821434127.81232,16724847395.9596,Younger than 30
197,2016-06,15387948540.18954,15805596692.42424,Age 65 and older
197,2016-06,67279109377.36121,74590831691.91919,Age 45-64
197,2016-06,67666956444.53384,81840643240.90912,Age 30-44
198,2016-07,12183320091.22581,14080878659.59596,Younger than 30
198,2016-07,15212421434.67912,15082344445.9596,Age 65 and older
198,2016-07,63087126949.21403,68037272801.01012,Age 45-64
198,2016-07,64178242506.79024,75058758414.14143,Age 30-44
199,2016-08,14627791595.24714,16934748421.21212,Younger than 30
199,2016-08,17608292490.22521,18669627865.15152,Age 65 and older
199,2016-08,76253374582.12169,83653160337.87878,Age 45-64
199,2016-08,80324096264.9585,94208887083.3333,Age 30-44
200,2016-09,14616603565.03338,15460342765.15151,Younger than 30
200,2016-09,18267566894.69308,19003442988.38384,Age 65 and older
200,2016-09,77849294081.14745,79452211919.69696,Age 45-64
200,2016-09,78235096551.37369,83144884154.54544,Age 30-44
201,2016-10,13935917009.31164,14812517109.59596,Younger than 30
201,2016-10,17440092510.37535,17916909195.45455,Age 65 and older
201,2016-10,76433589714.9902,78575868446.46468,Age 30-44
201,2016-10,79403225243.636,86052212982.82829,Age 45-64
202,2016-11,14375070322.47866,13872906673.23232,Younger than 30
202,2016-11,18648570033.91465,18547315115.15152,Age 65 and older
202,2016-11,75839632656.76994,71767578556.06061,Age 30-44
202,2016-11,77850333078.83115,74015043805.05051,Age 45-64
203,2016-12,14782509685.91968,15141637669.69697,Younger than 30
203,2016-12,17642493364.24956,17670294141.91919,Age 65 and older
203,2016-12,71935160783.29123,68844678932.3232,Age 30-44
203,2016-12,73455019114.05342,73597728765.6566,Age 45-64
204,2017-01,13450790011.54249,8205368425.757577,Younger than 30
204,2017-01,15794272309.82743,14507672889.89899,Age 65 and older
204,2017-01,63866690941.80091,52263216373.23233,Age 45-64
204,2017-01,64532742568.95894,44688778471.71719,Age 30-44
205,2017-02,12850053245.58304,8747697763.636364,Younger than 30
205,2017-02,13599232231.3462,12070291920.20202,Age 65 and older
205,2017-02,56896441958.64203,45866128537.37372,Age 45-64
205,2017-02,59933019749.96043,42723212193.43432,Age 30-44
206,2017-03,13688410637.09097,13650179139.39394,Age 65 and older
206,2017-03,14478008113.87636,13479549706.06061,Younger than 30
206,2017-03,54694653597.65897,54536817557.57575,Age 45-64
206,2017-03,60052876786.20382,55917796612.62627,Age 30-44
207,2017-04,13004518812.67889,13040179455.05051,Younger than 30
207,2017-04,13125414000.0895,12929918595.45454,Age 65 and older
207,2017-04,50431027540.84644,49480473779.29294,Age 45-64
207,2017-04,55374123567.19335,53375749041.41413,Age 30-44
208,2017-05,13666236024.34153,15614055148.9899,Younger than 30
208,2017-05,14415225243.01023,15017199906.0606,Age 65 and older
208,2017-05,56759960629.81536,59289255063.63636,Age 45-64
208,2017-05,59319468306.14168,66547600834.8485,Age 30-44
209,2017-06,13991776985.20291,16915237514.14141,Younger than 30
209,2017-06,14092986022.54376,14289124418.68686,Age 65 and older
209,2017-06,56110153871.56949,61806284909.59596,Age 45-64
209,2017-06,59958622019.25444,73219278362.12123,Age 30-44
210,2017-07,12677739474.31785,14577119428.28283,Younger than 30
210,2017-07,13441359400.01777,13370234343.93939,Age 65 and older
210,2017-07,55458616044.30917,59778418915.65659,Age 45-64
210,2017-07,57516524678.93313,66903607567.17174,Age 30-44
211,2017-08,13761069980.89487,15966015368.18182,Younger than 30
211,2017-08,14061797507.91693,15237003757.07071,Age 65 and older
211,2017-08,57966501831.7749,64079085243.43435,Age 45-64
211,2017-08,59155345041.76289,70544875473.73737,Age 30-44
212,2017-09,14209371507.78662,15023380580.30303,Younger than 30
212,2017-09,14223974493.58284,14771809226.76767,Age 65 and older
212,2017-09,55458030147.10551,57018747991.9192,Age 45-64
212,2017-09,58851504258.09019,63258492792.92931,Age 30-44
213,2017-10,13833660849.46365,14815542621.71717,Younger than 30
213,2017-10,14381023189.14114,15217440726.26262,Age 65 and older
213,2017-10,57622271503.38602,63728021814.14143,Age 45-64
213,2017-10,60892800650.63566,63685205071.21213,Age 30-44
214,2017-11,13849785044.38272,13370079093.93939,Younger than 30
214,2017-11,14637828105.29031,14835865987.37374,Age 65 and older
214,2017-11,59014712601.28742,56410342904.04042,Age 45-64
214,2017-11,63261383543.40085,60484200311.11109,Age 30-44
215,2017-12,13797061311.02402,13553890896.46465,Age 65 and older
215,2017-12,13902510310.17916,14168129168.18182,Younger than 30
215,2017-12,57971570063.98267,57305127858.08082,Age 45-64
215,2017-12,62354092269.8973,57893435405.05053,Age 30-44
216,2018-01,14540674192.65475,8971818429.797983,Younger than 30
216,2018-01,15181753738.55046,14049271770.20203,Age 65 and older
216,2018-01,58060044111.98934,46933817728.28282,Age 45-64
216,2018-01,62229694016.69465,42556215757.07072,Age 30-44
217,2018-02,14553880623.99824,9929305763.636366,Younger than 30
217,2018-02,14800671868.94254,12963811404.0404,Age 65 and older
217,2018-02,54766360631.89678,44267841327.77778,Age 45-64
217,2018-02,61022161764.10259,43778424181.81818,Age 30-44
218,2018-03,13898734606.33648,12935571192.42425,Younger than 30
218,2018-03,14639505607.99802,14587236447.9798,Age 65 and older
218,2018-03,54570865020.95074,54224497433.33334,Age 45-64
218,2018-03,59971241436.4411,55958225013.13133,Age 30-44
219,2018-04,14388824689.51368,14030836972.22222,Age 65 and older
219,2018-04,14801946936.44128,14771529910.10101,Younger than 30
219,2018-04,52984288932.40772,51939029775.75758,Age 45-64
219,2018-04,57547232618.80988,55441884430.80809,Age 30-44
220,2018-05,13662612115.53216,14056767556.56565,Age 65 and older
220,2018-05,14693155188.39422,16792172022.22222,Younger than 30
220,2018-05,53487822599.30775,56268297401.01012,Age 45-64
220,2018-05,59096248966.53401,65897912904.04041,Age 30-44
221,2018-06,13551892012.16092,13580910509.59596,Age 65 and older
221,2018-06,14388957295.21174,17271860387.37374,Younger than 30
221,2018-06,52934299177.88649,57529057991.91918,Age 45-64
221,2018-06,59110706139.71332,71800387354.04039,Age 30-44
222,2018-07,13628351369.04904,13781474756.06061,Age 65 and older
222,2018-07,14605416266.98491,16678356332.82828,Younger than 30
222,2018-07,50542190738.68736,54299878551.51515,Age 45-64
222,2018-07,56273744078.90985,65438144143.43435,Age 30-44
223,2018-08,13324858099.5694,14531807598.48485,Age 65 and older
223,2018-08,13966087656.24606,16192972939.89899,Younger than 30
223,2018-08,51508330445.25296,56984902559.59595,Age 45-64
223,2018-08,55241969326.22508,65708061333.83839,Age 30-44
224,2018-09,12019868285.92765,12371531293.43435,Age 65 and older
224,2018-09,12579772684.97302,13347958075.25253,Younger than 30
224,2018-09,43674925416.17283,45196057330.30304,Age 45-64
224,2018-09,45694544614.41084,49429236106.56565,Age 30-44
225,2018-10,12731213748.91881,13738155487.37374,Age 65 and older
225,2018-10,13302678330.40659,14315919305.0505,Younger than 30
225,2018-10,46594421035.30878,51738873815.65657,Age 45-64
225,2018-10,50629420743.71396,53624293516.16161,Age 30-44
226,2018-11,12222727474.10103,12279718919.69697,Age 65 and older
226,2018-11,13443969173.68498,13028272822.22223,Younger than 30
226,2018-11,45561642071.03667,43698749412.62627,Age 45-64
226,2018-11,52538924633.41461,49930672394.44445,Age 30-44
227,2018-12,12610125988.53792,12204777104.54546,Age 65 and older
227,2018-12,12638183005.17945,12877416301.51515,Younger than 30
227,2018-12,44300740060.63213,43352717094.44444,Age 45-64
227,2018-12,50018887804.02713,45403574575.75758,Age 30-44
228,2019-01,11310524987.12214,10516686830.30303,Age 65 and older
228,2019-01,12030787948.60762,7549917122.222224,Younger than 30
228,2019-01,46484476605.71504,37624706921.21212,Age 45-64
228,2019-01,53214158834.08976,36613704289.899,Age 30-44
229,2019-02,13268441776.80536,11718256014.64646,Age 65 and older
229,2019-02,15999445315.03685,10987226901.0101,Younger than 30
229,2019-02,53358451694.62607,43478594310.10102,Age 45-64
229,2019-02,58403600000.88039,43362266373.73737,Age 30-44
230,2019-03,13940957530.48161,14143421833.83838,Age 65 and older
230,2019-03,14335415405.55336,13356875819.69697,Younger than 30
230,2019-03,52933945762.1204,53002334001.0101,Age 45-64
230,2019-03,59645682665.98745,56868434532.82827,Age 30-44
231,2019-04,15617652797.88466,15272240938.38385,Age 65 and older
231,2019-04,16006361729.28814,15934395465.65657,Younger than 30
231,2019-04,61824513221.63136,61063518080.80808,Age 45-64
231,2019-04,72257449442.44427,70369468139.39394,Age 30-44
232,2019-05,16912525747.60115,17205384144.94949,Age 65 and older
232,2019-05,17177823267.21546,19479311130.80808,Younger than 30
232,2019-05,66857028624.73787,70518347690.9091,Age 45-64
232,2019-05,76337385909.12637,84616322736.36363,Age 30-44
233,2019-06,15899148285.30334,18973958799.49495,Younger than 30
233,2019-06,17381696100.56058,17365561091.91919,Age 65 and older
233,2019-06,67764522237.95599,72808721528.28284,Age 45-64
233,2019-06,69700373108.10927,83290339271.21214,Age 30-44
234,2019-07,17687218580.62698,20207205955.55555,Younger than 30
234,2019-07,19545124727.068,20026694689.89899,Age 65 and older
234,2019-07,77830316912.32881,83193323458.08081,Age 45-64
234,2019-07,87781800697.21414,100723811893.9394,Age 30-44
235,2019-08,18997844878.48704,21881432342.42424,Younger than 30
235,2019-08,20375443133.62558,21789010746.96969,Age 65 and older
235,2019-08,79622280408.72542,87691042173.2323,Age 45-64
235,2019-08,89409644792.19142,103423835676.2626,Age 30-44
236,2019-09,19084065449.82243,20234110419.69698,Younger than 30
236,2019-09,21944771575.20119,22703339136.36364,Age 65 and older
236,2019-09,88784217784.69319,92238022257.57579,Age 45-64
236,2019-09,97858185430.63959,106993735927.7778,Age 30-44
237,2019-10,20385316354.99122,21954442523.23232,Younger than 30
237,2019-10,22674557632.44424,24429260045.95959,Age 65 and older
237,2019-10,89395287436.2261,98511287140.90909,Age 45-64
237,2019-10,99171379389.43539,105857499563.1313,Age 30-44
238,2019-11,19812267365.17257,19220369284.84848,Younger than 30
238,2019-11,24071244292.87991,23669511098.48485,Age 65 and older
238,2019-11,90833325517.69849,86617070781.81815,Age 45-64
238,2019-11,96110801394.82361,89541449351.01012,Age 30-44
239,2019-12,19685244740.50563,20096318596.46465,Younger than 30
239,2019-12,24328783162.84612,23220853376.26262,Age 65 and older
239,2019-12,90500789344.98511,88048295627.27272,Age 45-64
239,2019-12,98944149004.04195,89889796031.31319,Age 30-44
240,2020-01,104679274433.6686,73789037617.67676,Age 30-44
240,2020-01,20969353130.405,13307897721.21212,Younger than 30
240,2020-01,25227888712.96289,23456327639.89899,Age 65 and older
240,2020-01,94125208187.06076,76259624149.99998,Age 45-64
241,2020-02,108552243875.5087,83402586016.66667,Age 30-44
241,2020-02,20379957570.73091,14199474654.0404,Younger than 30
241,2020-02,25720965404.19112,23090182433.33333,Age 65 and older
241,2020-02,98837301996.85991,81964529578.7879,Age 45-64
242,2020-03,105107493498.6366,106785441139.899,Age 45-64
242,2020-03,119463379141.6727,118066160014.6464,Age 30-44
242,2020-03,21120100800.79348,19939419476.76768,Younger than 30
242,2020-03,26994228941.83153,28447262009.59595,Age 65 and older
243,2020-04,125204847425.8363,124591649294.9495,Age 45-64
243,2020-04,139486876412.7986,138575980368.1818,Age 30-44
243,2020-04,22627809838.70409,22492905193.9394,Younger than 30
243,2020-04,28900238109.80464,28589190229.29293,Age 65 and older
244,2020-05,120025316518.5695,127656658078.7879,Age 45-64
244,2020-05,126224610776.7334,138595721216.6667,Age 30-44
244,2020-05,20894816746.68289,23515667296.9697,Younger than 30
244,2020-05,29933150802.3959,30079429746.9697,Age 65 and older
245,2020-06,132280496854.2721,141448456868.6869,Age 45-64
245,2020-06,136510030364.3376,159788042488.8888,Age 30-44
245,2020-06,25159669639.93184,29848489886.86869,Younger than 30
245,2020-06,33080941534.07392,33358736908.58585,Age 65 and older
246,2020-07,140276302129.6255,148372461743.9394,Age 45-64
246,2020-07,148540034458.2301,165618146105.0504,Age 30-44
246,2020-07,27367085830.18278,31086174215.15152,Younger than 30
246,2020-07,34120826349.28191,34924832958.08082,Age 65 and older
247,2020-08,137340999722.1904,150473966321.7172,Age 45-64
247,2020-08,152708286839.9852,172939084435.8586,Age 30-44
247,2020-08,25398530417.96954,29167530807.07071,Younger than 30
247,2020-08,35128370783.17467,36952497704.54546,Age 65 and older
248,2020-09,152503404568.7027,159287970752.0202,Age 45-64
248,2020-09,161098843094.4538,176649741201.0101,Age 30-44
248,2020-09,28941608875.82153,30689201761.61616,Younger than 30
248,2020-09,37875563841.82044,39638027249.99998,Age 65 and older
249,2020-10,161366403823.5022,174613758347.4747,Age 45-64
249,2020-10,175801996196.4068,186704408597.4748,Age 30-44
249,2020-10,29773654360.02287,31899436744.44445,Younger than 30
249,2020-10,41451669322.79628,43996867730.80809,Age 65 and older
250,2020-11,160388960331.9276,151364009902.5253,Age 45-64
250,2020-11,175304398885.1723,160960100164.6465,Age 30-44
250,2020-11,29326886625.23656,28391166531.81819,Younger than 30
250,2020-11,41825615502.73028,39825387603.53535,Age 65 and older
251,2020-12,175790474479.8032,170815443739.3939,Age 45-64
251,2020-12,190237541657.2658,175459276764.6465,Age 30-44
251,2020-12,31839043662.71335,32485596418.18181,Younger than 30
251,2020-12,45381492581.4303,42745016378.78789,Age 65 and older
252,2021-01,191449185119.6484,154600956390.4041,Age 45-64
252,2021-01,209568985896.2535,149966502785.8586,Age 30-44
252,2021-01,31549817649.02607,20146983639.89899,Younger than 30
252,2021-01,47450229462.56919,43523622095.45455,Age 65 and older
253,2021-02,194460103302.1471,163523039070.7071,Age 45-64
253,2021-02,197956977930.7637,155998727769.697,Age 30-44
253,2021-02,30513400331.87674,21541626436.86868,Younger than 30
253,2021-02,47868343108.50507,43489240143.43435,Age 65 and older
254,2021-03,180605646990.2701,184788881709.0908,Age 30-44
254,2021-03,186483066926.3657,191974780804.0405,Age 45-64
254,2021-03,29268162215.2459,28097117953.03031,Younger than 30
254,2021-03,47284526041.35146,51836304442.42423,Age 65 and older
255,2021-04,155604197636.8355,155506577440.9091,Age 30-44
255,2021-04,162572479268.6698,163477737501.0101,Age 45-64
255,2021-04,26095892935.00518,26154647055.0505,Younger than 30
255,2021-04,42751145646.1172,42494515317.67677,Age 65 and older
256,2021-05,128820667451.3994,138316485826.7677,Age 45-64
256,2021-05,130288565083.1102,144524671968.1818,Age 30-44
256,2021-05,23835815462.05495,26730255248.48484,Younger than 30
256,2021-05,35109951107.17322,35765051668.18184,Age 65 and older
257,2021-06,137664669182.8729,147470672769.697,Age 45-64
257,2021-06,137720512749.431,160417480299.4949,Age 30-44
257,2021-06,25756794274.743,30316216128.28283,Younger than 30
257,2021-06,38590770132.28693,39555726145.45453,Age 65 and older
258,2021-07,128988342711.4743,135119711800,Age 45-64
258,2021-07,134901310562.4473,144812404535.3536,Age 30-44
258,2021-07,25244681305.25584,28551818225.75757,Younger than 30
258,2021-07,33582059983.75152,34120365479.29294,Age 65 and older
259,2021-08,134894357600.2151,151743693124.7475,Age 30-44
259,2021-08,135259672958.68,148022536943.9395,Age 45-64
259,2021-08,25383141780.99008,29084103495.9596,Younger than 30
259,2021-08,36093592528.77495,38035534110.60607,Age 65 and older
260,2021-09,136696989232.1813,142836121565.1515,Age 45-64
260,2021-09,138457337181.9461,151521906361.6161,Age 30-44
260,2021-09,26620618348.99386,28152717418.68687,Younger than 30
260,2021-09,36960440084.29302,39307148029.79799,Age 65 and older
261,2021-10,128303242353.5102,137104629197.4747,Age 45-64
261,2021-10,136281433774.2053,142070244130.303,Age 30-44
261,2021-10,25465487390.37239,27081237119.69698,Younger than 30
261,2021-10,35327581149.08108,36544340148.48486,Age 65 and older
262,2021-11,137955761950.1886,128551018477.2728,Age 45-64
262,2021-11,142748310994.5034,130075052659.5959,Age 30-44
262,2021-11,27656390179.84656,26602819829.79798,Younger than 30
262,2021-11,36357108332.85047,33555123875.25251,Age 65 and older
263,2021-12,128261444176.4986,124620504192.9293,Age 45-64
263,2021-12,133567395696.0307,124077022392.9293,Age 30-44
263,2021-12,26837986958.86228,27310204480.80808,Younger than 30
263,2021-12,33761553995.7528,30992853846.46465,Age 65 and older
264,2022-01,123570369373.9411,98728172766.16159,Age 45-64
264,2022-01,129381171494.2493,93071252014.6465,Age 30-44
264,2022-01,24401077047.2999,15610917536.86868,Younger than 30
264,2022-01,31266446655.96031,27967778996.9697,Age 65 and older
265,2022-02,108208470306.1953,91322711837.87878,Age 45-64
265,2022-02,114203530009.1429,90657071501.0101,Age 30-44
265,2022-02,24184220553.71572,17223337071.21212,Younger than 30
265,2022-02,28681553460.38391,25954534007.57576,Age 65 and older
266,2022-03,102685847678.7131,106437693809.0909,Age 30-44
266,2022-03,23250351606.93309,22744912126.76768,Younger than 30
266,2022-03,25619450803.98,28655403747.47475,Age 65 and older
266,2022-03,97707563898.65179,101343544534.3434,Age 45-64
267,2022-04,21753961850.25382,22017271518.18182,Younger than 30
267,2022-04,22799148517.62135,23106603525.25253,Age 65 and older
267,2022-04,84784051640.30804,85859160137.87877,Age 45-64
267,2022-04,99882296932.23285,101182592617.1718,Age 30-44
268,2022-05,18939790079.08936,19742840873.23233,Age 65 and older
268,2022-05,19950436520.61647,22486509184.84848,Younger than 30
268,2022-05,70702713350.85182,77156818009.59598,Age 45-64
268,2022-05,85171714935.46707,96447863012.12122,Age 30-44
269,2022-06,17011160506.29703,17795296729.79798,Age 65 and older
269,2022-06,19576118882.78572,22904999992.92929,Younger than 30
269,2022-06,64701945097.41499,69784258930.30301,Age 45-64
269,2022-06,81057258704.85973,94995289264.1414,Age 30-44
270,2022-07,13010202840.80823,13289278635.35353,Age 65 and older
270,2022-07,16573165606.26457,18552634283.33333,Younger than 30
270,2022-07,58323461804.64909,60515256785.85857,Age 45-64
270,2022-07,72115419401.03351,75661173528.78792,Age 30-44
271,2022-08,13650593618.60879,14616196916.66667,Age 65 and older
271,2022-08,17571847452.72406,20185796319.19192,Younger than 30
271,2022-08,52758065458.9011,58102963364.64647,Age 45-64
271,2022-08,68028968250.35378,77069954210.10101,Age 30-44
272,2022-09,12246859428.91251,13077993661.11111,Age 65 and older
272,2022-09,19548984102.68465,20606723475.25252,Younger than 30
272,2022-09,48754214609.42342,50816017370.20203,Age 45-64
272,2022-09,65146003534.62636,70213301994.44446,Age 30-44
273,2022-10,10708829008.10046,10939025333.33334,Age 65 and older
273,2022-10,15373353226.06698,16215720971.21212,Younger than 30
273,2022-10,43267248813.89405,45729662817.67677,Age 45-64
273,2022-10,57553202439.67168,59410732470.70707,Age 30-44
274,2022-11,14756263807.8442,14132079000.50505,Younger than 30
274,2022-11,39516491222.09216,36566146117.17172,Age 45-64
274,2022-11,52690024891.90891,47535831872.72726,Age 30-44
274,2022-11,9652318340.366871,8575183866.161616,Age 65 and older
275,2022-12,15146840811.49956,15271353098.9899,Younger than 30
275,2022-12,38436716049.59502,37281626631.81818,Age 45-64
275,2022-12,50924851254.51115,47085102261.11111,Age 30-44
275,2022-12,9308252498.246195,8344524740.909089,Age 65 and older
276,2023-01,14022120966.00199,8979600452.020203,Younger than 30
276,2023-01,33218175510.6959,26189220915.65657,Age 45-64
276,2023-01,47713462629.15356,33868521166.66665,Age 30-44
276,2023-01,9357293513.436998,8077759937.373736,Age 65 and older
277,2023-02,17171222282.62558,12282345228.28283,Younger than 30
277,2023-02,35553420278.12376,29874544532.32324,Age 45-64
277,2023-02,48406161408.81995,38314124500.00002,Age 30-44
277,2023-02,9759868749.067474,8693970435.353539,Age 65 and older
278,2023-03,10669114350.33863,11912147845.9596,Age 65 and older
278,2023-03,16577887730.98676,16362413177.77778,Younger than 30
278,2023-03,41786053655.18401,43248707538.8889,Age 45-64
278,2023-03,53662262041.26747,55600734772.22223,Age 30-44
279,2023-04,10310712356.80239,10696650013.63637,Age 65 and older
279,2023-04,14002886778.07853,14385021601.0101,Younger than 30
279,2023-04,37205841347.68283,37976620714.14143,Age 45-64
279,2023-04,51605251277.28311,52871006387.87878,Age 30-44
280,2023-05,12015786325.95921,12998151793.43435,Age 65 and older
280,2023-05,16352095720.51045,18639893678.78788,Younger than 30
280,2023-05,42811421822.7082,47356582249.49496,Age 45-64
280,2023-05,56693221067.60432,66222031605.55555,Age 30-44
281,2023-06,11893936075.54103,12625658110.101,Age 65 and older
281,2023-06,16632205957.16921,19325313197.97981,Younger than 30
281,2023-06,44096018703.74989,48047266784.34344,Age 45-64
281,2023-06,59278491613.92596,69887335602.02022,Age 30-44
282,2023-07,11352086273.89315,11725412833.33333,Age 65 and older
282,2023-07,15395859270.95562,17155606051.0101,Younger than 30
282,2023-07,41614825211.38277,43076738511.11111,Age 45-64
282,2023-07,55508188202.67881,57936393426.26263,Age 30-44
283,2023-08,11577665115.24665,12584300982.32323,Age 65 and older
283,2023-08,16027011283.0728,18472393842.42424,Younger than 30
283,2023-08,41490319705.4414,46046288706.06062,Age 45-64
283,2023-08,55491371670.83532,63456993599.49496,Age 30-44
284,2023-09,10561473218.56831,11257592222.22222,Age 65 and older
284,2023-09,14739860104.08376,15427134396.9697,Younger than 30
284,2023-09,37321769048.62963,38672998931.31313,Age 45-64
284,2023-09,50281074639.60909,53136518769.69696,Age 30-44
285,2023-10,10016340916.72287,10163025989.39394,Age 65 and older
285,2023-10,14671900468.64244,15414184541.41414,Younger than 30
285,2023-10,35756666168.42975,37729797041.9192,Age 45-64
285,2023-10,48094385465.20303,49562694809.59596,Age 30-44
286,2023-11,14590399577.68351,13914150201.0101,Younger than 30
286,2023-11,35695586544.5564,32847264258.0808,Age 45-64
286,2023-11,49637368716.38154,44438370605.55556,Age 30-44
286,2023-11,9012490886.691456,7815703096.969695,Age 65 and older
287,2023-12,14123388448.7287,14075725415.65657,Younger than 30
287,2023-12,31614350855.06103,30526544774.7475,Age 45-64
287,2023-12,45921763243.13661,41937777319.69698,Age 30-44
287,2023-12,8860222817.446917,7821803730.808081,Age 65 and older
288,2024-01,15973642777.83739,10206796162.12121,Younger than 30
288,2024-01,38035619239.47515,29491685594.44443,Age 45-64
288,2024-01,54585352796.8623,38372703310.60606,Age 30-44
288,2024-01,9942608402.060188,8342373696.464647,Age 65 and older
289,2024-02,10160538159.438,8895255060.101009,Age 65 and older
289,2024-02,18017108329.31418,12902761411.61616,Younger than 30
289,2024-02,41756619718.94704,34828328929.79799,Age 45-64
289,2024-02,58489699015.45195,46129131820.70706,Age 30-44
290,2024-03,10230930139.53827,11208747478.78788,Age 65 and older
290,2024-03,15194837288.40076,15046544660.10102,Younger than 30
290,2024-03,38759592270.28248,39914696487.37374,Age 45-64
290,2024-03,55046191455.31181,56219594705.05053,Age 30-44
291,2024-04,11015393027.63386,11795639375.75758,Age 65 and older
291,2024-04,16161624432.41934,16807502797.97979,Younger than 30
291,2024-04,42689818467.61052,43793785598.98991,Age 45-64
291,2024-04,56697473115.30649,59275906754.04042,Age 30-44
292,2024-05,10882144396.50809,12044495440.90909,Age 65 and older
292,2024-05,16165246124.05688,18695677483.83839,Younger than 30
292,2024-05,43186845681.33832,48422016451.0101,Age 45-64
292,2024-05,57151182910.39246,68163596776.76766,Age 30-44
293,2024-06,10921844386.71106,11661214278.78788,Age 65 and older
293,2024-06,15190593041.63659,17558726107.07071,Younger than 30
293,2024-06,41710103179.73894,45888771367.67676,Age 45-64
293,2024-06,53900180607.45808,63222350563.13129,Age 30-44
294,2024-07,11906948868.36906,12444500189.39394,Age 65 and older
294,2024-07,16960684831.40367,18794323887.8788,Younger than 30
294,2024-07,49709424578.31644,51459700638.88887,Age 45-64
294,2024-07,66142752959.98224,69437907843.43434,Age 30-44
295,2024-08,11563225216.1276,12628433294.44444,Age 65 and older
295,2024-08,16899520146.70258,19580015120.70707,Younger than 30
295,2024-08,45967840111.46961,51271284253.53537,Age 45-64
295,2024-08,59851279825.79574,68725748235.85858,Age 30-44
296,2024-09,12118836861.94958,12856946787.87879,Age 65 and older
296,2024-09,17628609329.05918,18351409260.10101,Younger than 30
296,2024-09,43999138121.45905,45454132303.53535,Age 45-64
296,2024-09,63159797511.61785,65719203613.63638,Age 30-44
297,2024-10,15856276564.3762,16125390517.17172,Age 65 and older
297,2024-10,19337403333.19546,20267444346.9697,Younger than 30
297,2024-10,54870747665.82265,57760445042.42426,Age 45-64
297,2024-10,73875140669.85779,76746291106.56567,Age 30-44
298,2024-11,14336422956.8985,12271856454.54545,Age 65 and older
298,2024-11,18997546729.02638,18059905190.90909,Younger than 30
298,2024-11,50608896183.88181,46418825697.97981,Age 45-64
298,2024-11,69710201029.32672,62083935057.57576,Age 30-44
299,2024-12,14511096132.93308,12756964096.46465,Age 65 and older
299,2024-12,18515180167.27613,18289858579.29292,Younger than 30
299,2024-12,47256858027.3771,45520751548.98991,Age 45-64
299,2024-12,66658606100.11587,60446079895.45454,Age 30-44
300,2025-01,13516353762.80586,11172924516.91742,Age 65 and older
300,2025-01,19031809941.60995,12138584003.11047,Younger than 30
300,2025-01,46495049370.89735,35630761706.62259,Age 45-64
300,2025-01,63991158663.01061,44670514062.15389,Age 30-44
301,2025-02,13341031847.3842,11573136771.75099,Age 65 and older
301,2025-02,18035338618.13034,12900147846.53117,Younger than 30
