month,date,deep-subprime_yoy,subprime_yoy,near-prime_yoy,prime_yoy,super-prime_yoy
150,2012-07,.2204708078398838,.0542868966555067,.2919404892296457,.4643403371541122,.687678680226836
151,2012-08,-.0529687115052969,.0796460176991151,.2846911608093728,.4786803215460186,.688460006826715
152,2012-09,.0125869493209673,-.0333437402435217,.1767572929995836,.2463731267386546,.2405216385867217
153,2012-10,.1671183378500442,.2935647664662027,.4916689554151797,.3660147296434077,.2819882848735137
154,2012-11,.3514141414141407,.2334083025197269,.320569010752362,.4151631897968851,.1941371875446945
155,2012-12,.1752929237014486,.1122336278586275,.3753051970701078,.363650782969805,.2724733876491442
156,2013-01,.3349917081260365,.5129858961128317,.3388497486090755,.5028344763993691,.4042385715885461
157,2013-02,.0962343096234305,.194568169473113,.3240500247721718,.2930226866694389,.0828499497231019
158,2013-03,-.0859390110244345,.0242450021267545,.1887812062044235,.2284288161481137,.0725991866701758
159,2013-04,.4933658536585352,.1948987725171371,.2663250493194543,.2947075514719543,.177587182724542
160,2013-05,.256931748933576,.1627191372836863,.2619268967393775,.2484150810902511,.138779879660985
161,2013-06,.2518518518518516,.082623324469529,.1725994190998227,.1675077587370135,.0335158774035276
162,2013-07,.3096269861500537,.2913574079360537,.2497085732452577,.1828570327404474,-.0792214580917063
163,2013-08,.1249566423864031,.1648517488311539,.0473234824777729,-.031307165091928,-.3420864955623503
164,2013-09,.0164376840039253,.1412053484917005,.1266631641966108,-.0962100757984833,-.4356074918342759
165,2013-10,-.1604278074866303,-.0803429748615008,-.0903120876423106,-.2232059966303342,-.5384897725314612
166,2013-11,-.2344719336273261,.0057794535789341,-.0516554313997953,-.2770657114908796,-.5699174039298098
167,2013-12,-.0164848104246802,-.0696574082186983,-.1355566827288865,-.2936382893980894,-.5625074347231311
168,2014-01,-.3090062111801242,-.1727391576195084,-.1514491559343579,-.4164930038701993,-.649224299050949
169,2014-02,-.3543746330005869,-.2816478719534385,-.2667619144810692,-.4351045345628394,-.6355726068976509
170,2014-03,-.1164480180561427,-.1116002214839421,-.1855174687540591,-.3703652819042051,-.5856009802702731
171,2014-04,-.2076174299340164,-.2110304712097767,-.1553761439125236,-.3410181232327646,-.5497738320280854
172,2014-05,-.1929580025452996,-.1230485347318327,-.1577259291868437,-.321821318873004,-.521570507748377
173,2014-06,-.1240734973528498,-.1196521216070577,-.1026734581754177,-.2486213569150097,-.4539430442277406
174,2014-07,-.2484915331213902,.110779518638261,-.1072135225281245,-.243015867843994,-.3845864534934265
175,2014-08,-.1067601942495953,-.1466023116982093,-.0431668200211722,-.2056482042451877,-.2886463198909187
176,2014-09,-.0195510499637944,.0419143035037069,.0138156895916024,-.0051249822971262,-.0881809033123749
177,2014-10,.0868253436138112,.0259119116088995,.0871452345612374,-.0014474470486678,-.0224841545447919
178,2014-11,.0911931263425113,-.0534369910579836,.0295716828733694,.0007710598839925,.0602973269300155
179,2014-12,.1064729826801817,.2103974383123001,.1516551757860253,.1549020977625194,.1759739652813775
180,2015-01,-.217752808988764,-.1517795794970454,-.0135819425368687,.086218267794923,.2242288065262307
181,2015-02,.2935425193269667,.2436595349622319,.4237377251991027,.4433253590119865,.6751722711746759
182,2015-03,.0513291290811846,.4110754464146581,.4925420734998285,.4981152660720602,.7665065991101854
183,2015-04,-.0493857696430044,.2418072981839094,.2853811888079427,.3916430349551367,.4779809880840822
184,2015-05,-.156116242396936,.0978709266590987,.2508026581049794,.2671624474048388,.409228019767276
185,2015-06,.0107373960036978,.2749323843416365,.3422890528522368,.3598484682016154,.3601135546387078
186,2015-07,.0735560735560735,-.0145529628339725,.1963801382512798,.2783287277360279,.2009789790482346
187,2015-08,-.0730065585088023,.1609215931416316,.1877158515148367,.1926183626591735,.1363127100709567
188,2015-09,.0601509929427212,.2199918511476306,.1975761595071025,.181205904072173,.1771028874906846
189,2015-10,-.0459592843923501,.2213271960107397,.1176847810347321,.1639581892653862,.1300566726185855
190,2015-11,-.1009305654974947,-.0576873133359312,.0104444784229785,-.0135403152447847,-.005447808900512
191,2015-12,-.1293370843251819,.0192966075319018,.1327778367476914,.0767303097469406,.0067384782571006
192,2016-01,.2786555587474861,.0305791818550027,.1657196703327618,.1301717866614727,-.0121895812524575
193,2016-02,-.0870979082439796,.033388755047335,-.0725783676927422,.0075306658742916,-.1925349414686059
194,2016-03,.0489749430523914,-.0138471731448761,-.0812225710481766,.0124860265014003,-.112461233469419
195,2016-04,-.1079791847354727,-.0351861434134914,.0089707143179459,.0111773366430298,-.0155448299852171
196,2016-05,.0084534614700124,-.045140465022445,.0233831354891529,.1296061364898307,.0375980764806791
197,2016-06,-.2063458561981142,.1027645035951943,-.0024430408126983,.022939397073271,.0748240328345882
198,2016-07,-.0760755930840369,-.0515992224774689,-.0156135599798877,.0171386819040431,.0619644271620939
199,2016-08,.193539378141873,.1008205128205127,.1756076751636729,.2700464862317731,.4704919590720477
200,2016-09,.0152488582707637,-.0297680010687093,.0934895810073328,.161022566358351,.3742281631786253
201,2016-10,.0442935661170385,.0323250869733284,.0704978715528403,.1854517756831377,.3983935433964497
202,2016-11,.0985270700636943,.4533709994143379,.3324913571337109,.4854247605226431,.5416645213367608
203,2016-12,-.0031483015741507,.1503816793893138,.0926170597550572,.1877362503310515,.2980697873708645
204,2017-01,-.0117951022242193,.1693849479269013,.0059480002412986,.1145756251837289,.1395454951970558
205,2017-02,-.1867719264465197,.0360203579051056,.0161154314625692,-.0276810071518102,-.0407548575635998
206,2017-03,.0933767643865365,-.0022618860994781,-.0090701730846637,-.0692989901314837,-.1457436257877484
207,2017-04,-.0049586776859505,-.0699184238010561,-.1243302712904401,-.1022097018678548,-.2036051422107382
208,2017-05,.0742080649430865,.1507500528206222,.0222905521390596,-.0480447145605531,-.1236112111499257
209,2017-06,.2340218065774305,-.0945650413089257,-.0057970565213012,-.0867333076373836,-.1502241757695463
210,2017-07,-.0869527374009923,.004684713460566,-.0172233025368979,-.1045454996871679,-.1427891733062103
211,2017-08,-.0538959519538257,-.0600018634119068,-.0832969230199582,-.1350828477115653,-.2532600890420799
212,2017-09,.102927721866422,-.0494526929343461,-.0779491284531064,-.1224358059451679,-.2807483044768805
213,2017-10,-.0421052631578947,-.0499180903346595,-.0311295146873213,-.0987213673016991,-.2242827203422391
214,2017-11,.0497372712447908,-.1037760447531224,-.1532501113799756,-.1443822149552049,-.239280981674406
215,2017-12,.0775432180851062,-.1305021013050227,-.0944401087450579,-.1441766810477352,-.2300887304381669
216,2018-01,-.1585767875412072,.0099143001176274,-.0215404543164862,-.0149517070775056,-.126807282465416
217,2018-02,.1296318219486208,-.0849074543610546,-.1063278008298765,-.0508101857337163,.0034238984078595
218,2018-03,-.1016219794769943,-.014073442269707,-.064343163538874,-.0565252504955814,-.0297677782430088
219,2018-04,-.0480750439710767,.0674051593323216,-.0117161564469502,-.0444814415826064,.0462727311941924
220,2018-05,-.0726959093149335,-.0718121729551083,-.1158207057327542,-.0956865480758049,-.0378793132231516
221,2018-06,.0283025644709439,-.0301695218499806,-.0506146566575464,-.0852357049700944,-.0726590208290167
222,2018-07,.0237368922783604,.024321102132733,-.0781336907660184,-.0372498133073074,-.0342740898849443
223,2018-08,.0529266281945588,.019451878283279,-.0953088773457628,-.0812494680398331,-.1076283043724944
224,2018-09,-.1029310106456511,-.0656897300951183,-.1977091324645876,-.1707295436147839,-.2262833298199525
225,2018-10,.0601971557853906,-.149518437322955,-.1134934018576518,-.1593100473727552,-.1860732285329598
226,2018-11,-.0730991628549237,-.0972255283133647,-.0991540286804917,-.1530974328476562,-.1979430879455949
227,2018-12,.0006170458927879,-.1265326888832352,-.1949787387182617,-.218292567386189,-.2235148799264621
228,2019-01,.1681977843825992,-.0495174708818635,-.2455443602755514,-.2591450466254269,-.1948688224191407
229,2019-02,.15625654998952,.1291171682887131,-.0107951247823556,-.048606950269623,-.0958943874626191
230,2019-03,.2518791451731759,-.063745019920319,-.084040018137439,-.0816762847161073,-.0619295299228486
231,2019-04,.3219051529460068,.0877143100850127,.0646188192492139,.0742005575598558,.1003292379819307
232,2019-05,.1756577199043319,.112232030264817,.0324507707058046,.1284921271156954,.1590869352240282
233,2019-06,.1767376877401318,.0869595295745428,-.0653994580835865,.1138146201263103,.1320323732970247
234,2019-07,.3654902691125796,.2029589012751201,.1775236889477949,.2287748346913854,.3976049342940534
235,2019-08,.230504227998747,.1923871563646966,.1435319540311981,.2403801971392573,.4639333287535251
236,2019-09,.1876396701857126,.1953696286917651,.3095456302103465,.4585424559839548,.9590374660304721
237,2019-10,.2541727002515056,.2750311350537257,.2046660023954029,.4806400732675295,.8305747312463825
238,2019-11,.4209497206703909,.1705094776316175,.3191859732704223,.4353962829455547,.7577665634303187
239,2019-12,.4054574886302323,.3847565237651449,.3823629754243965,.5541084441391984,.8941733565165917
240,2020-01,.6832427431479124,.2592255444296617,.5827619821283512,.6814261857879913,.9732081223131225
241,2020-02,.2255959394543639,.096224042207294,.2206446061174996,.4788632606470911,.9278512478468852
242,2020-03,-.0696962561808333,.0266990881458971,.2006382844262807,.4687512543651919,1.100386212177024
243,2020-04,-.0150644510017084,-.0805886658301962,.0391635276299954,.309408859662849,1.137525057474957
244,2020-05,.0415159734779984,-.3149704326174915,-.1057396956925498,.1816728769032823,.9073368010013785
245,2020-06,-.321282279608192,-.218813645621182,.0355809356468265,.3624909176099902,1.203773449091756
246,2020-07,-.1114293507910523,-.2349602236078255,-.001688366232675,.3164312500000002,.9187011723519497
247,2020-08,-.168299821837618,-.2294520547945195,-.0832324715179242,.2419838137717373,.8381765684463098
248,2020-09,-.3704905268621849,-.1837144956984137,-.0424877106889597,.2793652054861499,.8820529736379885
249,2020-10,-.2839086047642197,-.130999704699816,.0424255589345986,.3076751258569434,.9271346232317697
250,2020-11,-.3090229998034204,-.1468475458663923,.027736782706832,.3635405965135433,.9774211694743277
251,2020-12,-.3428947512751602,-.2505941489473578,.1231607165652522,.5234107680759597,1.066721808388048
252,2021-01,-.1732050841635176,-.0851359617416451,.1585522331372726,.4536173019767126,1.171350785920624
253,2021-02,-.1173642952226,-.0488275784878846,.17121158714391,.4303772312715161,1.059825263931906
254,2021-03,-.1350923816755246,-.0336309594296959,.2164732303427464,.4644827659503388,.7726460943231744
255,2021-04,.1328445285398929,.0680067096920941,.2035445355854922,.2781864816811916,.1958444508161707
256,2021-05,.0287925920567173,.257869799441811,.3052521218172742,.1847956466628287,-.0198721636961559
257,2021-06,.2348464969824186,.1130302536527082,.19318769883351,.1440732240355463,-.0892426186067215
258,2021-07,.0003069838833458,.1494294868191774,.2056727444067677,.0385108413371375,-.2164948138705407
259,2021-08,.102440517175427,.080317460317459,.1953340601683075,.0968638148019864,-.1752300719060729
260,2021-09,.2753040610183465,.07626512724095,.1764617823177168,.0423825778295858,-.2369550182844782
261,2021-10,.1558044806517314,.0624477206189881,.0647351126071974,-.0734175995515139,-.3352569359313278
262,2021-11,.1779042200094831,.2361966789884409,.0803311230307891,-.0442951382743093,-.3051516812521989
263,2021-12,-.1449795509556798,.1196957790749898,-.0061450101153986,-.1796535549967044,-.3807745391779632
264,2022-01,-.1163370450390559,-.0289934354485776,-.1019448013113007,-.2149640405152879,-.4640432064301303
265,2022-02,-.2413908671973188,-.1536786985555845,-.1238486092111258,-.2625823066197605,-.5324216670251698
266,2022-03,-.0802545906796405,-.0966350513442634,-.1958937598707694,-.2988002869690347,-.5515701867357671
267,2022-04,-.2911824065696986,-.1890323439371762,-.2525829613817187,-.3244636093520898,-.5306316790766018
268,2022-05,-.3527881302299417,-.2524509803921572,-.3074716380688642,-.3474320097075997,-.4971720230476118
269,2022-06,-.3198045048873774,-.3109994144056218,-.3393531323099678,-.4404775388582985,-.5521788121838099
270,2022-07,-.3094982353843792,-.3084671996870343,-.401882855408149,-.4953380832539016,-.5911481447308745
271,2022-08,-.3168632893823732,-.2003379371143103,-.3581664137041552,-.4968738829422126,-.5982624053214217
272,2022-09,-.2162773781621271,-.299461161823684,-.3866795410145282,-.5482306786256079,-.6296071202204554
273,2022-10,-.452496328928047,-.4047484315413951,-.4801388062959649,-.5876673867111617,-.6567404859170071
274,2022-11,-.3351581998228806,-.4798158388114968,-.5752140427694592,-.6282864028951631,-.6937573977691364
275,2022-12,-.1990433424443576,-.4991854024112092,-.6044020554107009,-.6181479690270782,-.6726787977569157
276,2023-01,-.3826405867970661,-.4977151799687013,-.5582928008366302,-.6557214673560051,-.6881863593747678
277,2023-02,-.1102275237464104,-.4382147450380619,-.4748828978869574,-.5988197612607155,-.6124620308712259
278,2023-03,-.2916799236398345,-.4162235485621275,-.4075406042886741,-.5208293906131719,-.5284417652652357
279,2023-04,-.2184585174275896,-.2805278361344535,-.4408636769623831,-.4942395652247292,-.4904380026099467
280,2023-05,-.0547588005215123,-.2189818809318377,-.31484181689643,-.3517388338333562,-.3286455257980503
281,2023-06,-.0267624700614391,-.0810255683830303,-.2788910652403191,-.2997208802587989,-.245626702592526
282,2023-07,-.0602222222222222,-.3266626595481387,-.3133969617062988,-.2646752423226739,-.2072065629211486
283,2023-08,-.0450020316944331,-.272515694380647,-.3229713676684461,-.2566078527093933,-.1562766736915252
284,2023-09,-.0719810250592967,-.3727521775779715,-.3068136052429249,-.2460739358032707,-.2166004354333464
285,2023-10,.2266326941129138,-.2327849880135579,-.2639657119689553,-.1904543552648924,-.1453294823166418
286,2023-11,-.2110680552191814,-.2466809617227058,-.159899131203063,-.1581775213266635,-.0577680587850511
287,2023-12,-.1093235831809874,-.1664581352284671,-.13586694675172,-.135961268708548,-.1209483401715781
288,2024-01,.2044173648134046,.0839980059820536,-.1086640905943581,.0418250591908539,.0616689628401711
289,2024-02,.086271102284012,.0362578888751392,-.0395853155724715,.005157578705489,.1192596957961496
290,2024-03,.2222346996069624,-.0178455246770143,-.1823012064606951,-.1155797190886424,-.048851795856659
291,2024-04,.3185929648241206,-.0248654074276855,.0304808960380404,.0075219083088045,.107862837030325
292,2024-05,.1147126436781608,.0328767123287675,-.0439654338503203,-.097329010868397,.0297722014203653
293,2024-06,-.0575647335758614,-.1745279383429668,-.1795713688734999,-.1756213622996658,-.1003602579337224
294,2024-07,.0534405296760464,.2082020583910941,.1173061890357882,.0545504943176573,.1369186390324974
295,2024-08,.2953941070098925,.0526603805354436,.0994883736184454,.0003517988648618,.0237748213934003
296,2024-09,.1438016169340984,.4636799881780787,.1098970147956323,.1272872120767982,.1309034781980978
297,2024-10,.1074534594947843,.4107049538003136,.3165890038884694,.3391066186509687,.4077645956417307
298,2024-11,.3708528581206962,.3574929455456153,.3141007059394265,.2004675145816858,.3047453641451837
299,2024-12,.3179480545603486,.2192617948355385,.2861802082664971,.2058769639926715,.3801814789426229
300,2025-01,.1167362552493837,.1007607845596794,.1992748271269137,.1288317698051967,.1442370928685542
301,2025-02,.035584535957636,.1286594240024454,.0354629324692464,.0128560436535185,.0029761687436292
